step,r_alive,r_linvel,r_yaw,r_feet_air_time,r_cmd_vel_error,r_orientation,r_lin_vel_z,r_ang_vel_xy,r_height,r_torque,r_smooth,r_joint_acc,r_joint_limit,r_crouch_penalty,r_power,r_stand_still,r_gait_phase,r_foot_clearance,r_posture,r_foot_strike_vel,r_body_acc,r_action_jerk,r_jump_phase,r_body_height,r_abduction,r_hip_excess,r_dof_vel,r_total
110000,0.20000000000000176,1.0058096049353469,0.27958122404680846,-0.012330006940662868,-1.4177002226606876,-0.308247937942363,-0.39765838608303794,-0.6853700922664503,-0.020087921004687558,-0.04667636131595191,-1.0376927529564497,-0.39238144417916143,-0.005300042908065284,-1.3882227639820382e-05,-0.03747467331842891,-0.7242136153405954,0.25162499999999993,0.3870395269551591,-1.8336454440783219,-0.008490350745519416,-1.580102711657583,-0.20270262757384763,0.0,-0.29910708669313396,-1.128057181340134,-0.007550601009212148,-186.51782495096822,0.0
120000,0.20000000000000176,0.9471906464731583,0.27596299534583635,-0.013956007297337062,-1.446760662819422,-0.3150667423871962,-0.39067881257220727,-0.7103212537086355,-0.016523172946426475,-0.04677948963097782,-1.0457356480890507,-0.3972107484457453,-0.005343104995170308,-1.0580508694257553e-05,-0.037708205263126876,-0.7005210558027,0.25507500000000016,0.39314751323711045,-1.5643911003379178,-0.00851718419636867,-1.566559623499006,-0.2047689157538413,0.0,-0.2528773783472007,-1.1149706809088002,-0.007907751002524142,-188.0977827644814,0.0
130000,0.20000000000000176,1.0631118557250303,0.27297465362818246,-0.014566007304191594,-1.1892930089136164,-0.3109199675787044,-0.39999149307378246,-0.7072352964492987,-0.021399881129475044,-0.04670515616476258,-1.0383682471767066,-0.39690490935616285,-0.005010520797940091,-1.0372557760608809e-05,-0.037599157900575005,-0.39579169134486875,0.2615250000000001,0.394652288132482,-1.9581461478252407,-0.008308745142147677,-1.587583495855347,-0.20304543207716935,0.0,-0.31613110324685784,-1.094019144597641,-0.00782377180057736,-187.44986192791745,0.0
140000,0.20000000000000176,1.0947836720791073,0.2881508803870384,-0.014602006925642508,-1.1564352381114338,-0.3223133504411562,-0.38634557932773467,-0.6948314850861981,-0.021151117232434458,-0.04667084305253325,-1.0345177133381367,-0.3938037831910868,-0.004972929696811373,-8.261728451350345e-06,-0.037510139454452654,-0.5208969552796789,0.2511749999999998,0.3876266345390008,-1.9469426143732669,-0.007998328482595296,-1.5722591663673322,-0.20216212808454023,0.0,-0.3072502691974568,-1.1000852376794874,-0.007349989411131104,-186.79192548295708,0.0
150000,0.20000000000000176,0.9657556930083415,0.2817980943009737,-0.012712007097899915,-1.4107371258020587,-0.3107862218022289,-0.41032036555752416,-0.7117118717623363,-0.020049761368269223,-0.04668973116283788,-1.0448190158486372,-0.39590094731817166,-0.004849578008591257,-9.63988754159337e-06,-0.03760641913318372,-0.6368605283365181,0.2470500000000001,0.3846477524723068,-1.756899990586125,-0.008370090353204502,-1.5838955625769506,-0.20501223571741575,0.0,-0.29428466357920124,-1.10914163438915,-0.007778194325323448,-187.36020647971202,0.0
160000,0.20000000000000176,0.9951849954040299,0.28927068364283465,-0.013690007057785987,-1.3124000568631964,-0.3014270539262751,-0.37230792349282127,-0.6924202459549859,-0.016739583651892303,-0.04655892848248952,-1.0423133226723966,-0.3947193514605356,-0.004971049825935542,-1.0135556828860248e-05,-0.03742192432749771,-0.6540629228324161,0.25312500000000004,0.3919174258442651,-1.6527033051015108,-0.008500814832440627,-1.5634720038323513,-0.20392840952241426,0.0,-0.2559321177592268,-1.1137147825762128,-0.008040169322453895,-186.3383743364925,0.0
170000,0.20000000000000176,1.0540609352340775,0.27993180423491176,-0.0126940072953701,-1.3031894468656802,-0.3224854973499189,-0.3974869025676719,-0.6974927607201574,-0.018388427041154745,-0.046663716364851615,-1.0452061953145262,-0.39441565093867315,-0.005343260103545438,-1.4326071786488139e-05,-0.03747690187755234,-0.6231955380317299,0.24645,0.38796038138627237,-1.7497573173097283,-0.008269588624668395,-1.5923777305501126,-0.20427134415459652,0.0,-0.2733391482875497,-1.1168254170967737,-0.008266358285454967,-186.6258369423022,0.0
180000,0.20000000000000176,1.0246249884882708,0.27303881127642304,-0.011844006630778323,-1.301021062041034,-0.3194348875704255,-0.3999589778833491,-0.6920450583122367,-0.018178936245500925,-0.046683153895301345,-1.038138087270856,-0.3938531380447199,-0.005691921382774809,-1.1012243100482962e-05,-0.03762538129168584,-0.7015075007422968,0.2473499999999998,0.38110887556907147,-1.6152886875881232,-0.008702816336660256,-1.5953373191644564,-0.20263479032802564,0.0,-0.268576299687839,-1.116548252100638,-0.009094897018176333,-187.87608522403613,0.0
190000,0.20000000000000176,1.1104551247958907,0.29530657829845375,-0.012838007494807234,-1.2196856447556819,-0.3091755138396831,-0.40149760945898594,-0.7057828432832864,-0.018907584823259785,-0.04672438006876815,-1.043872905315757,-0.39395595294755303,-0.0054570160220765215,-1.57998962183867e-05,-0.037580322590032744,-0.46790551936044156,0.26467500000000005,0.40602052586717746,-1.7370179559866918,-0.008291040892574592,-1.60547296804589,-0.20399022521913054,0.0,-0.28273059623565167,-1.1178169074139468,-0.008290673364794688,-187.43970481002998,0.0
200000,0.20000000000000176,1.0185734101425357,0.27869689874172954,-0.01266600668132304,-1.3356037299848966,-0.31849470287326287,-0.4210788547483392,-0.6982941473903355,-0.02011584955142229,-0.04680899396090061,-1.0504001659342654,-0.39513277709950934,-0.005156829150240777,-1.2004595380440808e-05,-0.03770587250400931,-0.8534670728166122,0.2414249999999997,0.37938369407610106,-1.78214525525148,-0.00856397074099725,-1.6121600679472372,-0.20546198533320423,0.0,-0.29480199134120344,-1.1066247797051088,-0.008274608196825968,-187.95502714486364,0.0
210000,0.20000000000000176,0.9908280678427229,0.27443981026320474,-0.012796006849408152,-1.276166049364877,-0.31678375692925564,-0.38549640741199215,-0.7006982934820309,-0.016670016089270122,-0.04685309676025862,-1.0488937653753174,-0.3983544907594666,-0.005113762293491794,-1.001824351228611e-05,-0.03780686935909719,-0.8083424351194877,0.24262499999999998,0.37938280904395016,-1.5898735240663366,-0.00801822530685657,-1.5874296922316924,-0.2054755225083828,0.0,-0.2558098479255672,-1.1044010992382625,-0.008450356533336978,-188.65560164088748,0.0
220000,0.20000000000000176,1.1555454369729237,0.27043141904158946,-0.011050006730854519,-1.2549628573134144,-0.30815741793896867,-0.41661637143440655,-0.6949308288940202,-0.022184360152604145,-0.04672481451249757,-1.0462554251119498,-0.39510097802023825,-0.005198714681064086,-1.2315004009609227e-05,-0.03763612947823252,-0.7579468819987017,0.23857500000000006,0.3837256532449271,-1.9894604429829736,-0.008271259363242476,-1.6059563337276999,-0.20426384885382637,0.0,-0.3254914014189479,-1.1191111655100714,-0.008772797113037665,-187.8640599488203,0.0
230000,0.20000000000000176,1.0251192114555834,0.2975203935045908,-0.010922006471455099,-1.2679584025453594,-0.3158127634301642,-0.4185646467472269,-0.694958451878287,-0.020127095866360144,-0.04671499990839077,-1.043502416192294,-0.3936477630258951,-0.004989080939658895,-7.576430505156514e-06,-0.03758697213688737,-0.5903436668584263,0.23970000000000016,0.3716951318955007,-1.800722297659438,-0.008106237067151594,-1.5977184603264478,-0.20403190469026575,0.0,-0.29441648660257697,-1.1141489160128504,-0.007754510434331602,-187.42986939333161,0.0
240000,0.20000000000000176,1.1386419740052058,0.28179234097487205,-0.012764006334543224,-1.1137045245419455,-0.31149637463207686,-0.41400532670170076,-0.6962103642550563,-0.02164289774237401,-0.04686642655884546,-1.0428339933773876,-0.3944868207147282,-0.004977555891091604,-8.25726270361805e-06,-0.0377467160396942,-0.8906862906951483,0.2322749999999998,0.3627414190623433,-1.8277149646898105,-0.008416374068102663,-1.6209229402256007,-0.2033391442296504,0.0,-0.31081861528904126,-1.1122232418897307,-0.007471378034998183,-188.0210923657977,0.0
250000,0.20000000000000176,1.0012193317526983,0.2835635688412245,-0.012102007170021531,-1.3433752555950136,-0.3122448650806646,-0.3986117822594468,-0.6994332118003428,-0.01976890446386787,-0.046783135165093435,-1.0473562093564868,-0.3970007750999769,-0.0048863636670921275,-1.4023410103658919e-05,-0.03766122837158519,-0.6821432645314927,0.25424999999999986,0.3922832019744493,-1.743013890263441,-0.008288713343850718,-1.5548934956893032,-0.20488157430577258,0.0,-0.2913911101916162,-1.1046576929134249,-0.008602820023821641,-187.40916985177205,0.0
260000,0.20000000000000176,0.993276546874029,0.2920130877565411,-0.012938007070124147,-1.3810538126175629,-0.3105220075986342,-0.4067097654117228,-0.6887811606221198,-0.018627195480515182,-0.04675684138338681,-1.0524508734798437,-0.39605585031680274,-0.004805936533897263,-1.3972676657274128e-05,-0.03760508002398312,-0.6980608896128454,0.24907499999999963,0.3826115648355844,-1.7099122502215596,-0.008513923204666237,-1.5936178653654764,-0.20652728197169312,0.0,-0.27895674552622246,-1.100241249063205,-0.00814297550288751,-187.22911771771157,0.0
270000,0.20000000000000176,1.0929325927646656,0.2910518176024318,-0.011898006448149675,-1.2166410472927223,-0.3122961051275116,-0.4173716531958475,-0.7024832000892793,-0.02277906764847677,-0.04677437326560201,-1.0513469935584079,-0.3955933359172957,-0.004904677514338985,-1.2678292941613214e-05,-0.03756145193796339,-0.6332356494921233,0.24329999999999985,0.3788270668779564,-2.038464555991979,-0.008228573343470793,-1.6134800995298932,-0.20615908540868755,0.0,-0.3292779555525859,-1.0992612932300847,-0.0074469494465056315,-187.11345951701568,0.0
280000,0.20000000000000176,1.1802824198238864,0.2891015983063897,-0.012188006488978853,-1.1760736826072542,-0.31694494170845466,-0.40059945140623104,-0.708813733342207,-0.022765935279732554,-0.04678996304817652,-1.052636716462969,-0.3959700893479769,-0.005466537493403115,-1.1833271568794108e-05,-0.03758356069845874,-0.8133635647537456,0.2435999999999999,0.3701940961210487,-2.0353590765049976,-0.008244915414190358,-1.5834563513058115,-0.2063334869403839,0.0,-0.33257143837258085,-1.1285857351604465,-0.008748944610583561,-187.67112439679877,0.0
290000,0.20000000000000176,1.1016621056037528,0.28922436852814654,-0.011014007067680354,-1.2238086803870714,-0.3058341428822732,-0.4095429557170441,-0.6843259646514457,-0.021013323421431265,-0.046832580367219406,-1.0482211345633872,-0.3968822000557529,-0.005062416453313313,-5.272565463545051e-06,-0.03767338683239859,-0.4586399146364645,0.24509999999999987,0.381612501339863,-1.9229955340186105,-0.008502256270688246,-1.5968151975170222,-0.20513438588631144,0.0,-0.30266596490406555,-1.1127680006082343,-0.008046782942958693,-187.4799780674456,0.0
300000,0.20000000000000176,1.1259485670629228,0.28175625557836625,-0.014532007135450843,-1.1404568021718453,-0.3136306605644349,-0.3905604377615909,-0.6740267759890269,-0.019119835640875764,-0.04676719770118919,-1.0511092228513956,-0.39411620332037534,-0.005179203056250231,-1.3486200791459749e-05,-0.03752493476661976,-0.693215080283248,0.24735000000000015,0.38470135687775514,-1.7849406204355576,-0.0086563881572878,-1.5905886872414812,-0.20571381457376486,0.0,-0.2844918455691615,-1.1197895766034487,-0.0089656663550506,-186.71044995912445,0.0
310000,0.20000000000000176,1.0456637204187085,0.28005193978346704,-0.014234007194638259,-1.313954371292375,-0.31495184526686826,-0.3861832195867652,-0.7028820333862555,-0.019024754677946714,-0.046790348573304344,-1.049267912068963,-0.39651177674982246,-0.004587813238033806,-9.782593953912086e-06,-0.037603710486854965,-0.6430214771863695,0.26039999999999996,0.3989845854310657,-1.6914818351959184,-0.00844345813111991,-1.585941322638541,-0.2052638227386475,0.0,-0.2777830323921231,-1.0989754233916411,-0.008443260261746197,-187.04932358914544,0.0
320000,0.20000000000000176,1.0161567698923073,0.2775087988615632,-0.013772007459402099,-1.2192355869111837,-0.31019790872004904,-0.3960396162626984,-0.6903074007373843,-0.01831759051116532,-0.04665098418078251,-1.0507690356463195,-0.396094716694449,-0.004820634961281606,-1.295317458025325e-05,-0.03750127680712522,-0.5097059731020183,0.2508000000000001,0.39741851476284823,-1.7480913709965187,-0.008546965176999623,-1.592078117543697,-0.20632749590981003,0.0,-0.27581835484004386,-1.1159946600334492,-0.008250626898861196,-186.7227458433718,0.0
330000,0.20000000000000176,1.0541515048076082,0.2795634760843832,-0.012140006861090655,-1.1854302536586483,-0.3119119169560681,-0.4066895091636361,-0.6975830726241543,-0.02126366215267562,-0.04683110563848676,-1.0547322596356274,-0.3975585316000379,-0.004994886743019518,-1.1588155071266718e-05,-0.03776240864905632,-0.5607423652210276,0.24427499999999996,0.3830544448510679,-1.8821577386551558,-0.00859773905448599,-1.5971932393091028,-0.20696191270303735,0.0,-0.3051010771312219,-1.1134858481254601,-0.008356911894466726,-188.24604566851448,0.0
340000,0.20000000000000176,1.1565904566969027,0.27470466504896657,-0.01265400700867176,-1.1537323759331097,-0.30928703425246384,-0.40675717566584374,-0.6704547398700347,-0.019896439603444286,-0.04682445932500318,-1.0520305685797329,-0.39353364126356394,-0.005387076681564595,-1.7232374012403205e-05,-0.037540404006164096,-0.6674259709601528,0.2493749999999999,0.37746234907909093,-1.7702052208990804,-0.008360201242149078,-1.5813995788838269,-0.20566244870686537,0.0,-0.29293946877136556,-1.1110181493791231,-0.008316744345515761,-186.62003523983876,0.0
350000,0.20000000000000176,0.8914985524100997,0.29103999676814574,-0.012828007310628893,-1.4015090068197105,-0.31015997390798544,-0.3855452723689689,-0.6816282322044039,-0.01897806519314554,-0.04690433208289916,-1.0553081249445677,-0.39543206140858034,-0.005712892937339688,-7.774434097540005e-06,-0.03775349324990054,-0.4797046319188537,0.2616,0.4096931915158817,-1.6602379028288916,-0.008384165779231309,-1.5849856385050705,-0.20668107223629967,0.0,-0.27820290389703056,-1.1222514670993782,-0.008731985033154263,-188.07720398450462,0.0
360000,0.20000000000000176,1.0508396985570791,0.2775396901113296,-0.012054007199406622,-1.2482015726077222,-0.31700705415995106,-0.4198203941234487,-0.6691955725560317,-0.019292106463619507,-0.04683236675954073,-1.0541026358592516,-0.39680821852505915,-0.005051809995835224,-1.059139682754012e-05,-0.037621405744939745,-0.6187498729225858,0.2600249999999997,0.39946193470837776,-1.6891400257908709,-0.008127895345358476,-1.5850172263584739,-0.20653493135929096,0.0,-0.2831205106073479,-1.098546720238676,-0.009084280893340896,-186.98762451843663,0.0
370000,0.20000000000000176,1.0588881959506462,0.2613863089556899,-0.01148000668138267,-1.164022287457872,-0.31412835421422897,-0.3956181755661821,-0.6899767389542798,-0.019442260020958523,-0.046835399789066874,-1.0547006500178568,-0.39810201677648627,-0.005463411903854435,-1.644010760924086e-05,-0.03770022255645505,-0.7618361037715847,0.2396999999999999,0.3758678128268095,-1.8718757817550116,-0.008527300629086423,-1.5943560439747708,-0.2065323280841113,0.0,-0.29217499754671156,-1.11532227511926,-0.00886670422940061,-187.74837066892115,0.0
380000,0.20000000000000176,0.9939996543741074,0.2770767672973392,-0.011232006844878212,-1.2448861613830677,-0.3214948115343714,-0.4159191641738691,-0.6802097050883203,-0.020281288822706238,-0.04673009755271858,-1.0518667430680997,-0.39568044812847825,-0.005253359719271697,-2.2088544981710716e-05,-0.03761071329336869,-0.7143089947496647,0.24690000000000023,0.3950431494698337,-1.806747217580196,-0.00799099618551044,-1.6019183724743433,-0.2059204077645541,0.0,-0.30001785516164176,-1.1247909292872222,-0.008495910336438999,-187.30537411215025,0.0
390000,0.20000000000000176,1.1196930806613088,0.2772632288298866,-0.012856006827950473,-1.2322180059303942,-0.309840204484444,-0.40154412999679634,-0.6746549298381398,-0.019200884987392027,-0.04675505451614291,-1.0497166933608064,-0.3927597321303645,-0.004999515411555989,-1.4133768176116131e-05,-0.037477685853560525,-0.5793930727309121,0.250875,0.38616581107452863,-1.7788309175498271,-0.008353764989741727,-1.5892207823448925,-0.20556023585313574,0.0,-0.27977959187541857,-1.116330246923865,-0.009493916112624765,-186.09017279930254,0.0
400000,0.20000000000000176,0.9921950359688827,0.28476348967641296,-0.0133800071939826,-1.3149568210914124,-0.3128342294895444,-0.40714133457910123,-0.6981657350158422,-0.020248337779549853,-0.0467783984442218,-1.052001921775639,-0.398294281339852,-0.005527208475377159,-1.5817008579961717e-05,-0.03769124567829509,-0.5359408627254314,0.26609999999999984,0.40186484390615473,-1.8865815534746244,-0.008442244518496744,-1.6026481517723214,-0.20627969336068616,0.0,-0.3031364310919227,-1.1161708215755521,-0.008929143651268323,-187.95021782473464,0.0
410000,0.20000000000000176,1.020942586055175,0.28722487843409256,-0.01296000734567642,-1.2374047456948916,-0.31596795095433805,-0.4015040491546831,-0.6936342282652659,-0.018236786087760085,-0.046633537810172675,-1.0419912505245206,-0.3949380227602947,-0.004989153169822965,-1.5529934209873634e-05,-0.037436990521323564,-0.6787738580252937,0.25544999999999984,0.39168167360529194,-1.7444013723464176,-0.008031900568973821,-1.579048505637706,-0.2042132550925015,0.0,-0.2710414014463289,-1.121823038921661,-0.00915902150996977,-186.3245042734012,0.0
420000,0.20000000000000176,1.0342768866460714,0.2804914749066097,-0.01244800654798746,-1.2384321069002067,-0.30843511522846007,-0.4114461361976103,-0.6978017243643378,-0.01991807160117726,-0.04694935563295796,-1.0637227752149108,-0.3986274165632936,-0.004919473206400945,-9.925873415540024e-06,-0.03771404181902494,-0.9742427646602496,0.24270000000000008,0.3741758107226651,-1.796916023838116,-0.008345611141994063,-1.6047759541831383,-0.20874604016673534,0.0,-0.29006159257316766,-1.104894269777926,-0.009037962082735851,-187.73970382918958,0.0
430000,0.20000000000000176,1.085094826082277,0.29305430261078524,-0.01250800698697567,-1.2265657019211542,-0.30590818679637544,-0.38414201900490924,-0.704308369948866,-0.02097692894809303,-0.04684912732471614,-1.0649641576105358,-0.3985362204631558,-0.005277282912496242,-4.266036380710705e-06,-0.03771756567100151,-0.6688722866994343,0.2437499999999999,0.36945965553796345,-1.983670381961197,-0.008386424255050144,-1.5719858689674442,-0.20938867448210718,0.0,-0.30712503227430793,-1.116274946346852,-0.0082714617858732,-187.84136119936187,0.0
440000,0.20000000000000176,1.0444461691662286,0.287926402581311,-0.012034007321298125,-1.2304459268985632,-0.30296965231085454,-0.42971031108529206,-0.6813448616232416,-0.021996612509998587,-0.04682864708962475,-1.0575204796618216,-0.39746108613721987,-0.0049302869708708124,-1.978371774597717e-05,-0.037679651397764934,-0.4005929354737907,0.253725,0.40010227767957063,-1.9932823354490081,-0.00835988531800201,-1.5911025091201971,-0.20714971592438244,0.0,-0.3228518634222784,-1.124114382206981,-0.008340043032842017,-187.81859304096443,0.0
450000,0.20000000000000176,1.109941816229298,0.28474782549286026,-0.012036007012426854,-1.1319805258820057,-0.3108033177934394,-0.39540499229564885,-0.7007607169719638,-0.019385778180581834,-0.04682791458701085,-1.0580036716613173,-0.39681043256989107,-0.005499798660168403,-1.293901343088097e-05,-0.03764983099187328,-0.6813196065154425,0.2557499999999998,0.3815116362625443,-1.8065152575660672,-0.008196391645460011,-1.5570416785697925,-0.20780984924387913,0.0,-0.2884022840547087,-1.1177176640252766,-0.00861641923533012,-187.74564568869098,0.0
460000,0.20000000000000176,1.0330553185279687,0.28421694800845776,-0.01166000661402941,-1.3169332294229603,-0.31684038913609763,-0.4217785302563164,-0.6880197228407356,-0.0199369738999022,-0.046905581478986075,-1.060787147617936,-0.39577164206378945,-0.005287628924990355,-1.6088751326547888e-05,-0.037715790177832866,-0.8247201968885428,0.23969999999999994,0.37367430166945276,-1.798306808875974,-0.008502759324540447,-1.6213749976429936,-0.20798129919123653,0.0,-0.2911357378948001,-1.1286196081593747,-0.009129846806981323,-188.0581068686808,0.0
470000,0.20000000000000176,0.9930599379509747,0.28446280581972383,-0.010946007518470283,-1.3192532158785368,-0.31285550963554587,-0.43273088573195106,-0.688726931102583,-0.02087340653506811,-0.04693172399815625,-1.0590866035026316,-0.3994972477083226,-0.005395170623783751,-1.4715751506088022e-05,-0.03775533222171248,-0.3946670482731049,0.2526000000000004,0.4020287423553677,-1.8623748668245848,-0.008471126705472638,-1.6077127428250255,-0.20793302750694748,0.0,-0.3052111798974702,-1.0994479633254972,-0.009143519898154403,-188.04893272873343,0.0
480000,0.20000000000000176,1.0893205210251333,0.29108606095261946,-0.012450006856024261,-1.1347746048172744,-0.31511018027464965,-0.4211626120509259,-0.7063673935297841,-0.02084809547756003,-0.04678948767684048,-1.0557825861507655,-0.3981501798729401,-0.005493888115597206,-9.23344593093532e-06,-0.03768954890825104,-0.6093385727710453,0.2485499999999999,0.3831277813863568,-1.844116332077872,-0.008096740006669177,-1.6168992590019402,-0.20691335549545298,0.0,-0.29900980335085664,-1.104011871706424,-0.009593260942754098,-188.07636449705493,0.0
490000,0.20000000000000176,1.0184400541885008,0.2788067121257718,-0.013216007587313644,-1.1983608891064008,-0.31646350614149527,-0.4027105626774943,-0.7065087427642405,-0.01816728422338426,-0.04689403608757357,-1.057253046401739,-0.3973297487853806,-0.005050937081537538,-8.345628345661217e-06,-0.037722840781355224,-0.8141300605506433,0.25439999999999996,0.38805781391576877,-1.7318579690934044,-0.008665453078460124,-1.5732866563424983,-0.20697273838293534,0.0,-0.2718764706092893,-1.115565614451812,-0.008799858367013422,-187.76178299364045,0.0
500000,0.20000000000000176,1.0608783383842677,0.2905368198424494,-0.012462006592750553,-1.261369816717941,-0.30454328585152796,-0.42612609041486704,-0.6967090019150912,-0.02086235317248857,-0.046902956072326155,-1.062507831636072,-0.4004716246027429,-0.004807497137568318,-7.889512617835866e-06,-0.03787079074057747,-0.8481410189910218,0.2367000000000003,0.36204557820499855,-1.892435991299575,-0.00865226657937894,-1.6101472180152505,-0.2087525652002692,0.0,-0.29996277672760324,-1.0954707767941811,-0.010131916189119655,-188.7304617282807,0.0
510000,0.20000000000000176,1.0505954050380397,0.2803098053483947,-0.012470006994903091,-1.2232372409045869,-0.30826003759987275,-0.4217703406674329,-0.6937847252884495,-0.023460775737415604,-0.04711641231209003,-1.0689262101110817,-0.40005660240717594,-0.005484667669692253,-1.4668379081135977e-05,-0.03793994774491364,-0.6920145068438309,0.24209999999999976,0.38311507489606567,-1.9936829260587021,-0.00839870401562311,-1.6264232707541886,-0.20951454880356787,0.0,-0.33353623618621553,-1.1187042852013878,-0.008111608842300092,-189.10369977659525,0.0
