#{"t_start": 1775240096.3207197, "env_id": "None"}
r,l,t
0.0,8,3.045508
0.0,21,3.045511
0.0,13,3.050506
0.0,14,3.050541
0.0,13,3.05056
0.0,20,3.055277
0.0,10,3.064053
0.0,15,3.064094
0.0,10,3.077701
0.0,10,3.092691
0.0,10,3.097754
0.0,41,3.097792
0.0,12,3.110315
0.0,25,3.110352
0.0,11,3.120021
0.0,23,3.120055
0.0,18,3.135186
0.0,16,3.135221
0.0,19,3.139825
0.0,33,3.144513
0.0,35,3.148216
0.0,8,3.157757
0.0,8,3.157798
0.0,13,3.163072
0.0,7,3.167953
0.0,26,3.179177
0.0,45,3.179213
0.0,8,3.185016
0.0,20,3.18505
0.0,27,3.190403
0.0,9,3.215972
0.0,22,3.216014
0.0,7,3.216024
0.0,13,3.216033
0.0,14,3.226358
0.0,23,3.231324
0.0,27,3.237235
0.0,11,3.242601
0.0,40,3.246771
0.0,22,3.251211
0.0,8,3.255642
0.0,45,3.259975
0.0,19,3.260006
0.0,17,3.260015
0.0,59,3.268798
0.0,18,3.273026
0.0,17,3.273055
0.0,20,3.277858
0.0,25,3.289428
0.0,13,3.303396
0.0,17,3.30344
0.0,16,3.328069
0.0,7,3.3349
0.0,9,3.334937
0.0,19,3.334946
0.0,16,3.363764
0.0,11,3.380314
0.0,17,3.385365
0.0,22,3.396906
0.0,9,3.396946
0.0,20,3.401867
0.0,25,3.407428
0.0,33,3.40746
0.0,63,3.41372
0.0,26,3.419254
0.0,25,3.424881
0.0,15,3.424915
0.0,33,3.443619
0.0,8,3.448555
0.0,13,3.448592
0.0,39,3.448602
0.0,21,3.458845
0.0,13,3.464093
0.0,12,3.464129
0.0,10,3.469338
0.0,66,3.473399
0.0,24,3.473427
0.0,47,3.478067
0.0,41,3.478101
0.0,22,3.478111
0.0,8,3.514399
0.0,24,3.514439
0.0,8,3.524
0.0,15,3.524042
0.0,13,3.529304
0.0,11,3.534085
0.0,11,3.538922
0.0,22,3.538955
0.0,18,3.543599
0.0,16,3.548316
0.0,25,3.552916
0.0,28,3.55769
0.0,45,3.557726
0.0,31,3.568111
0.0,19,3.5745
0.0,12,3.574535
0.0,11,3.580064
0.0,36,3.584336
0.0,14,3.584363
0.0,11,3.584367
0.0,28,3.592808
0.0,26,3.598908
0.0,24,3.604046
0.0,14,3.616051
0.0,6,3.616087
0.0,13,3.621705
0.0,16,3.621747
0.0,10,3.626623
0.0,18,3.630404
0.0,12,3.636497
0.0,23,3.643086
0.0,4,3.648409
0.0,12,3.648442
0.0,18,3.654653
0.0,24,3.66012
0.0,41,3.666165
0.0,9,3.666197
0.0,14,3.671571
0.0,15,3.686546
0.0,9,3.691882
0.0,28,3.698832
0.0,25,3.704243
0.0,7,3.704275
0.0,9,3.704285
0.0,15,3.715118
0.0,25,3.72207
0.0,18,3.722104
0.0,16,3.729185
0.0,12,3.729217
0.0,5,3.734255
0.0,28,3.734287
0.0,26,3.746084
0.0,7,3.746122
0.0,14,3.767767
0.0,38,3.767805
0.0,19,3.771818
0.0,16,3.786544
0.0,15,3.786586
0.0,31,3.786596
0.0,11,3.791809
0.0,14,3.797085
0.0,16,3.802245
0.0,14,3.80548
0.0,22,3.810195
0.0,30,3.810224
0.0,28,3.818603
0.0,19,3.823621
0.0,9,3.827516
0.0,10,3.831707
0.0,7,3.835516
0.0,8,3.842918
0.0,13,3.853369
0.0,27,3.859636
0.0,29,3.865987
0.0,43,3.871119
0.0,15,3.871153
0.0,23,3.876543
0.0,7,3.891484
0.0,15,3.8969
0.0,55,3.906512
0.0,33,3.906551
0.0,31,3.92206
0.0,23,3.922098
0.0,20,3.933774
0.0,17,3.949415
0.0,24,3.961211
0.0,27,3.967396
0.0,8,3.967431
0.0,36,3.967441
0.0,12,3.9731
0.0,13,3.97739
0.0,18,3.990149
0.0,39,3.990188
0.0,18,3.994975
0.0,14,4.00062
0.0,7,4.009891
0.0,38,4.014836
0.0,13,4.019736
0.0,8,4.041445
0.0,15,4.041486
0.0,15,4.046866
0.0,55,4.046903
0.0,21,4.046913
0.0,8,4.052548
0.0,35,4.05794
0.0,37,4.062062
0.0,24,4.095376
0.0,15,4.095411
0.0,7,4.100971
0.0,22,4.10578
0.0,27,4.111032
0.0,47,4.123519
0.0,15,4.133985
0.0,49,4.138547
0.0,18,4.144648
0.0,18,4.144681
0.0,25,4.176757
0.0,13,4.176802
0.0,23,4.182447
0.0,25,4.182483
0.0,15,4.182493
0.0,63,4.182501
0.0,8,4.18712
0.0,11,4.202611
0.0,41,4.207551
0.0,41,4.214444
0.0,18,4.220985
0.0,15,4.221019
0.0,46,4.227011
0.0,24,4.227043
0.0,92,4.227053
0.0,10,4.239328
0.0,27,4.244501
0.0,26,4.255601
0.0,23,4.261311
0.0,17,4.270197
0.0,17,4.270237
0.0,16,4.270247
0.0,16,4.275375
0.0,11,4.275407
0.0,18,4.282028
0.0,9,4.293036
0.0,14,4.298276
0.0,15,4.307632
0.0,16,4.31445
0.0,17,4.320324
0.0,16,4.325722
0.0,22,4.333806
0.0,25,4.34374
0.0,56,4.347689
0.0,10,4.351784
0.0,31,4.35182
0.0,17,4.363314
0.0,21,4.36815
0.0,11,4.368184
0.0,10,4.368194
0.0,19,4.374378
0.0,66,4.380301
0.0,12,4.385255
0.0,20,4.385287
0.0,21,4.404791
0.0,11,4.408877
0.0,29,4.414341
0.0,17,4.419366
0.0,12,4.426568
0.0,39,4.43308
0.0,32,4.445629
0.0,15,4.453063
0.0,13,4.453097
0.0,9,4.459267
0.0,35,4.469069
0.0,15,4.469108
0.0,18,4.474481
0.0,8,4.480306
0.0,21,4.485243
0.0,27,4.491353
0.0,39,4.497858
0.0,21,4.504172
0.0,13,4.504205
0.0,8,4.516239
0.0,17,4.516279
0.0,13,4.527135
0.0,36,4.527169
0.0,29,4.531401
0.0,16,4.543006
0.0,37,4.55491
0.0,9,4.55495
0.0,7,4.55496
0.0,6,4.5605
0.0,24,4.560536
0.0,16,4.566283
0.0,7,4.571325
0.0,19,4.575549
0.0,14,4.575573
0.0,32,4.587503
0.0,8,4.592421
0.0,28,4.597733
0.0,19,4.601424
0.0,47,4.606587
0.0,17,4.61209
0.0,28,4.627103
0.0,13,4.632373
0.0,15,4.636789
0.0,17,4.640934
0.0,29,4.640962
0.0,26,4.64478
0.0,21,4.653115
0.0,16,4.6712
0.0,24,4.671241
0.0,44,4.688177
0.0,24,4.69405
0.0,14,4.715514
0.0,12,4.721402
0.0,34,4.73123
0.0,13,4.742444
0.0,49,4.742478
0.0,33,4.742483
0.0,19,4.747208
0.0,10,4.747247
0.0,15,4.752862
0.0,43,4.765109
0.0,35,4.77003
0.0,29,4.786749
0.0,29,4.792574
0.0,35,4.799543
0.0,9,4.805409
0.0,18,4.817495
0.0,13,4.823613
0.0,26,4.835728
0.0,40,4.847796
0.0,20,4.847836
0.0,46,4.853317
0.0,22,4.869635
0.0,22,4.869674
0.0,16,4.892042
0.0,8,4.892087
0.0,14,4.904883
0.0,19,4.904924
0.0,33,4.910827
0.0,24,4.910871
0.0,22,4.935306
0.0,34,4.950224
0.0,9,4.950271
0.0,20,4.956852
0.0,32,4.956883
0.0,18,4.956892
0.0,57,4.96906
0.0,12,4.969099
0.0,11,4.975408
0.0,42,4.992162
0.0,7,4.992197
0.0,75,5.019292
0.0,13,5.02933
0.0,17,5.049609
0.0,11,5.049646
0.0,24,5.049651
0.0,32,5.055036
0.0,26,5.055074
0.0,20,5.061164
0.0,19,5.061199
0.0,16,5.061208
0.0,82,5.066401
0.0,7,5.066427
0.0,24,5.070585
0.0,48,5.092108
0.0,43,5.097312
0.0,12,5.117503
0.0,43,5.117546
0.0,11,5.124434
0.0,10,5.130453
0.0,21,5.136506
0.0,16,5.142465
0.0,29,5.154999
0.0,12,5.170828
0.0,38,5.18237
0.0,11,5.182415
0.0,24,5.189331
0.0,12,5.189367
0.0,70,5.195603
0.0,41,5.201022
0.0,26,5.219997
0.0,16,5.226746
0.0,6,5.226783
0.0,30,5.23275
0.0,30,5.240901
0.0,10,5.246182
0.0,10,5.251415
0.0,58,5.251443
0.0,9,5.25808
0.0,19,5.258116
0.0,24,5.278326
0.0,10,5.283491
0.0,7,5.291342
0.0,33,5.291377
0.0,38,5.291386
0.0,12,5.297007
0.0,22,5.302541
0.0,9,5.30886
0.0,31,5.308894
0.0,13,5.32498
0.0,25,5.330124
0.0,24,5.335017
0.0,14,5.359654
0.0,22,5.363794
0.0,24,5.367926
0.0,8,5.373544
0.0,17,5.385973
0.0,26,5.392972
0.0,19,5.416262
0.0,22,5.416305
0.0,35,5.42155
0.0,63,5.42858
0.0,16,5.428614
0.0,21,5.428623
0.0,13,5.446903
0.0,36,5.460718
0.0,30,5.466371
0.0,13,5.466406
0.0,21,5.476416
0.0,33,5.476456
0.0,27,5.476466
0.0,12,5.481443
0.0,23,5.50184
0.0,21,5.501884
0.0,15,5.50715
0.0,81,5.517818
0.0,11,5.522797
0.0,42,5.531722
0.0,16,5.54332
0.0,23,5.543358
0.0,8,5.551093
0.0,18,5.57194
0.0,21,5.579009
0.0,30,5.579046
0.0,19,5.579055
0.0,11,5.579062
0.0,21,5.589992
0.0,22,5.598798
0.0,32,5.59884
0.0,46,5.617787
0.0,21,5.617834
0.0,13,5.617844
0.0,60,5.617851
0.0,33,5.623444
0.0,10,5.628295
0.0,7,5.641318
0.0,7,5.656467
0.0,8,5.662059
0.0,11,5.662093
0.0,30,5.667635
0.0,16,5.667668
0.0,24,5.679572
0.0,19,5.685613
0.0,14,5.696398
0.0,26,5.696436
0.0,96,5.696445
0.0,22,5.702269
0.0,32,5.714937
0.0,20,5.731459
0.0,8,5.743362
0.0,15,5.756826
0.0,8,5.763101
0.0,31,5.769631
0.0,18,5.769665
0.0,13,5.775731
0.0,23,5.775766
0.0,26,5.781729
0.0,15,5.787293
0.0,22,5.799219
0.0,68,5.811354
0.0,24,5.820502
0.0,36,5.832968
0.0,13,5.838716
0.0,45,5.838753
0.0,18,5.838763
0.0,15,5.844194
0.0,13,5.850376
0.0,26,5.855688
0.0,29,5.855725
0.0,12,5.867098
0.0,15,5.867136
0.0,7,5.87478
0.0,22,5.874813
0.0,7,5.886409
0.0,11,5.901316
0.0,6,5.901355
0.0,9,5.901362
0.0,9,5.90675
0.0,15,5.923203
0.0,13,5.929031
0.0,21,5.946798
0.0,27,5.946842
0.0,49,5.952769
0.0,12,5.95797
0.0,10,5.964309
0.0,79,5.98065
0.0,56,5.986195
0.0,37,5.991063
0.0,31,5.991096
0.0,41,6.008896
0.0,23,6.008938
0.0,14,6.015945
0.0,15,6.01598
0.0,19,6.01599
0.0,13,6.021843
0.0,13,6.027187
0.0,28,6.032233
0.0,8,6.037019
0.0,10,6.042951
0.0,16,6.048418
0.0,38,6.05955
0.0,12,6.078969
0.0,24,6.079011
0.0,11,6.07902
0.0,54,6.079028
0.0,9,6.084135
0.0,15,6.089135
0.0,15,6.093714
0.0,35,6.098758
0.0,14,6.098788
0.0,20,6.098799
0.0,23,6.104906
0.0,41,6.104936
0.0,15,6.110831
0.0,38,6.122442
0.0,15,6.129224
0.0,31,6.133246
0.0,10,6.137672
0.0,28,6.168166
0.0,16,6.168208
0.0,10,6.168217
0.0,14,6.179123
0.0,26,6.185502
0.0,9,6.191449
0.0,24,6.191483
0.0,35,6.201979
0.0,19,6.206952
0.0,23,6.218261
0.0,15,6.218301
0.0,8,6.223341
0.0,25,6.248084
0.0,23,6.26116
0.0,30,6.273268
0.0,10,6.285459
0.0,11,6.2855
0.0,5,6.292238
0.0,21,6.292272
0.0,8,6.298393
0.0,36,6.304021
0.0,19,6.304054
0.0,21,6.311344
0.0,20,6.311379
0.0,40,6.311388
0.0,42,6.323458
0.0,20,6.329678
0.0,38,6.329716
0.0,23,6.342077
0.0,11,6.342114
0.0,11,6.353343
0.0,48,6.35935
0.0,12,6.364697
0.0,14,6.370544
0.0,10,6.370579
0.0,13,6.370588
0.0,13,6.380988
0.0,11,6.389675
0.0,48,6.401863
0.0,8,6.407446
0.0,8,6.415142
0.0,8,6.415178
0.0,18,6.415188
0.0,18,6.433121
0.0,23,6.433162
0.0,17,6.438772
0.0,7,6.476689
0.0,5,6.482151
0.0,16,6.482183
0.0,14,6.493476
0.0,21,6.493515
0.0,30,6.505136
0.0,28,6.505173
0.0,15,6.511151
0.0,6,6.516192
0.0,27,6.531474
0.0,10,6.531523
0.0,10,6.537547
0.0,60,6.537583
0.0,32,6.543201
0.0,52,6.543234
0.0,17,6.554825
0.0,8,6.55486
0.0,42,6.562673
0.0,10,6.568901
0.0,24,6.568935
0.0,67,6.574396
0.0,15,6.574422
0.0,26,6.574427
0.0,9,6.579743
0.0,8,6.579777
0.0,29,6.595303
0.0,7,6.604837
0.0,21,6.604879
0.0,13,6.604889
0.0,14,6.649131
0.0,16,6.654435
0.0,14,6.654472
0.0,12,6.662521
0.0,38,6.662555
0.0,21,6.669117
0.0,23,6.669149
0.0,18,6.674952
0.0,12,6.674984
0.0,52,6.69238
0.0,6,6.698347
0.0,21,6.698384
0.0,7,6.704298
0.0,24,6.709148
0.0,38,6.714215
0.0,42,6.73559
0.0,8,6.74204
0.0,6,6.742076
0.0,16,6.742086
0.0,36,6.742094
0.0,34,6.75237
0.0,12,6.756764
0.0,15,6.7568
0.0,10,6.75681
0.0,15,6.781759
0.0,8,6.787761
0.0,10,6.808987
0.0,27,6.809029
0.0,12,6.809038
0.0,25,6.809045
0.0,14,6.819335
0.0,49,6.82456
0.0,30,6.836351
0.0,16,6.847295
0.0,8,6.852859
0.0,8,6.863119
0.0,11,6.867595
0.0,48,6.873774
0.0,49,6.879385
0.0,23,6.943778
0.0,24,6.950062
0.0,28,6.950095
0.0,44,6.963534
0.0,34,6.963577
0.0,18,6.969065
0.0,12,6.97497
0.0,9,6.987124
0.0,27,6.996414
0.0,9,6.996449
0.0,25,7.007762
0.0,10,7.007806
0.0,21,7.013815
0.0,15,7.01385
0.0,17,7.019872
0.0,77,7.019904
0.0,25,7.026074
0.0,54,7.038549
0.0,14,7.04416
0.0,10,7.044194
0.0,12,7.044204
0.0,11,7.061455
0.0,16,7.06149
0.0,42,7.080941
0.0,12,7.080984
0.0,13,7.086942
0.0,30,7.086974
0.0,22,7.093652
0.0,12,7.093685
0.0,8,7.093695
0.0,53,7.106269
0.0,21,7.12277
0.0,18,7.122814
0.0,8,7.128475
0.0,21,7.139111
0.0,10,7.163774
0.0,13,7.169649
0.0,13,7.169684
0.0,22,7.169693
0.0,39,7.1697
0.0,8,7.176942
0.0,20,7.182421
0.0,7,7.182454
0.0,23,7.199567
0.0,15,7.210114
0.0,21,7.210148
0.0,32,7.210153
0.0,22,7.215338
0.0,16,7.215368
0.0,7,7.238083
0.0,50,7.243728
0.0,7,7.256476
0.0,14,7.261903
0.0,17,7.27337
0.0,19,7.280217
0.0,43,7.280252
0.0,19,7.280262
0.0,42,7.290281
0.0,13,7.290319
0.0,43,7.295819
0.0,16,7.301188
0.0,25,7.313295
0.0,21,7.330224
0.0,27,7.335462
0.0,8,7.340788
0.0,45,7.340823
0.0,11,7.340834
0.0,9,7.350512
0.0,14,7.356579
0.0,34,7.356614
0.0,48,7.366173
0.0,35,7.366208
0.0,23,7.382043
0.0,23,7.387022
0.0,9,7.387052
0.0,32,7.387057
0.0,6,7.387061
0.0,10,7.391737
0.0,21,7.404189
0.0,8,7.40972
0.0,11,7.415334
0.0,14,7.415367
0.0,7,7.425449
0.0,9,7.430948
0.0,10,7.44965
0.0,25,7.449692
0.0,14,7.46819
0.0,11,7.468233
0.0,22,7.473778
0.0,34,7.480431
0.0,16,7.480464
0.0,26,7.480474
0.0,8,7.499282
0.0,15,7.499324
0.0,6,7.504499
0.0,17,7.514933
0.0,11,7.530951
0.0,32,7.547499
0.0,49,7.553367
0.0,10,7.553403
0.0,22,7.558394
0.0,44,7.571901
0.0,18,7.578508
0.0,12,7.578578
0.0,23,7.57859
0.0,30,7.584431
0.0,57,7.590288
0.0,29,7.590323
0.0,12,7.595758
0.0,64,7.602883
0.0,10,7.608581
0.0,66,7.608616
0.0,20,7.614602
0.0,25,7.620433
0.0,8,7.642352
0.0,17,7.652025
0.0,32,7.656851
0.0,9,7.656888
0.0,15,7.662988
0.0,15,7.673406
0.0,16,7.691751
0.0,16,7.697924
0.0,40,7.697963
0.0,12,7.710461
0.0,17,7.716861
0.0,23,7.722791
0.0,26,7.7283
0.0,12,7.728334
0.0,28,7.740881
0.0,9,7.746365
0.0,45,7.753578
0.0,32,7.759451
0.0,19,7.764772
0.0,12,7.770365
0.0,22,7.788388
0.0,15,7.800231
0.0,22,7.805305
0.0,44,7.80534
0.0,75,7.816697
0.0,7,7.830963
0.0,14,7.840601
0.0,17,7.840643
0.0,20,7.846473
0.0,52,7.846508
0.0,41,7.852696
0.0,33,7.85803
0.0,28,7.863565
0.0,18,7.870331
0.0,31,7.901752
0.0,18,7.911473
0.0,9,7.918728
0.0,10,7.918766
0.0,10,7.930888
0.0,17,7.930924
0.0,30,7.930928
0.0,35,7.930932
0.0,20,7.935892
0.0,62,7.946998
0.0,18,7.952369
0.0,6,7.962003
0.0,22,7.966932
0.0,38,7.966967
0.0,44,7.985099
0.0,39,7.99737
0.0,25,7.997414
0.0,35,8.003834
0.0,13,8.00387
0.0,19,8.00883
0.0,30,8.019167
0.0,37,8.019209
0.0,21,8.028571
0.0,22,8.036061
0.0,9,8.039913
0.0,13,8.047066
0.0,38,8.047097
0.0,26,8.052954
0.0,12,8.058203
0.0,24,8.058237
0.0,15,8.069785
0.0,29,8.080735
0.0,26,8.084845
0.0,24,8.09186
0.0,8,8.091895
0.0,29,8.097748
0.0,11,8.09778
0.0,10,8.103234
0.0,13,8.123249
0.0,32,8.130166
0.0,11,8.1302
0.0,39,8.135545
0.0,10,8.147247
0.0,23,8.147286
0.0,36,8.158312
0.0,18,8.15835
0.0,14,8.17046
0.0,8,8.176122
0.0,30,8.176155
0.0,34,8.181692
0.0,10,8.18173
0.0,33,8.18174
0.0,9,8.208678
0.0,20,8.213739
0.0,35,8.222752
0.0,15,8.228688
0.0,11,8.234344
0.0,15,8.249853
0.0,29,8.253921
0.0,16,8.264187
0.0,34,8.264226
0.0,8,8.264235
0.0,18,8.27093
0.0,24,8.276479
0.0,14,8.283461
0.0,20,8.290577
0.0,11,8.290609
0.0,36,8.297827
0.0,6,8.310327
0.0,43,8.328132
0.0,31,8.333539
0.0,7,8.339726
0.0,51,8.345268
0.0,39,8.355334
0.0,15,8.355366
0.0,18,8.355371
0.0,15,8.355374
0.0,9,8.359221
0.0,7,8.365926
0.0,18,8.370989
0.0,25,8.375422
0.0,17,8.380337
0.0,37,8.385505
0.0,23,8.385539
