#{"t_start": 1775281353.8126144, "env_id": "None"}
r,l,t
156.48167,49,2.753449
-10.50588,18,2.760529
71.89503,32,2.760568
154.93567,60,2.766994
39.115406,9,2.780438
60.12017,30,2.786989
83.59356,21,2.787032
42.730618,12,2.794299
-36.01102,13,2.794346
169.06029,41,2.801625
66.12647,35,2.81381
47.293068,20,2.813861
48.572926,19,2.813872
101.69149,33,2.819375
47.349987,16,2.824881
41.60508,10,2.824924
116.81823,58,2.824935
50.130272,27,2.838454
6.3114505,18,2.851851
60.317646,15,2.851896
5.7937646,27,2.859445
47.054256,11,2.859489
-26.697664,18,2.8595
49.54515,15,2.866666
96.86357,24,2.886915
72.681,15,2.886963
-18.6117,11,2.886974
156.82773,48,2.886982
-4.140735,8,2.893443
11.358656,13,2.908301
54.677185,23,2.915831
60.065414,17,2.915872
1.7869568,15,2.915882
45.410755,14,2.92151
294.37726,74,2.921543
66.15822,16,2.921549
49.55647,14,2.921553
133.99669,38,2.927588
41.590477,18,2.944807
13.485069,6,2.950415
16.899897,14,2.950458
-104.48336,97,2.955725
41.63112,17,2.960599
52.77355,13,2.966932
35.459717,14,2.972408
38.516705,9,2.972449
14.200313,19,2.979742
13.75498,10,2.979783
68.506905,29,2.979794
8.307,10,2.979802
89.10159,36,2.985164
49.93305,20,2.989859
25.804483,15,2.997495
-16.36446,9,2.997536
30.47266,8,2.997547
28.00431,12,2.997555
137.36316,42,3.003128
23.327396,14,3.003169
20.800638,10,3.009575
81.09593,25,3.009616
15.15875,17,3.015577
38.93979,9,3.023221
13.313479,9,3.036802
-33.614475,46,3.036853
44.646393,11,3.049203
94.00927,26,3.049248
70.85676,30,3.049258
27.927784,9,3.054747
41.79874,9,3.054788
25.236609,12,3.062083
32.48845,14,3.067404
50.927143,13,3.074824
18.055359,7,3.09115
25.615915,8,3.099313
-42.57423,50,3.09936
83.56736,23,3.09937
101.292885,30,3.099378
31.290342,6,3.107568
143.46938,64,3.11445
35.102573,17,3.121167
77.35027,23,3.121207
99.209724,38,3.128107
75.29121,16,3.142354
125.34319,54,3.142416
138.08514,39,3.142427
66.43265,28,3.142435
26.765802,22,3.148325
24.42377,8,3.148366
61.360172,24,3.155632
-6.1783195,12,3.155675
71.10007,21,3.162491
29.912992,7,3.170372
90.63537,17,3.17817
75.12424,18,3.178212
-18.158316,19,3.178223
25.27485,8,3.178231
17.584541,6,3.184492
69.019165,32,3.184532
88.2848,29,3.201049
56.82256,16,3.205994
39.023327,9,3.211784
-0.94895065,7,3.219131
25.326242,13,3.225569
43.42792,10,3.225611
31.431995,12,3.225621
1.7395725,8,3.231632
17.634474,7,3.244555
-25.385695,12,3.25112
71.79736,36,3.251161
9.659418,12,3.256888
-22.997736,22,3.256929
135.66518,43,3.279278
181.05154,44,3.279327
52.355385,11,3.279337
45.7307,13,3.284883
86.99485,29,3.284925
106.90174,24,3.290833
-7.1580715,10,3.304656
31.995218,9,3.311501
63.097088,34,3.318966
12.795046,11,3.319009
103.14606,26,3.332745
62.81415,18,3.339072
28.685537,13,3.339128
-14.860167,38,3.34683
-11.443551,35,3.352584
74.10351,20,3.352622
28.03293,11,3.359285
26.583767,7,3.359326
84.34484,22,3.365432
123.834045,34,3.365472
44.459076,14,3.371777
127.44412,34,3.371822
85.75833,32,3.37798
-104.25392,138,3.378021
64.84748,21,3.384289
56.943317,18,3.39751
60.469334,15,3.404032
34.135468,8,3.410602
82.51061,19,3.410637
133.66148,37,3.410643
-49.635174,31,3.416329
49.17679,15,3.416373
39.375385,13,3.416384
20.501854,8,3.426637
52.975964,14,3.452433
24.024405,6,3.45248
11.340277,9,3.464518
62.30939,17,3.464564
61.13022,15,3.47115
122.31484,57,3.471194
169.70059,52,3.471204
34.82681,14,3.471212
75.782104,31,3.478289
328.66953,78,3.478331
161.6987,67,3.483632
96.79915,24,3.489233
45.041264,23,3.489275
83.57899,33,3.504074
70.97566,21,3.504122
46.90948,18,3.510499
37.04396,15,3.510537
19.229063,7,3.516594
-2.2809386,10,3.516633
103.523575,27,3.524335
40.36307,33,3.529711
39.326443,16,3.529751
32.98245,7,3.535612
75.3724,32,3.541812
69.42916,28,3.541857
11.693475,12,3.54832
65.8789,30,3.560641
-21.13364,18,3.567785
8.783304,14,3.567834
-77.38297,54,3.57374
23.310686,7,3.581531
63.110695,12,3.589765
51.9523,13,3.605537
164.61665,31,3.605584
61.929,20,3.605595
33.046535,16,3.612475
54.141613,14,3.620208
52.441456,8,3.627246
112.27674,35,3.637693
40.7163,17,3.642909
36.20947,14,3.642955
95.03474,28,3.657957
-23.111788,27,3.663999
34.615723,14,3.671747
16.521612,16,3.67179
122.02398,40,3.6718
-16.681744,19,3.671808
75.21561,31,3.671819
58.210564,32,3.677631
59.79052,17,3.683849
56.1618,15,3.683878
193.06078,52,3.689392
-9.605743,13,3.689426
99.983376,30,3.689443
35.096275,8,3.689448
15.356584,12,3.694891
-17.651333,29,3.709586
71.45522,17,3.719035
28.48776,5,3.727237
31.224007,8,3.727278
-4.1782126,5,3.727289
38.593224,10,3.742167
34.80001,8,3.742213
81.577415,23,3.749775
93.47927,37,3.755414
240.00665,52,3.760642
31.455719,13,3.760682
70.20994,15,3.767962
32.859478,14,3.768002
57.16278,19,3.774574
35.180267,11,3.774614
29.903755,12,3.774625
54.397705,12,3.774632
108.69201,25,3.781898
-2.993068,7,3.789332
434.55737,116,3.796368
101.637665,43,3.801919
94.73107,40,3.801955
47.584747,11,3.801967
63.452114,21,3.815428
46.085773,19,3.815471
7.5673947,6,3.82304
83.120514,24,3.823082
-26.195917,21,3.823092
71.09011,17,3.830147
-19.80518,10,3.837404
-35.12325,54,3.842352
82.2621,33,3.847798
16.291628,13,3.847832
65.135025,17,3.855321
-1.6920458,15,3.855366
11.829989,14,3.855376
41.3554,38,3.862872
41.748783,13,3.862914
59.43128,16,3.881884
22.184317,18,3.888542
195.71866,51,3.888584
43.07379,14,3.896608
8.7328,8,3.896652
3.393213,7,3.896662
29.474543,12,3.910283
10.475006,9,3.917583
58.8111,18,3.917622
27.757776,11,3.923625
90.49174,41,3.923663
44.970978,16,3.930038
85.59437,23,3.930077
70.74054,17,3.930088
65.94012,25,3.943225
76.1226,35,3.956481
58.733242,18,3.956526
47.41343,21,3.956537
82.83607,16,3.96223
22.290342,6,3.967952
49.675713,17,3.97412
57.964672,24,3.979596
29.642342,19,3.984532
114.28675,28,3.984565
5.5063477,12,3.98457
7.9965262,10,3.984574
136.52313,32,3.997243
-10.757891,8,4.008854
27.03254,8,4.016445
56.86266,20,4.024008
30.020552,5,4.031804
-24.139973,16,4.031847
49.69298,16,4.031858
66.83016,13,4.039993
176.6017,44,4.040035
208.27179,48,4.046224
34.887653,9,4.046264
23.779602,9,4.046275
-13.7816925,11,4.046284
24.701597,10,4.053275
-22.289917,16,4.059526
28.516104,13,4.072906
41.33475,16,4.084988
19.981655,5,4.091768
90.24392,32,4.091811
27.778383,8,4.091826
65.596115,31,4.097823
75.131516,33,4.104515
-13.0868845,16,4.125206
75.45705,32,4.125252
172.23285,50,4.132604
9.519968,8,4.138807
88.76064,28,4.138853
114.44855,49,4.145619
92.78259,31,4.145661
113.14225,34,4.145672
-5.7012963,4,4.151385
-32.523876,46,4.157196
52.9104,17,4.157236
105.0619,41,4.164558
48.482826,18,4.164601
143.31717,38,4.164621
-18.349913,43,4.170324
68.55642,23,4.181693
41.259678,9,4.181741
57.7262,13,4.188666
24.585875,24,4.188706
65.90852,16,4.195224
224.93243,71,4.195264
95.13503,21,4.207285
46.15368,26,4.214357
73.783356,29,4.221122
64.72697,20,4.221161
9.51349,10,4.221172
29.424446,31,4.226531
31.508022,10,4.234474
70.15308,15,4.23452
142.4712,34,4.23453
88.64712,30,4.241087
21.150187,13,4.247542
-17.142399,10,4.254915
20.609734,10,4.254958
59.198948,26,4.26021
45.67729,20,4.265341
19.295635,8,4.273028
67.63475,20,4.273069
47.18918,20,4.279987
75.13979,20,4.293648
-22.809683,25,4.293694
122.18772,39,4.293705
102.70183,23,4.293713
31.091272,10,4.300105
65.28815,26,4.311545
4.7759643,15,4.318707
8.238223,14,4.326295
27.924686,12,4.333393
95.813545,27,4.333431
96.42835,37,4.340246
62.260437,14,4.340285
34.830807,11,4.345865
42.417824,19,4.345905
8.340694,12,4.353358
44.651237,29,4.370382
18.057434,12,4.370422
113.82151,28,4.376398
51.47166,12,4.376441
60.739765,14,4.382255
51.464,22,4.382297
86.93836,33,4.407517
44.572746,9,4.407566
18.368622,13,4.407577
-13.373293,38,4.407585
34.85084,13,4.413885
82.97973,20,4.419947
-43.636326,30,4.427343
245.73952,58,4.427385
101.8058,32,4.432809
-44.915993,36,4.440608
73.96456,18,4.449126
32.886,12,4.449169
15.354962,13,4.457458
132.94157,32,4.470415
58.021725,24,4.470459
32.642757,24,4.47732
49.925156,22,4.483305
-8.171199,17,4.495652
116.6435,24,4.50395
10.580516,9,4.509385
86.166695,20,4.509415
53.147125,15,4.509421
136.85327,38,4.516668
33.56568,10,4.52301
-21.570635,41,4.523048
13.191734,16,4.537453
44.519375,9,4.543939
114.095375,39,4.551402
86.22131,19,4.551443
35.949387,17,4.551453
46.584373,17,4.564059
-16.188381,23,4.564104
61.679455,15,4.570555
39.17643,9,4.570597
75.20399,16,4.576996
104.561935,45,4.577032
58.49025,11,4.58262
39.450035,26,4.582657
52.395363,26,4.58823
128.66911,33,4.598203
60.123924,15,4.598241
67.06635,17,4.604219
127.837204,36,4.611705
-21.340359,11,4.619585
46.21767,10,4.625935
177.035,68,4.625976
18.654413,16,4.625987
66.65265,31,4.632849
144.82657,64,4.632888
90.47648,25,4.639209
44.784115,15,4.645148
105.333206,32,4.651895
43.38928,12,4.651934
28.956732,15,4.657505
-0.61854327,14,4.670134
89.62575,23,4.670173
22.525103,9,4.670178
-35.597786,52,4.682695
-29.475647,24,4.704668
55.33822,15,4.711071
40.098316,10,4.711111
40.024956,8,4.718404
155.29265,58,4.72968
36.474976,16,4.735806
47.519245,19,4.735852
116.75907,25,4.74261
51.77567,13,4.755739
54.634094,36,4.755787
94.00249,26,4.761285
188.75757,52,4.761326
9.092535,16,4.766948
12.205307,10,4.774514
11.215405,14,4.774557
4.325701,13,4.782986
29.685804,12,4.783028
-58.258,40,4.790931
136.86311,38,4.810752
45.95324,25,4.810787
63.47097,12,4.823711
40.912617,13,4.823755
88.095276,29,4.830042
25.02271,22,4.830085
-14.275955,12,4.837488
-12.870118,28,4.837532
47.4165,30,4.837543
100.049484,43,4.837551
-18.548018,31,4.843821
53.904465,20,4.850076
38.014156,14,4.850116
85.78325,13,4.850127
175.52989,41,4.855571
48.466297,11,4.85561
19.010216,20,4.869041
61.72096,45,4.876618
17.534506,18,4.883368
22.304277,14,4.88341
172.14296,45,4.896814
39.23474,18,4.896866
24.7151,11,4.903601
2.2173882,11,4.910755
8.949512,8,4.910794
-43.09925,34,4.910804
28.55734,13,4.910812
51.460506,14,4.918378
15.423617,12,4.927935
5.751042,8,4.927978
-17.330996,32,4.927988
23.065079,12,4.938371
50.52801,12,4.938405
17.013275,8,4.945991
-22.815369,19,4.946032
37.06097,8,4.946043
12.405407,21,4.957531
53.455162,17,4.957581
-17.86966,19,4.964633
12.329537,12,4.964676
22.884819,10,4.970814
27.008856,8,4.97086
120.2061,29,4.970871
114.66792,28,4.97791
5.549371,6,4.97795
247.96689,53,4.977961
43.12436,17,4.97797
72.319534,14,4.998185
14.518727,12,4.99823
12.857725,11,4.99824
13.661875,13,5.006189
20.236067,8,5.014181
9.6485615,6,5.021307
157.9265,54,5.028275
60.80808,17,5.028317
57.913498,12,5.051873
38.930183,12,5.057698
116.65665,31,5.063807
-34.00243,20,5.063852
161.47725,49,5.063873
69.77594,20,5.07002
27.003216,11,5.070063
6.463996,20,5.076576
21.15291,9,5.083903
83.317474,36,5.083946
41.596123,11,5.090935
54.77605,16,5.104638
-4.0992007,8,5.119159
98.94449,24,5.126854
77.79771,29,5.126895
120.201866,51,5.126905
36.800755,9,5.126914
69.63438,28,5.134237
8.618175,10,5.134276
73.72908,32,5.134287
19.078547,14,5.149404
24.83488,12,5.155053
62.948067,13,5.162424
37.079525,10,5.17669
58.7407,13,5.176736
51.138958,23,5.18291
113.15215,38,5.188343
105.03057,34,5.188378
64.33587,28,5.195251
34.902935,10,5.195294
39.140026,18,5.202938
50.21179,12,5.217527
179.92319,36,5.217565
42.389935,14,5.223879
34.148487,11,5.223922
48.272156,21,5.229545
41.609356,14,5.229579
46.094475,16,5.23697
8.118119,10,5.242828
145.36855,42,5.248552
17.63492,12,5.26177
38.06852,8,5.268998
24.692638,10,5.26904
22.095703,8,5.26905
37.204292,16,5.269058
-135.22581,63,5.269066
20.950127,18,5.27591
15.269354,7,5.288377
27.959972,7,5.293708
74.41046,25,5.300357
-47.467754,49,5.300397
-20.340256,12,5.300408
202.80637,49,5.308063
27.334995,9,5.3234
257.16092,51,5.323447
-77.8024,47,5.329431
-22.492579,36,5.335551
54.04873,21,5.335591
-9.362142,10,5.335601
60.99068,24,5.335609
16.355993,16,5.341697
101.98218,23,5.341751
87.66431,33,5.341764
23.447153,11,5.349619
46.79104,12,5.349658
20.778538,9,5.362423
67.28846,13,5.373075
37.541073,9,5.380455
276.59918,68,5.399712
27.491404,11,5.41217
59.170547,18,5.419442
28.884861,9,5.419486
79.48001,31,5.426162
-26.432432,14,5.434477
264.08197,65,5.43452
31.274055,26,5.440507
101.060356,39,5.446377
-22.527454,28,5.451917
12.621363,16,5.451953
58.32559,20,5.451963
15.134752,13,5.457678
15.02295,6,5.464832
-71.04333,62,5.47077
53.798203,22,5.476062
60.436066,27,5.482477
-23.535353,12,5.489622
62.46838,23,5.489664
60.040035,25,5.494995
24.346712,10,5.495036
131.01247,36,5.50052
18.465572,8,5.500559
81.47375,36,5.522663
244.90836,62,5.528617
32.761192,15,5.52866
31.837133,13,5.52867
149.00888,48,5.534503
186.67218,48,5.534542
81.94456,20,5.540613
44.19276,23,5.540655
106.978645,39,5.546432
76.16724,32,5.546472
102.25126,56,5.553052
36.79617,17,5.558309
30.515339,11,5.558342
54.557747,13,5.563514
152.9926,39,5.569103
19.238668,16,5.580959
40.266,17,5.581004
9.271407,8,5.587323
-19.561642,8,5.587365
55.48284,19,5.587376
42.32544,43,5.600442
63.58679,28,5.600489
19.824793,12,5.600499
63.774395,19,5.607483
68.24578,18,5.607526
-6.4731417,10,5.607536
53.869328,19,5.614305
188.08305,45,5.614346
61.7537,27,5.626365
75.150024,28,5.638783
51.33869,16,5.644463
-47.909122,44,5.650199
2.5730493,22,5.655547
45.832066,20,5.655579
50.811615,16,5.661712
-10.593067,11,5.669033
119.48106,36,5.669072
49.02977,19,5.669083
45.71853,10,5.669091
-3.6628904,19,5.676169
41.952473,11,5.67621
61.083332,25,5.68336
38.72788,17,5.691208
18.464909,14,5.69125
67.681274,28,5.703014
95.65713,47,5.708376
48.318848,11,5.714919
37.38768,10,5.721731
10.307377,9,5.730099
31.759531,13,5.735734
8.912376,16,5.743187
99.05488,29,5.743227
84.67504,25,5.749015
95.23526,27,5.756549
-21.14938,23,5.756592
31.398388,20,5.756602
62.455105,15,5.763261
8.597225,13,5.770355
196.19432,52,5.770397
28.966385,26,5.770407
88.601204,25,5.775646
-19.07448,14,5.782805
10.076719,7,5.788395
25.914415,21,5.794621
36.92122,8,5.794659
22.702684,13,5.807845
135.93533,34,5.807887
42.84376,15,5.815003
-28.841574,13,5.815045
13.601699,9,5.821464
10.76283,8,5.827312
50.728718,21,5.841048
177.23686,48,5.841093
94.38825,24,5.847487
-61.493885,43,5.847529
84.145355,27,5.84754
34.427567,8,5.847548
37.290314,9,5.854857
35.01008,11,5.854901
45.968193,14,5.862876
-26.827974,29,5.862918
48.587715,20,5.880409
59.883385,19,5.880457
-18.653137,15,5.886754
23.71259,24,5.892331
-9.166075,28,5.892372
14.141329,20,5.899572
-4.7190065,11,5.9104
154.5088,37,5.917907
18.601328,17,5.926264
51.568626,18,5.926306
78.65877,18,5.926316
18.203138,7,5.926324
-2.1260061,13,5.939504
35.27543,9,5.939543
10.041618,7,5.945675
21.311193,16,5.952839
23.60506,9,5.952882
12.6691,10,5.958603
51.688065,22,5.958643
46.0558,18,5.958654
118.97204,32,5.964597
65.958336,19,5.974849
67.3067,21,5.988047
25.778181,20,5.988095
65.86943,25,5.993936
112.93106,34,5.993979
53.28302,12,5.999788
142.18633,60,6.005754
21.77637,5,6.005794
34.986614,9,6.005804
61.01203,25,6.011364
51.585007,29,6.011397
24.904047,14,6.016363
93.69236,21,6.022473
13.083109,12,6.043256
36.920074,14,6.049831
24.330187,15,6.054987
-3.55544,8,6.062222
-4.71119,9,6.062264
58.839066,14,6.081836
48.331093,13,6.087551
227.45479,64,6.095043
45.953007,18,6.101093
98.46312,23,6.101132
85.3683,25,6.101143
74.26961,19,6.11455
68.89138,28,6.122154
-52.753235,40,6.122195
-23.458931,16,6.128557
312.97958,83,6.128597
114.22608,33,6.128607
107.16651,26,6.128615
74.065445,18,6.135982
137.17564,32,6.136023
15.51643,15,6.144024
78.74095,33,6.144067
76.98125,23,6.152878
152.8181,73,6.15292
4.0712814,15,6.166361
77.87139,36,6.166407
125.568436,33,6.173667
-21.168982,12,6.173722
-29.466644,27,6.18762
120.4501,23,6.205834
12.208399,18,6.205881
30.90328,11,6.205892
24.902132,23,6.212433
106.44261,30,6.212477
68.87122,17,6.218591
8.162257,8,6.224646
