step,r_alive,r_linvel,r_yaw,r_gait,r_posture,r_body_height,r_stillness,r_jump_phase,r_orientation,r_torque,r_smooth,r_joint_limit,r_lin_vel_z,r_dof_vel,r_total
991980,2.0,0.3939658186496519,0.1109801462444298,0.31517713380031054,0.7859219438449977,-0.5399164490963984,0.03129515132791052,0.23912503911877733,-0.1358213212618474,-0.04665811447501387,-0.14447781933686735,-0.001686781618234602,-0.07001757348653621,-0.3679888046195049,2.569898369091675
1002000,2.0,0.45498270392086293,0.12506569995374367,0.3716318629877574,0.7710283065285676,-0.511345615679426,0.028610017590505656,0.22783111923289917,-0.13439512916844057,-0.04650251514006709,-0.15021556088960958,-0.0016789453311445506,-0.07425034412766801,-0.36682458429529646,2.6939370155826823
1012020,2.0,0.4664837712085958,0.1177398632053382,0.35675038048565944,0.7917419952500726,-0.5472596343098876,0.030107058089404802,0.23370709564170536,-0.13490417554382084,-0.04651082901476007,-0.15301559847189206,-0.0016172175301565088,-0.0738041211605259,-0.36530897658079453,2.6741096112689378
1022040,2.0,0.44762625263521444,0.1280046317398505,0.36943050927080645,0.7320623405447982,-0.5308709797144973,0.027211417084443593,0.21302197863099318,-0.1353901145267685,-0.046554550515206475,-0.1462704381745526,-0.0016821710457555201,-0.07017145850213159,-0.36649739507374673,2.619920022353447
1032060,2.0,0.44901446048658317,0.1302669314264951,0.3912764477873548,0.682269800068542,-0.5207437265882902,0.02584127727056261,0.18946592986818792,-0.13348807288110534,-0.04665004117261198,-0.13830289406298807,-0.0017646587341567828,-0.07901913976101455,-0.36932207204145395,2.578844241666103
1042080,2.0,0.44206983977804437,0.11540137400382654,0.3610457909531202,0.7309105209679203,-0.5465521980311284,0.028702371317339173,0.2241184829807268,-0.13143194432952782,-0.0466154785636794,-0.14998987219797788,-0.0016290463478346804,-0.07397802632448817,-0.3680834618181586,2.5839683523881822
1052100,2.0,0.39659043625587004,0.11507478417037996,0.34376033434676007,0.7343573953518066,-0.526924621324676,0.030081257675579138,0.2350683988546917,-0.12995648722389153,-0.046552333001635214,-0.14475788751481977,-0.0015884622928241197,-0.07058238035157437,-0.36736821934044567,2.5672022156052177
1062120,2.0,0.43640167709185096,0.12724134596747955,0.4210962030143026,0.7527595686874333,-0.43378418940523145,0.02617253039295377,0.2160402086818996,-0.13090761453715563,-0.04660700012778498,-0.14208487228509806,-0.0016584515531489037,-0.07150445954599914,-0.36604355399955313,2.7871213923819464
1072140,2.0,0.46142922852568696,0.11770906027766656,0.3836890143316445,0.8228174865262325,-0.4645526146823222,0.030980147958471586,0.1992394041739193,-0.131690625784877,-0.04659746962193716,-0.14574444245548043,-0.00170745618182861,-0.0769322779925452,-0.36533869969149796,2.7833007553831304
1082160,2.0,0.4619103838701403,0.11775691118589164,0.38706987364953377,0.8520189720691389,-0.47566395610797074,0.03413084842912262,0.18966619153556127,-0.1339956303420674,-0.04665748332591971,-0.14697185587975592,-0.001546269409628654,-0.08030605127538455,-0.36698887378867595,2.7904230606099865
1092180,2.0,0.42376597593175547,0.12149949226438146,0.3824632677310788,0.8094681427875208,-0.47740596248059564,0.03119144365166982,0.16506914436514003,-0.13201531382431148,-0.04658925305582919,-0.14195344338994823,-0.0015871703906430387,-0.07864436392891785,-0.36732745852044923,2.687934501140852
1102200,2.0,0.42884524335400415,0.11766288905862313,0.35339485529068904,0.7945573433868772,-0.5167236403439366,0.033492101678813536,0.19351020408482952,-0.13395082792074375,-0.04652413294267659,-0.1393502340198337,-0.0017072131466911728,-0.08321201011068004,-0.36687968299146684,2.6331148953778065
1112220,2.0,0.4680998511242992,0.12034167296045117,0.3727618658698365,0.878602912292389,-0.46367226026066477,0.035670416463614435,0.1513580333749415,-0.12914400596292094,-0.046565384731816095,-0.14497129043184423,-0.0016122301561861169,-0.0823443634485598,-0.36668631937550544,2.7918388977180353
1122240,2.0,0.45320187751645097,0.12341097501952267,0.3700746252274032,0.772791801098673,-0.4966533149979333,0.030715120204793882,0.18528114391561282,-0.1304340991954078,-0.04646567465876403,-0.14535811653814426,-0.0016090899797207674,-0.07688899504137055,-0.36449333171990367,2.67357292085121
1132260,2.0,0.4663317906877602,0.12512617705957596,0.3543067828195207,0.7321809278650901,-0.4999918381789908,0.028159025270659624,0.2466792793470795,-0.12854808248941071,-0.04654655404935917,-0.14543301775335288,-0.0018888509396841693,-0.07383985853391281,-0.36485035138733957,2.6916854297176354
1142280,2.0,0.42830567661507435,0.12036000126988383,0.37216148408826616,0.76318886525927,-0.5047351548535968,0.032716495226892656,0.18632345552259374,-0.13264355769163866,-0.046527255711464044,-0.1427952170020542,-0.0017135476101520868,-0.07718145825620801,-0.3666649898674594,2.630794796989407
1152300,2.0,0.4255163114966149,0.1231433211111174,0.38525524211523676,0.7497299715849293,-0.5069730357381602,0.027748116026805228,0.21429831717542194,-0.12733284281370982,-0.04645999567299396,-0.14872044218593036,-0.0015720541698047538,-0.07394474094589719,-0.3668408853815952,2.6538472826020327
1162320,2.0,0.42641285300206466,0.11855466246303926,0.3522002146768196,0.766222361960915,-0.531436674999754,0.030704687362915702,0.22197779999754477,-0.12768732483121398,-0.046358274025315276,-0.14765244101212713,-0.0015683050584457492,-0.07508317522480132,-0.36465537585164093,2.621631008460002
1172340,2.0,0.427343485979385,0.12210354179170428,0.3712584007991581,0.7709874547634791,-0.5299855386976114,0.033131556292083475,0.152628592451556,-0.12907499304497438,-0.04644065527280226,-0.14440639880336523,-0.0015973656397501959,-0.0802515088485041,-0.3655108854599263,2.580185686310433
1182360,2.0,0.4202225662247691,0.12372795875297296,0.4051243279849073,0.8020768879130222,-0.48462635193451026,0.03138167496332971,0.1350839359258376,-0.1329007338995788,-0.046562735965470316,-0.14114440509043735,-0.0015870022212500137,-0.082853591091406,-0.36657288996142284,2.661369641600765
1192380,2.0,0.4174330010323847,0.1276943613978044,0.4088172713020999,0.7933208268685634,-0.43797396580352105,0.027495467600740998,0.19277868929524156,-0.1307394188213245,-0.04652242535480181,-0.14145287949621874,-0.0015383572523448225,-0.07662072270524081,-0.36657379405351537,2.7661180540098704
1202400,2.0,0.4848060066722293,0.12335489374691655,0.3848355432518209,0.8026173331107147,-0.45164658772415067,0.0313582208573318,0.19688375616724524,-0.1279842796658636,-0.04650539858007304,-0.14845709887826655,-0.0015749126957144107,-0.07688684706894316,-0.3648910457399353,2.805909583453311
1212420,2.0,0.4824526269867466,0.11970282881587535,0.3509005654376208,0.7201468472455745,-0.5272784385520762,0.02983262548689081,0.24411075700913526,-0.12777058410447897,-0.04652544758502621,-0.15309461086471077,-0.0016018937464061494,-0.07438527810513233,-0.3653840473687493,2.6511059506552677
1222440,2.0,0.4334197220191198,0.12901241546257555,0.3805256371840426,0.7047728437166787,-0.5065669787898176,0.024768217975634693,0.25576858446367595,-0.12840604993398624,-0.04652535543854576,-0.14766752092347632,-0.0015911786314785157,-0.0731996952128636,-0.36524795269308413,2.659062689198475
1232460,2.0,0.44402501382778464,0.11827743710326556,0.3527336240731526,0.7247907083197975,-0.4806126004036268,0.02692368692908291,0.28850172188410655,-0.12857464900639107,-0.046555775446664095,-0.14671743346112567,-0.0015478033403222445,-0.06692387707101081,-0.3653516501743144,2.7189684032337307
1242480,2.0,0.4261302230380276,0.11724941796804732,0.34153244204409966,0.7304713002212097,-0.4752793740087646,0.030410710391570735,0.2481653622496016,-0.12616149266709836,-0.04635544453685191,-0.14489472006091084,-0.0017133822194250264,-0.06699036101311384,-0.3627494859297537,2.6698151954766396
1252500,2.0,0.44487808008327184,0.13608378716947364,0.4470382374541513,0.7482802210087729,-0.41457480999211604,0.026554629767435136,0.18337768073189994,-0.12261447107127812,-0.04646222911145303,-0.1465518726819586,-0.0015783400434196976,-0.07103832543825578,-0.3642163353183721,2.8191762525581527
1262520,2.0,0.42906777287565034,0.1299208007070236,0.39540257566487935,0.8098070681056223,-0.4311407524080245,0.03155110685237268,0.17163334645409206,-0.12565713140681944,-0.046448915685818416,-0.14186522159669593,-0.001582378922530161,-0.07553095979609045,-0.363742834918897,2.7814144759247665
1272540,2.0,0.4284288330302811,0.12419932180985602,0.40603294801901957,0.7527175272636416,-0.42063435867863214,0.02693175349774441,0.19600172476465097,-0.12332835487589043,-0.04648183400655789,-0.14551269555354313,-0.0016607685975578807,-0.07452226737082611,-0.3644150841455945,2.7577567451565916
1282560,2.0,0.405399413550567,0.1291353494802385,0.4016416534674594,0.7806430327011841,-0.41042725030431404,0.027477661240699083,0.20605448882946142,-0.12327871079119007,-0.04649553120164125,-0.14394810090970192,-0.0016087783966934265,-0.07714425739410369,-0.363800995236389,2.7836479750355743
1292580,2.0,0.39879794806642155,0.13381606540267751,0.4196143913538811,0.7408306639515216,-0.4286700426345547,0.02745096151229829,0.1919022910309997,-0.12629957786687304,-0.04649879755392191,-0.14161712551020586,-0.0015780318023722005,-0.0777234778762765,-0.36469606540563526,2.725329202667955
1302600,2.0,0.4668171310560378,0.12333991034684778,0.3733339586295099,0.8298233900827697,-0.4384248601285163,0.03177808570112182,0.19488042115107182,-0.13035429644748295,-0.04643795751551297,-0.14866930419825508,-0.0015213618516803093,-0.0727388121678672,-0.3648683269144081,2.816957977743637
1312620,2.0,0.48786602441076055,0.11895054529227449,0.3798959711357101,0.780218501850991,-0.4823033341012314,0.030787119028223987,0.20779476155711904,-0.1287086446119422,-0.046311811770146594,-0.15157930595874092,-0.0014835802487685825,-0.07496379439624518,-0.3641333957470523,2.756029056440952
1322640,2.0,0.4504157621501848,0.12825012635119407,0.4065890395066583,0.733671752679471,-0.43966847171492485,0.02459759949439907,0.24546841195910432,-0.12779301961748818,-0.04643337637270677,-0.14551677525637932,-0.0013962881826608071,-0.07023418183204753,-0.36555515035721897,2.7923954288075885
1332660,2.0,0.4377615401471558,0.1213685283623404,0.36821170201123554,0.8115349400346146,-0.46510209169253985,0.03242219321834376,0.20319999580794726,-0.12552881702023813,-0.04640713213884189,-0.1498120266732892,-0.001411637315436555,-0.07389574020184721,-0.364237410429469,2.748104044109979
1342680,2.0,0.4639770525315654,0.11903616356655887,0.3404400469272033,0.8654181905004422,-0.4811551777369419,0.032413137213406454,0.2401726594337714,-0.1294929937625846,-0.04640124558980777,-0.15843516825539286,-0.0015302212055210472,-0.0737390534552196,-0.36376844202439035,2.806934948143091
1352700,2.0,0.4549314504824399,0.12431230739649976,0.35797926114464007,0.8497735341959458,-0.4283913709824995,0.031794856842888415,0.21594519115960975,-0.12804135374816222,-0.04642558868391182,-0.14960883253038623,-0.0016058179116078238,-0.07617342252516866,-0.36281253969451444,2.841677675145775
1362720,2.0,0.43879450911518747,0.11894508320252908,0.3613711333399189,0.7767272219202751,-0.4577115582571066,0.030313709136280613,0.23134383711380269,-0.12785008067951603,-0.04640138447757506,-0.14620500185981206,-0.0015567251651144817,-0.0771604594071853,-0.36380066684817663,2.736809617133507
1372740,2.0,0.402467239075192,0.12690366287661836,0.3824859175288761,0.8005841293079449,-0.4537069641881652,0.030363909352179256,0.19757346510182378,-0.12599108807021736,-0.04630081634392593,-0.14699189017674713,-0.001576561388778097,-0.07720278977781231,-0.36313274953147306,2.725475463765512
1382760,2.0,0.35633426976064575,0.12668890697716562,0.39421799028570875,0.8350686811659384,-0.4011787107472496,0.029163489734597387,0.19222790186374558,-0.12199913252433413,-0.046430385544133534,-0.1460739766998768,-0.0015632097001465543,-0.07784725133594035,-0.36400811637895697,2.7746004568571645
1392780,2.0,0.37832596678553376,0.1272933282077466,0.3950192859398177,0.80143467528689,-0.3987333990427617,0.027735124851540217,0.23459151220255747,-0.12388364596631506,-0.04644469136861363,-0.1468306451390008,-0.0015631162160534555,-0.07514073530807802,-0.36604138348099746,2.805762276752264
1402800,2.0,0.42521399364599693,0.12295532390008541,0.3767466963460837,0.7653077832655498,-0.4365111165631593,0.028058108518352734,0.2750494157996495,-0.12526725033403785,-0.04641527970739683,-0.15291490015787074,-0.001498149026693048,-0.06919534499136386,-0.36404447006425456,2.7974848106309413
1412820,2.0,0.4319949651111014,0.1311608812734897,0.40863329800340503,0.765211238949795,-0.42131484613701586,0.029866557775226003,0.19639984881964,-0.12446897309255263,-0.046362832616894306,-0.14235416277001897,-0.0013777049793081532,-0.07562850356053034,-0.36235886641004555,2.7894009003662905
1422840,2.0,0.3998836415625453,0.1354932179874033,0.43927011085687717,0.7331539749885638,-0.3937276404759084,0.02650324661488065,0.16736270623346747,-0.12624531400710218,-0.04632694707211081,-0.13433227242669674,-0.0013472302188444567,-0.07847532459672761,-0.36336937995732344,2.757842789489022
1432860,2.0,0.4063596174284247,0.13383653063498485,0.42305607557474556,0.7013830978821337,-0.4153848201859264,0.026277904762178294,0.18341298659387048,-0.12689377127144363,-0.04618941655651352,-0.13693818757353815,-0.001401304937684506,-0.07995665166691168,-0.3623181062439651,2.705243954440354
1442880,2.0,0.3983368854084626,0.13534727170111954,0.4012249967003178,0.7364936485611331,-0.3958761542092314,0.02517269232464428,0.22005103047584584,-0.1228915748607569,-0.04630435655703676,-0.13312246905369357,-0.0015161023243038664,-0.0775836779872704,-0.3624414472591085,2.7768907429201217
1452900,2.0,0.39698516763781005,0.1360252211165257,0.427304950318124,0.8180200164666791,-0.36869315378935547,0.02930956734471729,0.16215416974924973,-0.12225282005292368,-0.04634471316924485,-0.13910839653486018,-0.0015003884636222175,-0.07928731358705916,-0.3614254338451059,2.851186873190933
1462920,2.0,0.45639022168199556,0.12598380690381417,0.357480751735349,0.8296154601012189,-0.4546371457750446,0.03750681037196698,0.13617346696310445,-0.12455323580495668,-0.046133285112872645,-0.14312744800687432,-0.0016690307055708413,-0.0815749136640902,-0.36195644012713113,2.7294990185609107
1472940,2.0,0.43337670863321653,0.12442499867647297,0.3504842593618301,0.9223760601135336,-0.41791052766026493,0.03920254776323147,0.12801193229946511,-0.12257442161162581,-0.04624911079735681,-0.14507159987304807,-0.001405665370631017,-0.08247926783044855,-0.3625345512199768,2.8196513624843966
1482960,2.0,0.45737208248901434,0.12174226003279957,0.36248415721022614,0.9144541440162444,-0.39621726337931623,0.0359852402306677,0.2023698747765244,-0.1187208675258729,-0.046266768623150774,-0.1510893272898664,-0.0014631010723494822,-0.07843898381804557,-0.3605915095843119,2.94161993746256
1492980,2.0,0.4379276739410467,0.12795497299245098,0.40363440251263977,0.6958142106455931,-0.44183585534258424,0.025377417103367196,0.24684217010940918,-0.11897005621608021,-0.046272031879224525,-0.14638921748225803,-0.001619112066829312,-0.07622248687917044,-0.36239070371289034,2.74385138372547
1503000,2.0,0.44578980026335124,0.12563020992350563,0.3832950412962877,0.6494124928587655,-0.4703417546398823,0.02598595667242175,0.2630099083538591,-0.12105848535669765,-0.04621092573451584,-0.14463586789916535,-0.0014244685535268718,-0.07210874101056178,-0.3629453819517452,2.6743977842220965
1513020,2.0,0.42664466069866286,0.12600274501728595,0.3630073768604478,0.8073816348959619,-0.4153161647251837,0.03171226301519474,0.2394246154237569,-0.11934025999063028,-0.046324664691674164,-0.14155209200014085,-0.0013809809155893606,-0.07958786281863806,-0.3618637162250736,2.8288075545443805
1523040,2.0,0.42565572973358407,0.126963606848576,0.3571841552969725,0.8606922244428754,-0.38089880663626347,0.03162524986140293,0.23132716506639012,-0.11543350997397483,-0.0463517302828375,-0.14023312827422324,-0.001376551747337943,-0.07545991401514943,-0.3609637904365261,2.9127306998834865
1533060,2.0,0.3823303536604657,0.12801441327832078,0.37592778377551467,0.7930217848008649,-0.4017543591075998,0.02937304158900934,0.2182693457126237,-0.12176599064818282,-0.04626275249228897,-0.14113213877515499,-0.0014254215837058986,-0.07139541882556451,-0.36120400468988423,2.7819966366944175
1543080,2.0,0.4629464975954464,0.1293924007399675,0.39791940304821444,0.8035533006232639,-0.3958653977985173,0.03199872390460622,0.19785266419097372,-0.12273839314833465,-0.04624597177390631,-0.14410534847706064,-0.0013572571170615561,-0.07672076950398708,-0.36144616028115656,2.875183692002449
1553100,2.0,0.44073156795523005,0.13362781496970294,0.41802484082687064,0.7756358694218445,-0.35722649115911503,0.027597726870889357,0.22245725645507278,-0.1206504865907895,-0.04630432885514491,-0.14152133617867324,-0.0015023778396305173,-0.07337916028277001,-0.3621573881041981,2.91533350748929
1563120,2.0,0.4165254631683982,0.12071774108919575,0.40181982474223227,0.735161838064652,-0.41722149706733946,0.025692549153096073,0.23947879893618917,-0.12089039766238246,-0.04619061161937496,-0.14939766807063395,-0.0016449283446771305,-0.07094636430555766,-0.3628088861353801,2.7702958619484153
1573140,2.0,0.4139473368794952,0.12799161686686272,0.40854462632775107,0.6858170337958326,-0.4173966734726853,0.02488809519364917,0.2388726589109413,-0.12406476375507157,-0.04622473834120246,-0.14006510836144792,-0.0015038629485837505,-0.07361594032402444,-0.36275484633987864,2.734435434431638
1583160,2.0,0.45389797089818235,0.13469485339955456,0.41478036809396934,0.7846065109822403,-0.40163069626555437,0.029532310394929755,0.17444117208850138,-0.12107416629750815,-0.046198256644604876,-0.1426569583553256,-0.0015511923808018346,-0.08086612204812273,-0.36228432912034286,2.8356914647451164
1593180,2.0,0.438945783211439,0.1329763597618998,0.40233239334717164,0.7583236438053566,-0.4057987209226021,0.030332586577600195,0.1759049488259267,-0.12193062874746008,-0.04619350174160834,-0.1362845204695303,-0.001504258333324179,-0.07935778128388006,-0.36163316848118293,2.786113135549807
1603200,2.0,0.4172485637900012,0.1271500042841558,0.35641297365089464,0.8389356058863096,-0.40808781921828763,0.03250884008762959,0.2223879321391164,-0.1203667024678252,-0.046178198107415844,-0.14436279185756462,-0.001446468493852716,-0.07651211275286347,-0.36156228455780154,2.8361275423824974
1613220,2.0,0.39929840219376944,0.12306023128155,0.3422884445296613,0.7801239733209712,-0.447789389945895,0.03430239757391197,0.23273049956125638,-0.11791018601570989,-0.04587448311166125,-0.14929146103305801,-0.0013939391593259373,-0.07242893519683086,-0.35770325227443894,2.7194123017241982
1623240,2.0,0.41965273387781604,0.12594430300916032,0.3693054093628671,0.768375835822028,-0.4313555760213396,0.034197103639277096,0.1933830721647737,-0.11933362038544014,-0.04597146114846002,-0.14205505226075557,-0.00138098719678137,-0.07458738226166844,-0.35773911303347,2.7384352655680106
1633260,2.0,0.3820790437228631,0.1271550232807457,0.4097422654816396,0.7373061413189812,-0.3728780828883425,0.026209442053045547,0.2323035196277512,-0.11856552993681098,-0.046210234976327154,-0.13638886766677302,-0.0015075534541936911,-0.07357778574392054,-0.3580285656031225,2.8076388152155363
1643280,2.0,0.46250114064033576,0.12705028505161095,0.39967845140135233,0.8030197587476142,-0.3812928587898578,0.03179225582834619,0.20414449635220558,-0.11519551945325375,-0.04621841974038908,-0.14681028508070926,-0.0015767558453097285,-0.07309186905429904,-0.35926723378402753,2.9047334462736205
1653300,2.0,0.44274383333194606,0.12870872183324897,0.39328732341328804,0.8164826983552769,-0.40013774845928485,0.03185660962149974,0.19612856739312093,-0.11772979948096128,-0.046178937154378555,-0.14982687586415205,-0.0014860952264303593,-0.07765942490604273,-0.36043221711574186,2.8557566557413874
1663320,2.0,0.4050064276732134,0.14121361617502462,0.4490149562929733,0.7264458838452614,-0.365662421022045,0.02525786793447176,0.1781575616993904,-0.1225673106509877,-0.04628709863468713,-0.1378572982044636,-0.0015956741625284885,-0.07797195045754718,-0.36180020949513314,2.8113543509929433
1673340,2.0,0.39766854329840395,0.1347654858749561,0.4133819292485384,0.6831516600256002,-0.3949517434142748,0.02624839098228618,0.17680418587349245,-0.11842143598942059,-0.04620307350906774,-0.12780277745336502,-0.0015343568493361545,-0.08054771676928255,-0.3605075409802462,2.7020515503382803
1683360,2.0,0.4403254554474069,0.12014572037567879,0.35795874958448776,0.7483332160739369,-0.42389654831100243,0.031994366557573574,0.21415978054185264,-0.11607125195947246,-0.04591622583808196,-0.14417365198813284,-0.001441481680214049,-0.07666749941762495,-0.35698553462686455,2.7477650947595444
1693380,2.0,0.41191134387278877,0.12376617671079342,0.3699393591484012,0.7327208144216296,-0.40382264474414215,0.029206086990403078,0.256667432836086,-0.1162389273284024,-0.04602193234820265,-0.1438089066788009,-0.0015468720331872523,-0.07025061230180125,-0.3593626605914816,2.783158657954085
1703400,2.0,0.4257660181437202,0.1264690180040152,0.35485876507613967,0.778987936388555,-0.4245361966642514,0.03078507876367265,0.24067338428180818,-0.12172334543534778,-0.04612185196910678,-0.14914924965706167,-0.001466199371175859,-0.06636279252816216,-0.35908124333428004,2.789099321698524
1713420,2.0,0.4712688706416102,0.1321022192850297,0.42987803947622477,0.8029755093329918,-0.3740477319080932,0.02863393403308737,0.1685369522516789,-0.1197694677334577,-0.04612680887280416,-0.14768947320445766,-0.001406615717062933,-0.07411217011120368,-0.3606971459691042,2.9095461115044414
1723440,2.0,0.4072666745254927,0.12761575599994254,0.3878003741842115,0.7925666586868079,-0.3948489184780324,0.030795623323251496,0.19635445153234307,-0.11818625069825814,-0.04612408188826825,-0.14483154660067948,-0.0013817411383806747,-0.07230819989590605,-0.35944842633770696,2.8052703732148188
1733460,2.0,0.41753905318028073,0.12655642259919356,0.3796897091792835,0.7358920456298417,-0.3947637654593804,0.027584145863251495,0.23677547795235065,-0.11156115798458605,-0.046038010380011124,-0.14823970022746522,-0.001278686393189524,-0.06613636014510113,-0.35699615158259024,2.7990230222318773
1743480,2.0,0.46662891340757606,0.12501007380940812,0.39368140980526223,0.7700462668562843,-0.3656313242465914,0.029276952653517745,0.22866199224144118,-0.11201467814058688,-0.045906499500371484,-0.1462644278859316,-0.0013203009238454053,-0.07140918437787393,-0.35430151874317306,2.916457674955115
1753500,2.0,0.44224713006769895,0.1246013814860804,0.3694965984715243,0.901190446766349,-0.35809672996222197,0.03692204514280202,0.16552908489402784,-0.11387238885823665,-0.04599668578214052,-0.14909171781393094,-0.0012931061804496594,-0.07438953968791623,-0.35606334026085357,2.9411831782827296
1763520,2.0,0.39920390691753954,0.12815808067709236,0.3904051089190179,0.748731031487261,-0.37652902123884957,0.026754021589168165,0.26214933716321887,-0.11394365644003548,-0.046066363106645844,-0.14554481440839764,-0.0013435647108815945,-0.06902521843083871,-0.35869912005682264,2.8442497283608272
1773540,2.0,0.4386967837751596,0.12914219803936147,0.39541295892800005,0.7177542750583157,-0.39895630041566316,0.027301745779002528,0.2217688523900697,-0.11497484976600023,-0.04604293602947306,-0.14365348981416826,-0.001349050633087148,-0.07432331701561952,-0.35922438474138374,2.7915524855545137
1783560,2.0,0.44193235872846115,0.13057464852428086,0.42889736212265694,0.7567924616590465,-0.35587378618722826,0.02660564830028009,0.20310016180610993,-0.1162254655692958,-0.04609747572465382,-0.1439853058454612,-0.0013548089914442135,-0.07335383172505307,-0.3570369075915336,2.8939750595061633
1793580,2.0,0.48146945788374823,0.1316876975099233,0.4461945972158733,0.7728275068590119,-0.36519543323916803,0.027781181330709153,0.1887682699517526,-0.11493845624535894,-0.04600572587006009,-0.1487139092930158,-0.0013967997279446408,-0.07347120927255456,-0.35691769081790803,2.9420894862850115
1803600,2.0,0.46964342995094904,0.1369766532059584,0.46604256841800856,0.7930371827433935,-0.3350906095189314,0.02730233959575715,0.17055609557383103,-0.11665083901204035,-0.046200183671720206,-0.1447607638387013,-0.0014157957990932008,-0.0729124783681859,-0.3584056619720173,2.9881219373072057
1813620,2.0,0.46034882275984146,0.12900684023906941,0.4193241520551849,0.7895776591234654,-0.3578875956766966,0.02945666855153758,0.1846186651831242,-0.11653614771417271,-0.04605492162110635,-0.14408340852449733,-0.0013644815699775565,-0.07014067526699015,-0.35659204320411486,2.9196735343346694
1823640,2.0,0.3546705083655056,0.1264372660910197,0.39485929186973995,0.7425745696400783,-0.33647371944570964,0.02696592532822552,0.24058018049668364,-0.11194741728297354,-0.04609865950046378,-0.13204896129451557,-0.0013135466808587067,-0.0709704219092691,-0.3565231713939876,2.8307118442834747
1833660,2.0,0.3898723951785207,0.12371481734202579,0.3783620757623254,0.810141261367402,-0.34939479314280864,0.029486292997552146,0.23614626105240052,-0.11635328197991751,-0.04609575674161169,-0.13794286092531893,-0.0013233162481756605,-0.07053239538475822,-0.3589788140238621,2.8871018852537755
1843680,2.0,0.4299549435106335,0.12616693461137954,0.374359588788896,0.8543628001749107,-0.3559665260576316,0.030858541888295683,0.22927325397186565,-0.11722108453229865,-0.0463124634732145,-0.14338281610435633,-0.00150178294132476,-0.0723911373890459,-0.36017022029301365,2.9480300321550916
1853700,2.0,0.4105308029092206,0.12474466429904006,0.3547737029340335,0.717685561689451,-0.3998075286870153,0.03249330355339294,0.1935795335667529,-0.11321220948981484,-0.04583070646761886,-0.1329225233961682,-0.001443307642113317,-0.08031437434575149,-0.35567937843887526,2.7045975404845346
1863720,2.0,0.428761822613715,0.11162152850748644,0.3050087384410787,0.7488320505654231,-0.4362392382560355,0.03577298435074521,0.23136547669945096,-0.11117008351536585,-0.04568154869432924,-0.1442505036140143,-0.0013086802149671437,-0.07071527467591086,-0.3555940089547606,2.696403263252518
1873740,2.0,0.4438252795923492,0.12472653044889011,0.3627143369663745,0.9023053620326879,-0.36914895854231705,0.035432637077313575,0.21431608977593242,-0.11105749031831895,-0.04601523295685268,-0.15478778448936933,-0.001387771726891001,-0.07241721098949164,-0.35684522315666833,2.971660563713639
1883760,2.0,0.43999914545124896,0.13694408304902278,0.44304305748916245,0.8374182959696198,-0.32418545508342084,0.02821747691148314,0.1698323660785404,-0.10752132521260761,-0.04599862563671918,-0.1476834010608456,-0.0013899910617044347,-0.07433342690571364,-0.35546460578426564,2.9988775942038037
1893780,2.0,0.45711441765954525,0.12661612226938074,0.3748430515580567,0.7861487870742395,-0.3832457621866206,0.030855778276392774,0.20604759230569725,-0.11022038835657011,-0.04578915989468682,-0.14829202189302437,-0.00133347961425836,-0.07011299871366745,-0.35520859350579964,2.8674233449786852
1903800,2.0,0.43000085662683757,0.12066365611845158,0.3525145193122824,0.8051782196395384,-0.38330475586094076,0.03233933400896796,0.23996841865006918,-0.10960245173905689,-0.04590206717273226,-0.1501944812901815,-0.001281833769265033,-0.06833546145822805,-0.3556352313366087,2.8664087217291336
1913820,2.0,0.39661283697817806,0.11649337829948217,0.331943060943204,0.7726377523262413,-0.41530877358697527,0.031818304467479075,0.24285058626887107,-0.11320649559078186,-0.04595328814896326,-0.14755949793824547,-0.001415438804427089,-0.06839736804373277,-0.35602760736999395,2.74448744980034
1923840,2.0,0.4367691252733175,0.1178443984905096,0.3138473000856629,0.7615408828919883,-0.43590319276444656,0.03664379483756865,0.2095463573329783,-0.11046618968565425,-0.04568477191210718,-0.1449614995760381,-0.0012972788571567818,-0.07588268274207735,-0.3542438906524125,2.707752352722132
1933860,2.0,0.462206846910734,0.11880657609315734,0.32613391821356974,0.8185147094799914,-0.41610112808234223,0.03634064004816928,0.23667811014504236,-0.11099617981420401,-0.04591871575457989,-0.15602397555875497,-0.001343174301943142,-0.06964288916033005,-0.3558421250067997,2.842812613211708
1943880,2.0,0.3563073418758861,0.13843754725389376,0.4179467255169914,0.7400602957132589,-0.3286980973713702,0.028120598900572034,0.19975407224479924,-0.11129343588106909,-0.045933741794793134,-0.1363682253255866,-0.0014046085070854113,-0.07215469412475689,-0.35488527775902506,2.8298885007417134
1953900,2.0,0.408462571464752,0.12921898006412272,0.39409531636422,0.7165944984084998,-0.36577317358526223,0.02890587965008737,0.1982553419757489,-0.11202537624900366,-0.04595829367478335,-0.13531060285061994,-0.0014110987255092906,-0.07468738773030409,-0.35625900138261885,2.784107653729331
1963920,2.0,0.4169287704283731,0.12703158447153462,0.3540606755798519,0.7890059760486795,-0.34698614516876947,0.0315206478185725,0.21715683510113182,-0.11042603759154203,-0.04608168845357545,-0.13248475766080717,-0.0014152635725240708,-0.07085589010674047,-0.3570243586965323,2.8704303481976514
