step,r_alive,r_linvel,r_yaw,r_feet_air_time,r_cmd_vel_error,r_orientation,r_lin_vel_z,r_ang_vel_xy,r_height,r_torque,r_smooth,r_joint_acc,r_joint_limit,r_crouch_penalty,r_power,r_stand_still,r_gait_phase,r_foot_clearance,r_posture,r_foot_strike_vel,r_body_acc,r_action_jerk,r_jump_phase,r_body_height,r_abduction,r_hip_excess,r_dof_vel,r_total
540672,0.19999999999999282,1.262108710007909,0.31195732716263036,-0.01718750677537173,-0.9432224331510124,-0.32236498660380564,-0.37837963593240476,-0.6574620388733707,-0.01987759175972535,-0.04682591631997445,-1.0569907011551563,-0.3955292570958555,-0.005171601356440664,-5.58579110038428e-06,-0.03755838665350486,-0.9229422596625148,0.2490234375,0.3728016363221374,-1.9281437616925559,-0.008329631018272464,-1.5811694552659195,-0.20660966217750684,0.0,-0.2969410094142563,-1.0959641027104874,-0.00969115295801157,-185.91564269429162,0.0
557056,0.19999999999999282,1.266529340597747,0.2835360809357353,-0.010761725359770935,-0.9328756988683597,-0.31590598960686966,-0.42874119510496356,-0.6730933914135495,-0.024339162314879738,-0.04714829728477026,-1.0665417990254362,-0.39781969147493457,-0.0053232524401415566,-6.960391855607464e-06,-0.037877337838657765,-0.7971043176418965,0.221923828125,0.35719280754615507,-2.0783673684011212,-0.008011014474930666,-1.5728055577311175,-0.20808347065700214,0.0,-0.357805798759047,-1.1518986847786348,-0.007751796530950644,-188.51920957209296,0.0
573440,0.19999999999999282,1.0930807677583128,0.2655394460009245,-0.013144537893822417,-1.0931527110465993,-0.3205558915923774,-0.4243764335233665,-0.64617489966098,-0.021213607112010386,-0.047319515289840006,-1.0619104419296483,-0.3966680427904893,-0.005650219643945579,-1.7328200034110465e-05,-0.03809905159494805,-0.4348260262330931,0.25634765625,0.41241516103571746,-1.755634479052013,-0.007924429500763077,-1.602798117191851,-0.2071641739067849,0.0,-0.30687380619629256,-1.123000706209226,-0.011610005959262641,-189.5820262492917,0.0
589824,0.19999999999999282,1.0606972558823882,0.27422849887092626,-0.010332037832995411,-1.2871133728547264,-0.3239246054764564,-0.3951886478354028,-0.6863369260290889,-0.020157808641142208,-0.04663022359639333,-1.05263228287222,-0.39334289605210593,-0.0054538225108531485,-6.50213270016224e-07,-0.03765627349144189,-0.48108451155442283,0.274658203125,0.4049226084427419,-1.8023457797654323,-0.008791816997542088,-1.6194334052152388,-0.20543379307258833,0.0,-0.29635360129248806,-1.1414637239218726,-0.00797372514229632,-187.89990375696198,0.0
606208,0.19999999999999282,1.27628902702317,0.2985151996254035,-0.018125007176422514,-1.009751416060098,-0.3401224760696966,-0.36854781621164284,-0.7270988478235544,-0.022407458991606427,-0.047076385673816654,-1.0457084348163352,-0.39823974101306425,-0.005615568611484856,-3.9534886003638376e-06,-0.03803469659277615,-0.21943433738723417,0.2559814453125,0.4136805385788075,-2.0739113719526237,-0.008361599667384728,-1.5986904123422554,-0.20309313362173295,0.0,-0.3219075974686545,-1.1298537659129833,-0.008560880626458812,-190.38030300065182,0.0
622592,0.19999999999999282,1.1439627445400344,0.27379086946124287,-0.013544928762712516,-1.1265375563656939,-0.3162991981849643,-0.39860153812471,-0.6853490479616458,-0.019105038942446317,-0.046971297041182594,-1.0733650036447224,-0.4008193552039888,-0.004983671021673696,-6.455901449865909e-06,-0.038029058824250124,-0.9105710268258959,0.2373046875,0.3787203777957741,-1.8073396316918298,-0.00834824819197781,-1.5435845082980812,-0.2103437575849239,0.0,-0.29141632963464265,-1.1129976722933932,-0.01008090340066186,-189.43760365431507,0.0
638976,0.19999999999999282,1.0443925503712788,0.2864664416000421,-0.009179694316117093,-1.3418162650889514,-0.3212632369136017,-0.4161436374226596,-0.6671609781623916,-0.018074197676675542,-0.04719656502673913,-1.0785085025330765,-0.3991904850157803,-0.004643142113056002,-1.0748102421644656e-05,-0.037907737361404174,-0.5533944339408953,0.2255859375,0.36957213085983803,-1.6779296150671756,-0.007622256735205531,-1.6740786540746913,-0.21196720467589317,0.0,-0.27981315443990956,-1.0944182936246507,-0.007679233290771651,-187.86994329049338,0.0
655360,0.19999999999999282,1.260854521581734,0.24280152203100025,-0.013847662376065273,-1.1054502631491583,-0.3217846992722002,-0.3989671223180346,-0.6709442117555243,-0.027501834552678427,-0.04727806907198273,-1.0784908380650438,-0.3953128005147728,-0.00587444221338624,-9.709313195849055e-06,-0.037949599700502275,-1.2112084823880909,0.2178955078125,0.35569730432956376,-2.282075731932424,-0.007941337842110423,-1.6220074054459115,-0.21078906762239075,0.0,-0.37950080424547117,-1.1107873509830415,-0.006568165151440229,-188.6336496669718,0.0
671744,0.19999999999999282,0.9373092692969038,0.30081875603087926,-0.01169922578992555,-1.350026238570873,-0.3018126133450245,-0.4477539019726287,-0.6903111564644944,-0.018811818517423834,-0.047319012260127226,-1.0789340851799316,-0.40269973157255834,-0.005274315957457869,-8.449007972563888e-06,-0.03798126865406789,-0.684209261590825,0.2384033203125,0.389468039464992,-1.7265357297177113,-0.007975183771274312,-1.6635292720244652,-0.21159849326009844,0.0,-0.27979978278066053,-1.118762811436482,-0.008582768406304767,-188.88167381874445,0.0
688128,0.19999999999999282,1.1701874383693527,0.3004059660082762,-0.015410163097840268,-1.1969751562614341,-0.31357508815599966,-0.39132749638091435,-0.6722797949637344,-0.020624165514243342,-0.04729702846580015,-1.0793457464722456,-0.4022547518654754,-0.004151251562031314,-1.1783131007862804e-05,-0.03796976090178023,-0.5027988306819905,0.239501953125,0.367739265282605,-1.9232122550395037,-0.008760489421985904,-1.621395516324993,-0.21181957306689547,0.0,-0.3126239351244875,-1.0818046457041521,-0.007940962986356534,-188.34536842198534,0.0
704512,0.19999999999999282,0.9617525775863741,0.3021410739191923,-0.01837891383911483,-1.2961895347389145,-0.32472933318819486,-0.3929108371205432,-0.6899721565178868,-0.02115340058499071,-0.04668516816938215,-1.0658088655924083,-0.39718624840558303,-0.005001753578821198,-6.268620218892134e-06,-0.03750835087500802,-0.3761975176023047,0.281982421875,0.41218248523422407,-1.9645065547574183,-0.007961791239949728,-1.644074743579546,-0.20829689505044377,0.0,-0.30829086410244344,-1.110722998467417,-0.006968219848628931,-185.69656756059157,0.0
720896,0.19999999999999282,1.0845815048174916,0.3009097936616093,-0.01232422458997462,-1.1455438914937872,-0.31373718109366866,-0.3827392049562752,-0.6768997514990058,-0.015080167389654082,-0.046828702096396516,-1.068498692905994,-0.3974662078727606,-0.005331020349165947,-8.818136596669703e-06,-0.03753729960763072,-1.040090219426578,0.224853515625,0.3545884332258277,-1.5220616372926652,-0.0076769554729097,-1.6091767894627993,-0.2100728042318954,0.0,-0.22758474202603482,-1.0942727925057483,-0.010543219073682109,-186.05742054648084,0.0
737280,0.19999999999999282,1.0281008505610254,0.29414419705598155,-0.01409180398331955,-1.2555954858969711,-0.3222945586912904,-0.37050920410543187,-0.7101048111223369,-0.020496824028484906,-0.04699632462039973,-1.075582677344209,-0.40398217795586755,-0.00440516235965382,-1.1661633350413365e-05,-0.03800549912017496,-0.4942323710911038,0.275390625,0.4120243218025593,-1.9261720443381434,-0.008485771992581546,-1.578968090355629,-0.21044404460233604,0.0,-0.3010048917469875,-1.0836296212144771,-0.010066347259793027,-188.43977635239676,0.0
753664,0.19999999999999282,1.239179045275148,0.2840925873710321,-0.014296882021881174,-0.9791475625452506,-0.32765366574545324,-0.3925007771295511,-0.7382378673441036,-0.0228529098277128,-0.046925247614869534,-1.0871984837431241,-0.39908717629990015,-0.0052279803059714835,-6.3599711468267264e-06,-0.03781622319818759,-0.376305540908791,0.276123046875,0.4127220069877027,-2.1699231551870555,-0.007781254879106942,-1.5671633135608862,-0.21375915969489132,0.0,-0.33290336363304235,-1.1215805135816275,-0.010688910291085506,-188.58003420830528,0.0
770048,0.19999999999999282,1.047259433864335,0.2753110562111513,-0.013906256179325283,-1.2114685886055838,-0.30538430400739713,-0.37813952828193587,-0.6993114769805844,-0.01847982238093808,-0.046930836008793525,-1.0797219291285736,-0.39788391123137085,-0.005902530324098818,-1.0749125551820429e-05,-0.037574195684212365,-1.0630994339618254,0.2435302734375,0.3697588627948962,-1.7086152342657515,-0.00804348353028724,-1.5597429451937963,-0.2121135359688196,0.0,-0.2730975139701947,-1.132374468298607,-0.011227177974668155,-186.75400370608816,0.0
786432,0.19999999999999282,1.0982793561432878,0.2965224698782592,-0.014130865223705769,-1.002256992246899,-0.3268250179197594,-0.3458319393534755,-0.6975757421678004,-0.020831151348712554,-0.04688210409803545,-1.0788467999867841,-0.3985852476994036,-0.005014591948983982,-1.5970088454406788e-06,-0.03777622027155728,-1.298777092711625,0.2314453125,0.3468132897648287,-2.0342686458482278,-0.007716752325129119,-1.5167177633239772,-0.2116063178417973,0.0,-0.30414547159760297,-1.1288965267810638,-0.009513215617408324,-188.5521668290431,0.0
802816,0.19999999999999282,1.0328291491389847,0.2914169128228036,-0.013564460175985005,-1.0655422875865952,-0.33392824649200037,-0.3918431070050293,-0.6933346582754881,-0.021585548163595564,-0.047010632590499646,-1.0644347317196663,-0.39745082139439825,-0.005511313727001825,-1.2281333311325978e-05,-0.03803826757474078,-0.6564855678839095,0.2720947265625,0.41837461543710663,-1.9645138900168582,-0.007822301800148448,-1.6394883320876419,-0.2090044962451792,0.0,-0.3099651495509461,-1.1279926990539548,-0.009655491377901095,-190.2762421524142,0.0
819200,0.19999999999999282,1.0661013708022882,0.27583204277272677,-0.015380865988845471,-1.127004353487436,-0.31202678547428775,-0.3526739472661847,-0.6866353232265269,-0.017023456920868874,-0.04666993928362648,-1.075340919141308,-0.39339116146825626,-0.004918999994032928,-2.8524098232637954e-06,-0.03730869697538235,-0.8743783123266254,0.2589111328125,0.38871206761952054,-1.7731040870695585,-0.008684329667046999,-1.5590739559243039,-0.21263443869014712,0.0,-0.26282046517357943,-1.1085862904252264,-0.008924503189049334,-184.68512571238838,0.0
835584,0.19999999999999282,1.208812418647239,0.27273824409142844,-0.011982427655311767,-1.1891035957901153,-0.3242638634528632,-0.3743004908198102,-0.7000177992967482,-0.02407482714324048,-0.047332402622033636,-1.072200181623338,-0.3999796250954022,-0.006164806121200065,-7.515241102809574e-06,-0.03796616046726375,-0.6436409560866923,0.240966796875,0.3521143948848251,-2.180908264071428,-0.008431222267916148,-1.6093588535478867,-0.2093731714540625,0.0,-0.34980483083125075,-1.1621425903613725,-0.008091836641805562,-188.42293327548398,0.0
