#{"t_start": 1775210037.7118855, "env_id": "None"}
r,l,t
0.6124827,39,5.9567
0.80937093,10,5.965333
2.3567934,14,5.975179
1.6542602,18,5.978925
7.5712495,12,5.978946
6.929434,17,5.985823
8.612015,44,6.165231
66.426506,34,6.16527
6.4127936,14,6.270055
12.34785,14,6.290926
0.6990078,9,6.301192
4.9975343,24,6.303445
22.727562,14,6.305369
68.97488,29,6.308997
74.83032,50,6.311366
17.297289,35,6.311386
13.781617,6,6.32136
6.9407735,12,6.323075
0.4497378,9,6.325174
3.9552593,28,6.330317
2.110159,17,6.334167
2.996679,14,6.336506
3.1126695,14,6.346294
2.5876153,4,6.353564
6.893177,11,6.353586
55.927174,35,6.355912
0.49926117,22,6.365334
70.92815,31,6.384308
6.0139513,24,6.384345
12.65882,14,6.398765
1.8207198,37,6.40913
22.952726,24,6.409164
118.67818,53,6.413686
42.55894,28,6.418427
3.8892062,19,6.430038
0.31624654,6,6.443399
70.32408,40,6.449273
10.198447,23,6.454169
30.704819,30,6.457086
0.9030856,10,6.469211
15.639306,11,6.477055
59.78265,26,6.482116
28.186352,31,6.484873
0.3360092,34,6.492315
25.785225,17,6.496991
42.617268,17,6.499342
45.87999,38,6.506677
10.969669,12,6.514526
10.588189,8,6.533237
16.023321,7,6.539585
37.925648,33,6.563176
0.9987337,24,6.563207
45.95352,32,6.568411
29.631178,14,6.57109
8.231987,6,6.583247
35.371902,40,6.592196
40.616993,26,6.594689
25.27784,15,6.598838
7.4546027,13,6.611356
9.897056,38,6.615457
18.764116,23,6.61548
60.86266,50,6.624313
39.25998,17,6.626163
6.197627,11,6.634852
37.55071,21,6.638555
1.3492551,24,6.640307
49.170322,35,6.642011
1.7917676,19,6.645574
8.748398,5,6.650675
14.151841,14,6.650697
21.253782,9,6.655762
6.0854516,7,6.669382
7.834191,10,6.669412
31.433384,20,6.671826
2.1383145,27,6.674865
40.953438,37,6.686138
30.425434,11,6.695762
12.46755,11,6.697651
16.414457,8,6.711093
1.505292,30,6.711117
3.987094,10,6.715982
10.971515,26,6.721404
14.54299,20,6.723195
37.04935,44,6.723214
60.147804,43,6.728861
36.477386,15,6.737302
19.333725,15,6.742572
20.034155,14,6.747789
22.991957,22,6.761537
8.250201,27,6.768788
1.3806367,16,6.77047
39.406513,24,6.780439
30.902979,12,6.784684
5.261458,36,6.796456
16.055786,49,6.802296
137.3381,76,6.818329
58.875694,36,6.820589
7.1673675,11,6.820611
9.06417,4,6.830197
26.821892,28,6.830222
11.855692,27,6.841305
38.299038,29,6.848172
0.57105154,10,6.849923
35.011414,17,6.857656
18.363728,30,6.866478
23.355892,47,6.870316
23.836113,11,6.870338
11.8089695,21,6.872243
24.714231,29,6.879875
51.69761,17,6.890655
10.833386,13,6.895753
21.305279,16,6.897475
67.129814,26,6.901078
19.833609,32,6.902904
31.70907,19,6.908962
0.45133525,8,6.913978
19.915651,18,6.914
9.690228,10,6.923403
14.1275215,16,6.934442
17.539318,11,6.93635
29.265635,38,6.946173
15.257346,10,6.955937
0.90953004,23,6.959573
3.2451956,18,6.959595
16.08312,10,6.974528
5.558552,43,6.980596
19.681847,24,6.98062
4.0093284,19,6.982265
34.365623,16,6.989555
7.413752,8,6.994614
8.494751,48,7.001564
4.1244316,15,7.001587
9.601452,66,7.019552
20.154104,21,7.022774
16.100742,11,7.027785
4.279603,16,7.040699
24.73371,27,7.058859
0.47851726,34,7.058891
9.142094,13,7.062447
11.518995,16,7.062473
12.004609,53,7.075853
5.5469923,10,7.08787
20.016418,26,7.090299
1.763735,11,7.090322
39.427216,15,7.096856
13.9307995,11,7.10541
4.219158,49,7.107852
0.10036877,20,7.110635
9.031123,14,7.124248
34.541573,36,7.130778
13.941864,18,7.133061
16.844933,11,7.133085
41.415245,21,7.137433
36.906208,17,7.137458
5.119819,16,7.178826
0.8274185,22,7.202093
0.6492524,16,7.202134
39.252476,17,7.216612
15.188875,16,7.224983
1.4091767,21,7.234116
1.5179211,22,7.236746
1.209135,12,7.236777
2.1640859,29,7.247198
0.0029354694,31,7.255135
39.37018,21,7.260653
22.23716,13,7.272732
41.709713,20,7.27277
7.6846447,15,7.279055
1.9262214,16,7.303066
4.636193,8,7.303107
29.03649,21,7.3087
8.864409,30,7.31172
26.442173,29,7.318172
0.36716598,25,7.335327
28.374126,23,7.340355
10.7781725,7,7.35412
46.31231,20,7.359288
45.685642,20,7.368908
4.0238595,12,7.375119
12.231732,25,7.390766
10.134989,30,7.390811
28.872519,49,7.418997
21.048687,13,7.430737
28.8079,14,7.433958
46.277187,43,7.436714
46.675747,25,7.436739
3.3323178,21,7.439789
0.26752135,25,7.445592
7.604679,10,7.448804
13.365231,9,7.471458
0.9834877,17,7.476088
22.573036,48,7.490852
23.239101,24,7.495442
2.0976222,27,7.505286
4.622361,16,7.509717
0.11493403,30,7.512296
0.9766614,14,7.523418
15.4342165,36,7.527868
9.386517,26,7.539114
17.073849,20,7.544422
10.445405,42,7.550601
1.5877564,20,7.556693
4.9889936,14,7.562517
0.4796619,11,7.596071
45.812305,23,7.596109
31.461874,18,7.605614
52.277576,35,7.60825
0.6336563,22,7.610817
74.23218,44,7.637859
86.05657,36,7.646598
58.119194,30,7.646636
36.415894,21,7.658088
0.23201603,8,7.669499
0.2013937,23,7.672591
19.537258,8,7.681536
17.588064,17,7.68722
16.930061,8,7.694788
57.27379,34,7.697851
24.28004,8,7.697882
8.1699915,18,7.701061
41.029488,37,7.720214
20.684765,42,7.732024
9.063197,12,7.76386
1.0559142,16,7.7639
13.217391,31,7.76883
44.439552,28,7.771273
14.141775,28,7.773464
40.505417,33,7.777845
8.804641,11,7.788052
4.6624303,14,7.796334
16.015764,9,7.798584
95.20877,42,7.805475
47.07,24,7.82273
0.27047765,9,7.824896
46.787212,51,7.827809
16.499428,16,7.835192
4.079726,19,7.839926
6.586284,31,7.844476
8.52562,12,7.851423
4.097873,10,7.858697
4.3656445,8,7.862981
27.858961,12,7.867496
8.665243,21,7.873616
13.333647,49,7.882674
34.175423,13,7.898338
19.03026,17,7.902788
2.4508169,13,7.905081
3.880812,11,7.910217
0.30851278,38,7.916838
7.756789,6,7.916863
0.0,9,7.931019
1.53814,32,7.934433
39.64514,13,7.93695
20.805054,11,7.945101
11.683772,21,7.951344
104.06539,78,7.979746
111.05086,52,7.982755
11.42351,14,7.986144
0.9213368,12,7.986168
10.16028,6,8.002784
2.04443,8,8.019003
12.009399,24,8.038374
0.28822985,31,8.084646
21.163929,31,8.090066
24.71191,10,8.099729
0.61554956,17,8.108036
65.05608,48,8.129212
8.625364,12,8.132959
12.045544,17,8.13299
19.81852,12,8.135935
12.705011,25,8.135962
3.7861533,10,8.14187
1.6533252,10,8.158847
15.22572,10,8.166561
0.6166568,15,8.171775
59.39905,27,8.178855
14.868146,8,8.178889
19.162062,39,8.187429
50.797184,23,8.189684
55.33198,25,8.199498
14.254569,6,8.203748
2.5871384,15,8.20865
12.265581,33,8.216069
2.0345843,24,8.221778
18.197428,19,8.221802
9.146339,9,8.225868
14.080414,13,8.22941
32.169945,25,8.233382
1.1593684,22,8.233404
1.9373043,17,8.248587
15.281191,16,8.251864
40.048645,23,8.268531
23.965406,39,8.274065
8.872498,22,8.274091
16.677584,16,8.277672
29.817694,25,8.279428
58.466614,31,8.279449
7.3372607,17,8.28304
60.53554,38,8.299554
21.8379,17,8.308846
1.366947,11,8.320221
1.1848437,21,8.32212
6.979586,26,8.328645
9.946162,12,8.332266
1.3029412,35,8.339597
7.7136393,9,8.339622
12.500305,6,8.339628
6.264627,36,8.341501
1.5014925,12,8.356099
66.47401,42,8.359645
4.585148,12,8.36325
2.1254404,13,8.365175
8.967461,13,8.365194
49.70443,24,8.367029
1.5818646,7,8.368759
34.434402,15,8.370482
49.503082,58,8.377124
6.382409,12,8.38096
2.1760535,11,8.384663
4.522728,11,8.39005
5.729762,16,8.396191
26.167084,18,8.398852
4.8073688,16,8.409636
10.939491,7,8.41343
11.816002,18,8.42037
16.749437,13,8.422091
0.96902126,10,8.427719
2.3179774,32,8.429846
13.7049465,35,8.429867
0.35632667,32,8.441857
23.570652,13,8.445772
11.880105,13,8.452632
4.269224,9,8.462662
1.0767183,29,8.466182
2.1674054,14,8.468281
10.887727,29,8.479755
2.3216612,11,8.486581
18.40652,14,8.491364
33.269474,41,8.506121
27.709,14,8.508264
78.42524,64,8.511737
43.2928,33,8.515667
5.600114,17,8.520937
