step,r_alive,r_linvel,r_yaw,r_feet_air_time,r_cmd_vel_error,r_orientation,r_lin_vel_z,r_ang_vel_xy,r_height,r_torque,r_smooth,r_joint_acc,r_joint_limit,r_crouch_penalty,r_power,r_stand_still,r_gait_phase,r_foot_clearance,r_posture,r_foot_strike_vel,r_body_acc,r_action_jerk,r_jump_phase,r_body_height,r_abduction,r_hip_excess,r_dof_vel,r_total
4320000,0.5,0.9040885608695495,0.2580144847084793,0.004814992774277925,-0.1774436766357847,-0.09878382472673271,-0.14239950257487208,-0.10827897639424525,-0.0034779543550453357,-0.02279571716982353,-0.0546164891576115,-0.4990153260934896,-0.0016287864637131687,-7.33457937385367e-05,-0.009438012359026705,-0.06148479916508632,0.285375,0.41235865166671987,-0.19071448377858297,-0.00393173327591992,-0.21260943697263815,-0.015070830117903654,0.0,-0.1949198348442846,-0.11429280362423112,-0.012692769068277413,-0.24102147095158002,0.6877691770567614
4330000,0.5,0.971826966547131,0.27616035632473185,0.003654992263764143,-0.16873029190404681,-0.09638037468857949,-0.14681110871254768,-0.10507273019663733,-0.003776171513737533,-0.022944841160160285,-0.05524723085559905,-0.4971577666979544,-0.0015294304011156386,-7.27480105974207e-05,-0.009410011235280328,-0.08306309755250967,0.28209375,0.4049541553459974,-0.19883773769247687,-0.003827263679779307,-0.2033765681151903,-0.015252940673656757,0.0,-0.20799741960315168,-0.11278461808373184,-0.012435602741565202,-0.2385682112079983,0.72331539637911
4340000,0.5,1.0479914443272524,0.27344418251269026,0.0037949929777532816,-0.16070496274896726,-0.09538948671606048,-0.14730172877853245,-0.10152850340726094,-0.004506431340337976,-0.02273142146239163,-0.054875912379501346,-0.4907297993263333,-0.0015450007477887167,-6.763517746922502e-05,-0.009314228189158955,-0.14730884332254204,0.254625,0.36782215852265093,-0.22335665552422856,-0.003913438680709492,-0.20618875279382073,-0.01515584813961759,0.0,-0.23871987804123507,-0.11425356710126855,-0.010839338099889826,-0.23581825514871432,0.6766495072943516
4350000,0.5,1.0711507488957552,0.28632656796056344,0.005084991920739412,-0.15867648871717493,-0.09618867857643625,-0.155610851578827,-0.10342367883194016,-0.004756009222258451,-0.02282499887770894,-0.05488349089398986,-0.49074851219301124,-0.001549447888864862,-5.7235307460624184e-05,-0.009365270669325425,-0.060092677515368266,0.2698125,0.4111876400291575,-0.2346139005496843,-0.003836119703448979,-0.2086043452081957,-0.015157768294438722,0.0,-0.2559187000561717,-0.1152854585140743,-0.009987206504777446,-0.23787402302384966,0.7613351154220495
4360000,0.5,1.1113586393385047,0.27248962930220916,0.005569992432370782,-0.14461137056521473,-0.09809520493806,-0.15538591465319807,-0.10226796028216505,-0.004856836898544757,-0.022809771963343897,-0.054385327246394034,-0.49397737203873127,-0.0014930225975704882,-5.88111519512257e-05,-0.009360926521765293,-0.09035111766971271,0.2645625,0.38633083274771196,-0.2322412438527922,-0.0036771347822476146,-0.21561871581976336,-0.014993593903195107,0.0,-0.25474047380362297,-0.11446048606224396,-0.009998153695278811,-0.23709277033296708,0.7635611077463484
4370000,0.5,1.0378178644902913,0.26743353111335694,0.0047574927471578125,-0.1633685344890927,-0.09940004958400102,-0.15317613695672022,-0.10278248340732092,-0.0040580062869571875,-0.022848713354050785,-0.05506268614660017,-0.4992838443672027,-0.001521073590311968,-7.189606026081503e-05,-0.009386416236944141,-0.06758543814514097,0.27909375,0.40868919668828896,-0.20467358086202123,-0.0038130490218063946,-0.20904884333737467,-0.015236562744185328,0.0,-0.22065841748464346,-0.11418424904937655,-0.011306874008894841,-0.2379649699337598,0.7655202434849339
4380000,0.5,1.0639656000024598,0.2714493576547865,0.0037899924982339145,-0.15173220463086085,-0.0951654185721322,-0.14544895849503806,-0.10531156764883022,-0.004252333506596673,-0.02282738935423639,-0.054839468259383,-0.49506507063223704,-0.0015235918658847018,-7.343762348119699e-05,-0.00936748966640741,-0.13853475088822448,0.2535,0.3566238606617102,-0.2103759759030533,-0.003730206760940377,-0.2092849272333638,-0.015189473808601502,0.0,-0.23083478532179272,-0.11413750223062827,-0.010960181153927483,-0.23739091536949994,0.7024319834758997
4390000,0.5,0.9159966190412585,0.29058882408548153,0.004474992729723453,-0.1784216841548948,-0.0994647872360416,-0.14912283387762465,-0.10145073017221004,-0.003976924209930879,-0.022779890816989813,-0.05465122500621713,-0.4906161420522871,-0.0014540886653909668,-6.776449506508765e-05,-0.009329794096198038,-0.06762129525033159,0.27365625,0.4076608215515159,-0.20476433754284798,-0.003710196673773283,-0.20819525421669113,-0.01507448336709292,0.0,-0.2146404713071289,-0.11355803364909413,-0.011669336491242544,-0.23606938433097474,0.7023046126286687
4400000,0.5,0.9889695817801514,0.2747818738462659,0.0057299923300743105,-0.16660465156806825,-0.0955904046352059,-0.14414115816244624,-0.10260068030020407,-0.004515012606540975,-0.022701803105269584,-0.05419262107020247,-0.4894278347280853,-0.0014983062350824175,-7.157131554268681e-05,-0.009334471956037852,-0.07287372723663961,0.2780625,0.40177759391278217,-0.21843531958771975,-0.0036466692364816615,-0.2049997379958493,-0.014928524837203319,0.0,-0.2425598717499096,-0.11467123786464678,-0.011171099122939768,-0.23679510710310653,0.7107355302542089
4410000,0.5,1.0702239141513887,0.2768960152658933,0.006834992608055472,-0.16356769917218622,-0.09676455715109329,-0.15533489718399507,-0.10329963257605933,-0.005002195469383032,-0.02268402819168565,-0.05442843303099271,-0.4941910639570871,-0.0015522682866277477,-8.149903909719193e-05,-0.009331147665656346,-0.060195258463211436,0.2675625,0.4021584584290403,-0.2255983717619911,-0.003609189317607996,-0.2073070870938484,-0.01502143387930466,0.0,-0.26080053199440667,-0.1146319250430748,-0.01026017671398289,-0.2371391110509291,0.7624862738810949
4420000,0.5,0.9254751374680609,0.27179929037850814,0.0033099926300346853,-0.18457372553116153,-0.09376344660211365,-0.1480013947647327,-0.1035448127422033,-0.003939269441158436,-0.02287989342944652,-0.054559469368569605,-0.49523874515646493,-0.0015219632755385727,-7.457986486437687e-05,-0.009394200328409595,-0.0493775024572652,0.28284375,0.40583864619910964,-0.19689117864952238,-0.0037117111819447942,-0.2045875124498148,-0.015039268727436666,0.0,-0.21230766964511216,-0.11440753406147192,-0.011195087383971368,-0.23832728705711892,0.71697235486384
4430000,0.5,0.9858289366227532,0.26742407606071006,0.006659991899505257,-0.17482699187248255,-0.09924196623499824,-0.14500539286977396,-0.10555776563752367,-0.004094980097672131,-0.02265384898696587,-0.0545002148670238,-0.4872977229444271,-0.001515628288423988,-6.062140516582763e-05,-0.009273088382601083,-0.1174389352200648,0.273375,0.39961683094233585,-0.20382244195826937,-0.0037273788404215257,-0.20393054368376803,-0.015071148248635228,0.0,-0.22115997305523818,-0.11496738237289537,-0.01202347197394542,-0.23492561187540856,0.6925106801469026
4440000,0.5,0.9678116361476473,0.26862373552307023,0.0063924922235310076,-0.16119381713008735,-0.09503725853787402,-0.14478566811660873,-0.10418457482351355,-0.004189097177661249,-0.022695627294124287,-0.05414327196151946,-0.4924021973655806,-0.0015290631586114324,-6.925172677288758e-05,-0.009331945701948676,-0.06812117384809956,0.276,0.39660252454429357,-0.21741517921274825,-0.003817013843787579,-0.20703507311933156,-0.01494624226052688,0.0,-0.22649627304863326,-0.1160638935363025,-0.011115969837718702,-0.23706711514250575,0.6989758026803341
4450000,0.5,1.1495594425780833,0.2829781700074766,0.004477492796257138,-0.13877020977791243,-0.09441093256160878,-0.14460877905234146,-0.10054245214191616,-0.004672978171625132,-0.022544862212077157,-0.05369590022214691,-0.48168259084506104,-0.0015330578846313302,-7.512018531163771e-05,-0.009230017778155105,-0.10081121704399637,0.2424375,0.3561189342351104,-0.2302911192910158,-0.0038794072699144854,-0.2048574354616712,-0.014815967198431484,0.0,-0.2500066015133835,-0.11581863682152788,-0.011372203590074122,-0.2336983976491514,0.7751040222344119
4460000,0.5,1.0274002838226526,0.2658950541125379,0.0029949931539595127,-0.13745712431002727,-0.10115960209724185,-0.14173619943072807,-0.10106714874257901,-0.0040710163493548855,-0.022636236764417464,-0.05430223714476453,-0.4871913810110727,-0.001469842924297155,-7.443316980468791e-05,-0.009262848547817462,-0.06083437426275594,0.26259375,0.38976067858453106,-0.21288473279098957,-0.0036733295278460324,-0.20382677113625286,-0.014986469063423569,0.0,-0.22054035053471566,-0.11497216734519523,-0.011711686715249765,-0.23416972100353284,0.743563000666002
4470000,0.5,1.0739243470408995,0.28186142474683495,0.005502492194995284,-0.15735560722421835,-0.09684563756927991,-0.15092164229175983,-0.10163655128718177,-0.004041101836347755,-0.022551895334822374,-0.05417477991172117,-0.4880849357001186,-0.001386286405364147,-9.364900285219547e-05,-0.009230608873716902,-0.07096482827535515,0.2895,0.4241559903658367,-0.1988848650887701,-0.003944867037848604,-0.20184238094226462,-0.014992367759272453,0.0,-0.21871021495212167,-0.11597383593298494,-0.012430446366490155,-0.23355049926254143,0.8441192454562475
4480000,0.5,0.9920514869163023,0.2800244458367602,0.0066374929528683424,-0.1562772742526834,-0.09813135665138878,-0.1464646812022504,-0.10181572598995454,-0.003972383006184999,-0.022499084823336173,-0.054069770165551506,-0.4848196783248311,-0.0014608797585027459,-7.956874567829443e-05,-0.009202507055410704,-0.08084553303282964,0.28275,0.39962170546824827,-0.20615561215217956,-0.003665191418903288,-0.2056087381773501,-0.014974092232458295,0.0,-0.21914042808607864,-0.11438147002452075,-0.012636554428500616,-0.23295868154050586,0.7378674082534311
4490000,0.5,1.0741523871724163,0.2791472797378772,0.006079992214217782,-0.14243509436675794,-0.09050822226135061,-0.1445878133704492,-0.1039620385873357,-0.0046014610355517415,-0.022551321586866024,-0.054160601487080656,-0.4898686631537129,-0.001417673257492781,-6.978302830469464e-05,-0.009235653824146116,-0.07128668288739076,0.26775,0.38824829223207796,-0.22837846249730465,-0.003996602415393023,-0.20605788424429158,-0.014981042651988552,0.0,-0.2465566301598161,-0.11473163540847575,-0.010587066426321588,-0.233508009015348,0.7673016071102341
4500000,0.5,1.0613765412328307,0.27796317442803037,0.002382492296397686,-0.1472150235127469,-0.09770189966049803,-0.15031544869140914,-0.10227635001502355,-0.004528534929472524,-0.022552578809775698,-0.05439847658101468,-0.4923154508633046,-0.001484969990866872,-8.235219813835548e-05,-0.009255912604224066,-0.11270307056573955,0.2735625,0.3867978376042778,-0.2178759273342426,-0.0037413338999480257,-0.20927711718279385,-0.015044919527493423,0.0,-0.2405724160569398,-0.11445185098202315,-0.01057185392345433,-0.23463728449765947,0.7337189565768173
4510000,0.5,1.1026766477009458,0.2674135629136761,0.004677493644878268,-0.13795634589424896,-0.09900308172194956,-0.15354306938982387,-0.10241327903388893,-0.004141101656685153,-0.0226926690724935,-0.054096590310721664,-0.4895901932998142,-0.0015659656883700384,-8.341842150500662e-05,-0.009307899215248674,-0.1342400395598159,0.256875,0.3716404383725046,-0.20448202857266173,-0.003659144893059131,-0.20848446588033637,-0.014894325141906747,0.0,-0.22343747418759427,-0.11475709956552502,-0.011919153989226732,-0.2360351158745674,0.7520890870426316
4520000,0.5,1.0955402128052296,0.2783490193024652,0.0061049917936325075,-0.1425404132830359,-0.09697944165692779,-0.14862751962311072,-0.1046227457716724,-0.00418991176807345,-0.022586681165458058,-0.05400854755617671,-0.48895862011190216,-0.0016882512717515004,-7.569716818651576e-05,-0.009279307018874094,-0.07123191381526037,0.282,0.4087774237197528,-0.21472625031780151,-0.0036680194708547708,-0.20568072068377213,-0.014926327364042397,0.0,-0.22957453590814353,-0.11624820245761176,-0.01123325781478012,-0.2357722931256043,0.8205330987335107
4530000,0.5,1.1055081014161614,0.2803910028476154,0.0057499925214797255,-0.1461157738079875,-0.09499388021766376,-0.14856512031685679,-0.10615355027710849,-0.004395376617968832,-0.02247350755865281,-0.05439732584984041,-0.4907769284448614,-0.0013620303112939355,-7.639839276742332e-05,-0.009226549483287619,-0.12637011500533307,0.24721875,0.3618800991680004,-0.21329830779040154,-0.0038065320475548646,-0.2083954179196686,-0.015103224886491904,0.0,-0.23405311930949477,-0.11519023212514043,-0.012241418394905276,-0.2341952802461064,0.7323252156349176
4540000,0.5,1.0294748693178042,0.2782671152438413,0.003632492894306779,-0.152469427137053,-0.09447073236992959,-0.14988934972350926,-0.10419371279177517,-0.0045544350185584715,-0.02254784096977061,-0.05421484703307037,-0.48644335460456173,-0.0015478817715563332,-8.564508176227159e-05,-0.009246816264540833,-0.075765630743356,0.2683125,0.38188258165536315,-0.22027062637249092,-0.0038869275739639424,-0.2014096245261606,-0.014937154136728503,0.0,-0.24022565444618144,-0.11669403452434157,-0.01172936128531361,-0.2344738862039624,0.717361408815714
4550000,0.5,1.0410182850430658,0.2807666177804121,0.004912492977455258,-0.13520126388539103,-0.09153782689875085,-0.14985266335549358,-0.10306658210092375,-0.003491891923730131,-0.022594714394169876,-0.05419607116324821,-0.4901175095263322,-0.0015715967870651127,-8.358294706953808e-05,-0.009279533063842436,-0.12034956110610788,0.275625,0.39910482019755134,-0.18669156028637243,-0.003818431659740989,-0.20371351153457667,-0.014953124952614326,0.0,-0.19022074216020715,-0.11716674826119242,-0.013965841982712746,-0.23556431921594123,0.7986719216821293
4560000,0.5,1.1461709291301097,0.26958346969341407,0.00678999294526875,-0.1368611473409834,-0.09887302088824311,-0.142889353898035,-0.10349342075592027,-0.004085048234607211,-0.022484011594330104,-0.05366233014869504,-0.4867467336062375,-0.0015317077218751627,-7.39913412700726e-05,-0.009236909604902874,-0.08901662531751434,0.28528125,0.3967483858902667,-0.21551437278045094,-0.0037501190608765205,-0.20787781127623403,-0.01481891119498014,0.0,-0.22635641383973973,-0.11610775635420442,-0.011444893191943147,-0.23427987312463758,0.8504785912263869
4570000,0.5,1.0358957365138297,0.2749141921512067,0.005384992066770792,-0.15201073477931437,-0.09447913589754958,-0.14641383415139822,-0.10161368348050745,-0.004212284345080323,-0.02244412033970605,-0.053807832929170726,-0.4873032529641096,-0.0013688019586619215,-6.964200240098206e-05,-0.00917939615111696,-0.08330705874496404,0.2653125,0.3854477271563496,-0.2219333675094681,-0.003762748571332921,-0.20774330708239078,-0.014883940603338178,0.0,-0.22975044746925785,-0.11570397232450316,-0.010838180970605717,-0.23177533280082377,0.740049465107883
4580000,0.5,0.9981766336864831,0.26662313354533146,0.006062492458149791,-0.17593673557376763,-0.09416400531499147,-0.15768481025954523,-0.10262259257303072,-0.004157858408253278,-0.022455810712752575,-0.05370660425635056,-0.48730692826325084,-0.0014675428565758806,-7.629360753329103e-05,-0.00920501923078759,-0.08337567538520209,0.26765625,0.39491179583688546,-0.20977234101632522,-0.0038259106882886163,-0.20584274598517738,-0.014809802739165713,0.0,-0.22546876828780163,-0.11625172075229354,-0.012032599237184166,-0.23324512841144274,0.7083761798575275
4590000,0.5,0.9807415218574399,0.2861626177904606,0.004597492322325707,-0.1670171334551517,-0.09794657789964765,-0.14602194788571887,-0.0994393265986456,-0.003928447273997502,-0.022381566091794626,-0.054140451801968754,-0.48397841736760283,-0.0014245167179337869,-7.723048501293359e-05,-0.009139599606488738,-0.04286807788774716,0.28509375,0.4088621212438993,-0.2106385550621852,-0.003830554456942843,-0.20338393536041144,-0.014999611744193352,0.0,-0.2169147993122552,-0.11564681526778148,-0.011691248596702048,-0.23106043402811954,0.7703615565308338
4600000,0.5,1.1084889998534682,0.2700858557031127,0.0036474927552044394,-0.15484979814365393,-0.09486158614668408,-0.1553848250346272,-0.10154922700726825,-0.004709950039689567,-0.022392837989747637,-0.05372505098724738,-0.48415914850597663,-0.0014558152298393514,-7.150160077187025e-05,-0.009165351107871774,-0.09043124455222784,0.27009375,0.39534272911071183,-0.2290997958849169,-0.003657681683940512,-0.208068237875568,-0.014838670913083486,0.0,-0.24811860039209613,-0.1165233042186364,-0.011364030180152966,-0.23198186647150126,0.7827166545818727
4610000,0.5,1.0015546128672927,0.2775192091282254,0.006944992333650589,-0.16859604306531042,-0.09650045985751675,-0.1520308071760926,-0.10063148124035923,-0.0037791518654034435,-0.0223465291657893,-0.05369938122963537,-0.48200654836894863,-0.0014816504411878566,-8.734242142974031e-05,-0.009128280268898812,-0.055199560219744606,0.28275,0.4052743994001695,-0.19581584349639103,-0.0036226957720557535,-0.20395702805723542,-0.014871946166664363,0.0,-0.20945713058007107,-0.11709933809347575,-0.013433538099961144,-0.23059961938757623,0.7767497158107172
4620000,0.5,0.9822946378058246,0.28332334867584397,0.006129991753026843,-0.16859277742483839,-0.0966296847336041,-0.15016281424667832,-0.1008530930209422,-0.0038818794920905345,-0.02237025774630004,-0.05334442434422675,-0.4790993164581539,-0.001480666018177084,-7.458965527545061e-05,-0.009154594221639417,-0.061364624880074756,0.2713125,0.3963550663611118,-0.20321555599456995,-0.003895936236047351,-0.2069840814171102,-0.014672404199324552,0.0,-0.21296003794317275,-0.11729551741840287,-0.012550235390836087,-0.23149930010680272,0.7522101711814222
4630000,0.5,1.1341798896786535,0.27623702291685087,0.0025124924276024104,-0.15790351497441002,-0.0951040816264087,-0.1466807583893706,-0.09972078881242505,-0.004287481483850707,-0.022371586025558783,-0.05372277350409888,-0.48342617625647805,-0.001467425471153589,-9.706824533161495e-05,-0.00916502588007219,-0.12356386968940973,0.27271875,0.37924102336423454,-0.2127365799456128,-0.003770304123376388,-0.20127282032186847,-0.014848827569324517,0.0,-0.2337885154673116,-0.11712605616271009,-0.011949332173576232,-0.23203323606232906,0.8085878642860617
4640000,0.5,1.0460536017835513,0.2776389155814897,0.0032424924317747354,-0.15143571346327095,-0.09708481895180007,-0.1480763284062751,-0.10092128877218169,-0.004077373932549157,-0.02232280967192576,-0.0531977378581558,-0.48112170493492945,-0.0013860785178783832,-7.161282006749936e-05,-0.009151098510440213,-0.07237071535540407,0.277125,0.40062270170119585,-0.21463300386548995,-0.003689989641937248,-0.2065741277189,-0.014639703569076961,0.0,-0.22356057724905382,-0.1169974294441357,-0.011850514505777204,-0.23190631766747788,0.7723561019997037
4650000,0.5,1.1966516425714935,0.2825034244205311,0.004629992719739675,-0.1394835958402526,-0.09261322824854533,-0.14265400083244564,-0.10133349842708952,-0.004784189221937175,-0.022387955618700203,-0.05359824911822571,-0.4795290103563837,-0.001497063664815622,-7.690581508776784e-05,-0.009137757578602825,-0.08291773954327004,0.27159375,0.3953984378674854,-0.23788470979661136,-0.003945605970303837,-0.20609513724968784,-0.014833065285790719,0.0,-0.254152053016837,-0.11748431034458899,-0.010401373663624742,-0.23056487640268197,0.8471942758701049
4660000,0.5,1.1249066740984015,0.27688147512992883,0.0063124917279928925,-0.1417436186876169,-0.09189009590660703,-0.15152629631725348,-0.09886556983624466,-0.004863980564597309,-0.022178921762348588,-0.053295070297233745,-0.4800358862403599,-0.001336149684496973,-7.99939760725348e-05,-0.009077919983913257,-0.05766554328676919,0.27796875,0.4050336291620642,-0.22713402555367038,-0.0037373791118309125,-0.20378789827626595,-0.014736942345913516,0.0,-0.25700342124296616,-0.11725953551682616,-0.010689645478049084,-0.22961737489245945,0.8367583172564362
4670000,0.5,1.1132962356606273,0.2786528886190914,0.004619992161169648,-0.15566343756155704,-0.09884505875309624,-0.1532849520464616,-0.10027597035551718,-0.004440466123211715,-0.022466641944974303,-0.05356623001333322,-0.48158159208512946,-0.0016579684429514196,-8.305532669985311e-05,-0.009201063752146469,-0.08219526348794874,0.27834375,0.4024981117901886,-0.2128960267095392,-0.003830053150711154,-0.20566233256310046,-0.01476914948236943,0.0,-0.23722201716257998,-0.11758175315032118,-0.01176866694702917,-0.23265882091288095,0.8115340024215556
4680000,0.5,1.0216818050524692,0.279255861159128,0.0037899925149977205,-0.17247852150136134,-0.09743317922154608,-0.14288741410522743,-0.10145596937987557,-0.003814228560592263,-0.022433790506852763,-0.0533212018463574,-0.4828540639496939,-0.0016048366591740206,-7.631561166618816e-05,-0.009184972863980397,-0.07832947990969295,0.29428125,0.41009126625446185,-0.2088054526223926,-0.003802746067987012,-0.20167292954458554,-0.014697781088009487,0.0,-0.21017508625686568,-0.11799252110834985,-0.012135170701520226,-0.23276003306402668,0.7899807586628858
4690000,0.5,1.1282623368499252,0.2728861987272356,0.005352493504062295,-0.13894947931655113,-0.09646983477805753,-0.15779568072789824,-0.10178133913463701,-0.004376485744055717,-0.02229027585367337,-0.053234190183640485,-0.47817848736631163,-0.0015887146396427053,-8.178330950474807e-05,-0.009104514806110619,-0.11136915775653898,0.25678125,0.3728815419534157,-0.2199738826308702,-0.0037948785914719537,-0.20343430557809547,-0.014662414793640385,0.0,-0.2349630433198599,-0.11920892630020764,-0.01158256093186183,-0.23051536425777486,0.7699674290113793
4700000,0.5,1.0670873901373914,0.2944732525746478,0.004097492313012481,-0.1488721648314895,-0.09179524858313391,-0.1516033214965225,-0.09744796473778745,-0.004130516355012147,-0.02222550679051251,-0.05321004523415118,-0.4777090010428162,-0.001505680598193365,-8.54228327981307e-05,-0.00908723165718936,-0.09150389938921763,0.27421875,0.39873741706033117,-0.21535965885197056,-0.0038061287985014652,-0.20302020108436192,-0.014677281388185914,0.0,-0.2254379355677619,-0.11859476306082035,-0.01262685577774758,-0.2294311543634224,0.7979964423292246
4710000,0.5,1.0426726958087127,0.27838356878180315,0.0010524926986545324,-0.16734649580769093,-0.09508960965783157,-0.14947916451757895,-0.09820724549368252,-0.004809974659128478,-0.02228631536900746,-0.05282255802584112,-0.47902425448423913,-0.0014777316473847549,-6.875169627619914e-05,-0.009123052374526864,-0.10084941355508713,0.2679375,0.37959678163277505,-0.2370881211094911,-0.0037165927936862325,-0.20592951889289587,-0.014558448910139502,0.0,-0.2573524917873001,-0.11824645243148754,-0.010699002947206696,-0.23090843087203408,0.7143597361126209
4720000,0.5,1.023465026889568,0.27753852287149805,0.006037492344155908,-0.15836311335527398,-0.0942013778427479,-0.14935836865049518,-0.09923135485108184,-0.0038604603560172604,-0.02234848176083359,-0.05329317668532958,-0.483177263877682,-0.001402709977827634,-7.546970829625527e-05,-0.009168819540196736,-0.1440926781048826,0.25134375,0.37441086123297956,-0.20753568610507622,-0.003870532849680857,-0.20540958630297976,-0.01471682972834632,0.0,-0.21460452075562977,-0.11766141113748885,-0.012475910047633015,-0.23156409544782408,0.7095306228471663
4730000,0.5,1.004283493601894,0.29486421906796983,0.004047492580488324,-0.15571728587356728,-0.09484502940799253,-0.15606784022961095,-0.09672082309920416,-0.004460244239797957,-0.022267085953900388,-0.053481009990563606,-0.4780815906926533,-0.0013853602418877069,-7.263196662242554e-05,-0.009070426519570782,-0.07482149854243894,0.2833125,0.4143732913824549,-0.21732603897441785,-0.003912154351507299,-0.2060979155499489,-0.014765781764879832,0.0,-0.23443817185837879,-0.11848340016319522,-0.011969189233304952,-0.22792698038021011,0.7535136951239133
4740000,0.5,1.116862514906115,0.2771801087949535,0.006644991790875792,-0.1402078974679649,-0.09306549936898516,-0.15264493204811544,-0.0980108121301988,-0.00459440465639619,-0.022137420373959982,-0.05318698994692411,-0.4769139986034802,-0.0014011634592249486,-8.965355499229827e-05,-0.009060877796177197,-0.09918276261233203,0.27440625,0.40485919672424164,-0.2212228738504474,-0.003839984151734895,-0.20353901013516187,-0.01469250336045026,0.0,-0.2454483031036128,-0.11891935824315288,-0.011597306171788347,-0.22861781708777085,0.7992479625552836
4750000,0.5,0.9465744301893001,0.28437885991944856,0.00489999221265316,-0.18681642003567947,-0.09419590743012043,-0.1420683634480584,-0.0967559395825709,-0.003914775472821655,-0.022165488228435656,-0.05299919242811386,-0.47424607006060754,-0.0015418020450568425,-7.589075923237401e-05,-0.009054332513195507,-0.07598989665329185,0.29221875,0.42132756600945054,-0.21473410356395886,-0.00366633007561766,-0.2005915769663484,-0.014538378172762703,0.0,-0.21610053588113814,-0.11769892519734579,-0.011613804948110602,-0.22880683196908175,0.7401314129067305
4760000,0.5,1.0398256368919505,0.2887433008666933,0.0060849922224879265,-0.15560767133935738,-0.09159799186271114,-0.15109038746906753,-0.0973203078949893,-0.00438265158270997,-0.02212503669927899,-0.05296549978978005,-0.475937132845849,-0.0013927507981772672,-8.6708524184943e-05,-0.009014291325299574,-0.07935203300276407,0.27703125,0.40607565819934727,-0.21562919234608913,-0.0038383036184749192,-0.204126008371324,-0.014610965056031938,0.0,-0.2364768133146885,-0.12010326572726623,-0.012617171635196385,-0.22671478811879633,0.7839106658962903
4770000,0.5,1.1246557893150058,0.27654336890368786,0.0032574924230575563,-0.15379824616250584,-0.09183988070159423,-0.14630284375532596,-0.09690752546070291,-0.004460502639386117,-0.022219632157168562,-0.05324623469023733,-0.47489622849707813,-0.0014965227219143808,-8.502635765598203e-05,-0.009044358818478157,-0.13166982995332147,0.2578125,0.3779836300330166,-0.22552565745864936,-0.003766128040051644,-0.1990754854219166,-0.014695527046702808,0.0,-0.2417025371125761,-0.11995185962219278,-0.011593172889743774,-0.22751410493554866,0.7735269404648817
4780000,0.5,1.019410178276701,0.28400352008880647,0.007599991519004107,-0.16214789078638175,-0.09455027777178915,-0.16213535262528772,-0.09785253871314771,-0.005156455758196091,-0.022114278476338314,-0.0532300863086432,-0.4752591533392266,-0.0014315388480298833,-8.729614936438378e-05,-0.00900886945640136,-0.04758981785380926,0.28425,0.41671831767423295,-0.24038917397624154,-0.0036351639468017154,-0.20503746303510448,-0.014730178956851364,0.0,-0.27389670900810076,-0.11955951490221356,-0.0103702596001663,-0.2266223385828368,0.7365732063387266
4790000,0.5,1.043082957120234,0.2693017540406906,0.005642493084073066,-0.15282118133393047,-0.09518165047825437,-0.1508291154261914,-0.09884310766259867,-0.004645121468519732,-0.022315350214096336,-0.05328073725633323,-0.4780205904831881,-0.0014941472936571285,-8.168879133661744e-05,-0.00910483024469096,-0.10655629450638031,0.24721875,0.3625452394400505,-0.22134385402575996,-0.0036869340494398955,-0.2035120122443873,-0.014675065581500531,0.0,-0.2446743195435117,-0.1199942571197863,-0.011551615943576569,-0.22956262981208603,0.700339271065338
4800000,0.5,1.0580749034306625,0.27791532904585,0.008122491832822562,-0.14587072606673626,-0.095909150037517,-0.14492609032430798,-0.09631105741919463,-0.0043061664483036236,-0.022020751525157794,-0.05267590565261433,-0.4705120297614905,-0.0013718332717308664,-8.348284762694525e-05,-0.008966390336952632,-0.05662710887305925,0.2754375,0.38991620222838974,-0.2258492319530294,-0.0036043650394591933,-0.20197041650663025,-0.014503420539826171,0.0,-0.23724610389273307,-0.11909858694094198,-0.012490068524859448,-0.22511633191252847,0.7948387868528755
4810000,0.5,0.9448928843090861,0.2869377331902423,0.006774992715567351,-0.18347537128950786,-0.09725095894564015,-0.14593021936920092,-0.09819283085746792,-0.004405761088485176,-0.02221969277416409,-0.05348515518335624,-0.47709674939356567,-0.0012828667278201179,-8.258021917569304e-05,-0.009060886443834777,-0.05939713275250001,0.280125,0.410346352643574,-0.23252738374292733,-0.0037432769028005065,-0.20194818938704068,-0.014745945538356918,0.0,-0.23859455207938296,-0.11878890451501158,-0.011156706897466118,-0.22759809475814968,0.707663382973614
4820000,0.5,1.0257721894454837,0.2949661256210115,0.004567492567002773,-0.15071167295395158,-0.0940886627192665,-0.15503449700478641,-0.09790856475726828,-0.0038948083413797635,-0.022210868770963513,-0.052891399109931674,-0.47448489781457936,-0.0015116303956332808,-8.538105192573116e-05,-0.009048183107009018,-0.09031265127277055,0.26653125,0.38771230841467696,-0.2057231056121611,-0.0037724804989222867,-0.2036469307036373,-0.014536916395783424,0.0,-0.2126535846592886,-0.11927495174779192,-0.012598282476674424,-0.22746509924771313,0.7623202888152077
