step,r_linvel,r_yaw,r_gait,r_posture,r_body_height,r_stillness,r_jump_phase,r_orientation,r_torque,r_smooth,r_joint_limit,r_lin_vel_z,r_dof_vel,survival_mult,r_total
460920,0.5492415813806875,0.12455403580663195,0.8988406375062638,0.9098273124641316,-0.8249675353881328,0.03304992258920951,0.17368064483919662,-0.27990187365555275,-0.04128028562547498,-0.03867270245957375,-0.0008707921077445525,-0.09573431479120047,-0.17272509833369967,1.2329246090841404,1.4981156385059113
470940,0.634135609663185,0.11734464139034456,0.8344642705837172,1.0579219440143346,-0.8770634971831073,0.039858886084178834,0.14068902389535995,-0.2831403874125298,-0.0413402689662383,-0.04011940363442898,-0.0009559024353491133,-0.10295282760028936,-0.1734494197322692,1.2350656066773364,1.5832633299938712
480960,0.603643378114061,0.12502646553716984,0.8888219191156238,0.9536180226351911,-0.9008091384159966,0.03677987375457385,0.14220277530572864,-0.28599845993563894,-0.041448576028531296,-0.039799598573366825,-0.0010001396140600794,-0.1013738467467062,-0.17286673692239127,1.232602007868869,1.4578814645847544
490980,0.5482169510687975,0.13237985523853876,0.9428737428685031,0.9358144735675921,-0.8442590377104486,0.03358871894160416,0.16698865072539215,-0.2744230493176746,-0.041252419710626445,-0.0387734362960259,-0.0009128434900314778,-0.09679614504317084,-0.17189508948972448,1.2369402017923012,1.5686294920195034
501000,0.5748987553790808,0.11877803004250982,0.8293697657458357,1.0113456954403846,-0.8003691193859234,0.03778394472829545,0.187824982849215,-0.27538712938938825,-0.04128637308660761,-0.039142523778756474,-0.0009201845692481474,-0.0923184410804658,-0.17153583841003867,1.2361671657129802,1.6258329860439509
511020,0.5899292275555001,0.12137233153032677,0.8085403142645109,1.00517425978856,-0.8743689293692726,0.040119697962282395,0.17083546163594915,-0.2762456921090671,-0.04131508316245445,-0.039429882721980454,-0.0008539250650346426,-0.09408159004502155,-0.1720296985167442,1.2331013360101737,1.4909467880727596
521040,0.6281296480298458,0.13273422526440315,0.9360681416177933,0.9610592238007415,-0.8071246296091964,0.03459559548635599,0.1517734408766601,-0.28546371964023287,-0.04137358651113404,-0.03889827251982689,-0.0008389544702769873,-0.09992826017854127,-0.17209203911646045,1.2361808987269312,1.700981202162923
531060,0.5269988903356688,0.13485492088428197,1.0227719045749817,0.9276706798665094,-0.7662663377775588,0.03163971707207503,0.16080771410668712,-0.277370375441368,-0.04126912126667748,-0.03899149389092128,-0.0008502496369223417,-0.09873019751932656,-0.17127276214074494,1.2349525554303795,1.7167881018292492
541080,0.5571711670402423,0.13358872109210637,1.0246473559901401,1.025114481780209,-0.7345552182471474,0.033978795365476544,0.14155090238814497,-0.2772955590646194,-0.04139784501880108,-0.039445701087554325,-0.0007835644628534408,-0.09279742460089394,-0.17163885348881083,1.2359441218195526,1.8973696614082713
551100,0.5846347336860862,0.1285308252933589,0.9572816837148401,1.0052816149130732,-0.7200492383050537,0.03707887767032091,0.158971548965541,-0.26370906263148863,-0.04132094970918153,-0.038634384228706346,-0.0008239540659078895,-0.0858319058282992,-0.17035939980889034,1.2388301945173419,1.900095636811624
561120,0.5614907750623604,0.1298404113755915,0.8890959459166924,0.9648324142766713,-0.751374390258837,0.035046206955348665,0.1831022024631656,-0.25602722668072025,-0.04136606564139699,-0.03871893158908685,-0.0009177381145971267,-0.08745759192789351,-0.17094515400454888,1.2433657623689482,1.7348449129262817
571140,0.5430578988168988,0.13802490979446042,0.9879977438042478,0.9284782073110247,-0.7465913082214017,0.03076069770111986,0.178512261366036,-0.2746576000327972,-0.041308115946050904,-0.038718202950437854,-0.0009787601816250327,-0.09216285437811494,-0.17122495071878044,1.2349553557736135,1.7430143056831007
581160,0.5483460744527574,0.13180769963567066,0.960349358793162,0.9643454431811911,-0.8274733270065611,0.03584084470270295,0.14290906379169788,-0.2787037721191346,-0.041418030576106914,-0.03879012133594355,-0.0010157784768489856,-0.10058481915298173,-0.1718996203324252,1.2338207439988573,1.5971880465106605
591180,0.5066035407406017,0.12387193631235253,0.8216010242721904,1.0427870132995873,-0.8633725180361238,0.038165803023534194,0.1568599676258282,-0.2920700449567444,-0.04146385419139847,-0.038758369090159714,-0.0009446255150390052,-0.09657406310959807,-0.17240485304350164,1.2333465631173377,1.422390780372561
601200,0.5593939889093089,0.12165613565222139,0.7896913461264211,1.1449958934972282,-0.821929926171169,0.041881370872424974,0.16964993717527507,-0.2910165368478911,-0.04150736498111804,-0.04027134827168784,-0.0010564011224928139,-0.09751703000268012,-0.17169074082089886,1.2354241464425888,1.6451596465097598
611220,0.5591346436452109,0.11760967426345446,0.7847222997241791,1.0845785148868543,-0.8191050816262738,0.0400714075211562,0.19019103043074181,-0.2819843486462933,-0.04145638807654797,-0.03974127167749402,-0.0009780739146291633,-0.09371726159873398,-0.1723140860843826,1.2364642558173842,1.6130236052861766
621240,0.5420969926353247,0.12393913237626036,0.8532717730756492,1.0293252155478978,-0.841497326919895,0.04108713912231335,0.16028963520489387,-0.2735028218419421,-0.04140593350825741,-0.03940463740249473,-0.0008508621962544633,-0.09214232149622606,-0.17088844290857302,1.2375312923998898,1.5720867862258714
631260,0.5234783897485474,0.13018720831463756,0.8566364762512674,1.0000990852720681,-0.8429586379121276,0.04430594197391182,0.13696527419315194,-0.26430766776234726,-0.04144512644122347,-0.0391377769286633,-0.0008826784067655596,-0.09765445053348093,-0.1704138402930216,1.2420501515664748,1.5046154505281875
641280,0.5398437351935471,0.13558782905166145,0.9759027470002186,0.9528104342918706,-0.8138813569409362,0.03910017548377092,0.1340410764599194,-0.2602893771215042,-0.041299991996030815,-0.03843516163790224,-0.0008291280798428123,-0.09848540568320299,-0.1711105904735047,1.2415801347792303,1.6525773881114296
651300,0.5846803594155375,0.13132659216808734,0.9298425152120101,0.9793571976373554,-0.7705715317621334,0.038294491761592366,0.16030924256001364,-0.25493444703056856,-0.041324392537164155,-0.03932153001352152,-0.0008373888957666485,-0.09389009915820008,-0.169987111742196,1.2401464629753638,1.7805996872153385
661320,0.563549773130683,0.1312517481782435,0.9289402742378051,0.9926021256447238,-0.7560292350052165,0.038404481362275616,0.16910221060695704,-0.2441897003536702,-0.041451905919489246,-0.03903731721969444,-0.000969624077182213,-0.09161416824070062,-0.169596304931899,1.246287472265061,1.818478186416048
671340,0.5814690740868528,0.13233380651552468,0.9453292950533778,0.9224836444835846,-0.8330098038906291,0.03855309961886269,0.14833076601135525,-0.25414523254038884,-0.041455151552049166,-0.03936842242149516,-0.0009248338821593012,-0.08744121046944935,-0.169590141428606,1.2420579607143116,1.6415711825775128
681360,0.606908988310725,0.1308387670955941,0.9588449441571232,0.9856772577436016,-0.8009491157589264,0.03536492795256444,0.18499361826285982,-0.2671716863433715,-0.04136073757400773,-0.03999116603263219,-0.000929875528134047,-0.08805451157222428,-0.1702194747889956,1.2357925796610127,1.810096665834899
691380,0.6153245082705253,0.1266474383019212,0.8730244437010787,1.0534536063667472,-0.7587768665207132,0.03828601565765363,0.2135299073088688,-0.26505640242136275,-0.04126457232786235,-0.0395660231174628,-0.0008356715411065039,-0.08831484268677038,-0.1695987252039535,1.2372161477783026,1.8913389338328113
701400,0.6562995319535894,0.126725609788913,0.8927383289194555,1.087383725305487,-0.8349078940664852,0.041431660842393435,0.16085264105803468,-0.26440299149992974,-0.04126876551801188,-0.04036688192848369,-0.0008811500167292676,-0.09497017129225029,-0.16994385513823992,1.235948967648446,1.8498106728168446
711420,0.565947100225131,0.11707883383198586,0.7815434784667091,0.9749423032865099,-0.9091716587789399,0.042760646434785304,0.18008966760723646,-0.27295766423145124,-0.041242398863557204,-0.03976023464628063,-0.0009005455231395482,-0.09371567333807139,-0.17044231859221132,1.23734401192276,1.3728403662389692
721440,0.5754601593594953,0.120627816814807,0.8551525177166079,1.0496828958774223,-0.7547414727805908,0.039742576108589125,0.1768161030008845,-0.27966450200107873,-0.041375179284948056,-0.039619298256158855,-0.0009423413820112024,-0.09016390911594051,-0.17110371162932536,1.235459552795334,1.758082769548422
731460,0.6333938313249703,0.12771722035007563,0.9110242572728197,1.0624809331130747,-0.7639246858987546,0.036884920783704936,0.18245767190916376,-0.2712367261144373,-0.0413845583945676,-0.03955678765805563,-0.0009203567719058717,-0.0925629101137461,-0.171498238804962,1.2359502393383164,1.9201124522792536
741480,0.6554727386405825,0.12462465144833501,0.9088844893453463,0.9780205832692462,-0.8426056766613784,0.03691278754650219,0.16444229740101116,-0.27962373227854664,-0.04139015734305048,-0.03944138298002883,-0.0008349696513672757,-0.097545476541173,-0.17185039122769963,1.2331780483785937,1.6970996289873774
751500,0.5830638742081858,0.12415181312362532,0.9671001490562388,0.8654504821551025,-0.7275333577144519,0.03093626348519224,0.20690626037854895,-0.26840398048881353,-0.041349821947466954,-0.03844575872564317,-0.0007667032094235734,-0.09056418393547906,-0.17018935038325386,1.2385852381097047,1.77059029815518
761520,0.562623446508978,0.1376133536000179,1.0551888590457543,0.9718444465630133,-0.6447289878992167,0.03348853350675453,0.18158941040829826,-0.2528809126529003,-0.04138969739338513,-0.03879043262064453,-0.0007625575578409755,-0.09557605534237024,-0.16955707446328105,1.2455369018375606,2.0984970663210767
771540,0.5634380382828916,0.13477180697179833,0.9996550679607877,1.0051614339045607,-0.6952865247758245,0.03621382923025832,0.1475621784712378,-0.25158021895206445,-0.04145909510464214,-0.03888882618729275,-0.0007715974597922854,-0.09274089704835427,-0.1701299432579594,1.243054532440511,1.9610308307757123
781560,0.5800918495095627,0.1296459300312379,0.8883001316867701,1.0021834340870905,-0.7773742004234878,0.03792609053412433,0.16773917458340315,-0.25350009803226975,-0.04136645329840996,-0.03942826696773372,-0.000880871987659456,-0.08809101072300494,-0.16954721384716812,1.2429469579287065,1.7523919407821194
791580,0.6319705221446533,0.11561353502959283,0.8199399600676213,0.9763119111042621,-0.846188032470343,0.038532007758712176,0.18198865875340353,-0.26760666978407166,-0.04130298858185001,-0.04031533290310706,-0.0008568292193642323,-0.08692154204029909,-0.1694701470508522,1.2427866810884491,1.5969448559696662
801600,0.6863848441413581,0.12772212840452607,0.9680898060408135,0.9023307626227579,-0.7811264763604241,0.029533715378361285,0.17279577891808376,-0.2806468155207425,-0.041360453842899436,-0.04013801813574634,-0.0009172015170973238,-0.09081919035933857,-0.1703583734556839,1.237159933247309,1.8070463831236092
811620,0.6798203891163248,0.13431448081598907,1.0112650765658209,1.0123323885235518,-0.7577722503175426,0.034335563698462274,0.12092984215797345,-0.2759850690723359,-0.041473986437605796,-0.039903673243284234,-0.0009422398606320715,-0.09336474025668631,-0.17081325003707204,1.23539966547029,1.9665828034530388
821640,0.6054788744242398,0.1337352850211814,1.013258100714932,0.9582870423713648,-0.7325899838715989,0.03188008184830378,0.16183812122102648,-0.2638311866772651,-0.04155597837685632,-0.03910811832880975,-0.0008962277701777375,-0.09307981010248885,-0.17105362702070576,1.2406310128552924,1.908256081798904
831660,0.6150232846035589,0.13367749352268607,0.9994775187364541,1.0642543676855503,-0.744887209033312,0.03649561297845402,0.1434258002839388,-0.27502598882866247,-0.041533793200387595,-0.038860799949208935,-0.0008666437128220957,-0.09773733659350956,-0.17115171388381883,1.2363616874985812,1.9646277907298748
841680,0.6157421684158814,0.12325544941221273,0.9607057184114942,1.0687342407651708,-0.7157927833070038,0.03712169655296167,0.1692185899890082,-0.28060727953319897,-0.041436850218317604,-0.0399787778387467,-0.000884889729523147,-0.08842643121099032,-0.1701149049872281,1.2362553414234945,1.9964352078216454
851700,0.6895312749794096,0.11762657423917647,0.9097776124529784,1.095692011231705,-0.7372832771000366,0.0364684349868677,0.18936597251083606,-0.2731080100274324,-0.04147177819962506,-0.04140959591639044,-0.0009272357578763929,-0.08765810715637384,-0.17044357389325798,1.2420842303294302,2.066554609717996
861720,0.6068348448964893,0.12532510382173814,0.9099367677781593,1.1159911466614028,-0.7093927638100885,0.04007442937493594,0.13722290100104131,-0.2628826352132432,-0.0414507378972614,-0.03955241512556871,-0.0009081528752383925,-0.09495292465321258,-0.17061839021035874,1.2452927798524225,1.9929052347185297
871740,0.63476944591633,0.12139841539672629,0.9164535522729349,1.0040995378339475,-0.7164090242871174,0.035144709147954756,0.18191222263680337,-0.25168756472282716,-0.04143125897167059,-0.03957078442382813,-0.0008914011097054489,-0.08688571296647613,-0.1695231054544303,1.2470159775280472,1.9619862407923445
881760,0.6381364301136312,0.11936419179314779,0.8538654286050688,1.0910462454373147,-0.6889758676913715,0.037887942003795014,0.21493612650565083,-0.25404299994836865,-0.04146952041197531,-0.039555623690327,-0.0008990604583788686,-0.08664413382077502,-0.16997757215120265,1.247705418789583,2.0700849765962834
891780,0.5963172779032313,0.11284986834290268,0.8076816685185773,1.0391878325901855,-0.6895699444562374,0.036040836814713796,0.24255121634023177,-0.262912570263339,-0.04149095053407535,-0.04043169652656717,-0.0008228866993658426,-0.08511011175582682,-0.16958425360165819,1.244726030887707,1.9001211031617284
901800,0.6282307666285109,0.11813007439549929,0.8221087114372162,1.0066588663165985,-0.7827497659901772,0.04577966107026474,0.1693553592861484,-0.25854231610296585,-0.041540974183222154,-0.04003317585027222,-0.0008841940351893694,-0.09774227896903853,-0.1692247119466017,1.2424183757248781,1.7176226334217624
911820,0.6317096423740008,0.1245114625661738,0.8702084101935634,1.0913422375585373,-0.6994675665502585,0.05000473927281332,0.13310289605420578,-0.24867413813374115,-0.04146136152229091,-0.03984750912332538,-0.0008855530578573594,-0.09434845222289207,-0.16758535574056296,1.2465461696250997,1.9877379932313823
921840,0.6080396082171571,0.12299739202187425,0.8381503359129866,1.115384673729925,-0.7008153954897811,0.04734326214530372,0.1687636133525085,-0.2516221299647444,-0.041514235289132125,-0.03994834071389831,-0.0008193370641295474,-0.09454908924531674,-0.1695247157002983,1.2489560143649154,1.9814482375802849
931860,0.5950445782902991,0.12991502722914278,0.931016147595289,1.0358961045973412,-0.7119247135531387,0.038587285860066996,0.17027536453616113,-0.2739937689971037,-0.04152840501133156,-0.03931809609214465,-0.0007850621270300883,-0.09184018451337514,-0.17035551075624192,1.2438748916872733,1.9288123046757957
941880,0.6250205528796433,0.12287666247799515,0.8221468976504102,1.0961028059402982,-0.7831658028080167,0.04509502011127065,0.17236408713302337,-0.26895938708016376,-0.04134570669683897,-0.04013669273809594,-0.0007918014350299362,-0.0921860416231974,-0.16856771349878513,1.243371541707659,1.8328332963554668
951900,0.562541358046733,0.129999286932444,0.9180615974471495,0.9523534414986498,-0.7452622077249165,0.038901926281084465,0.16306690108673777,-0.26359769585544635,-0.04144615920261273,-0.03931678537193936,-0.0008262418482203164,-0.08909365385454246,-0.16876068763601598,1.2414451728346645,1.735849062591956
