#{"t_start": 1775303544.2621834, "env_id": "None"}
r,l,t
72.173744,16,6.928569
57.623882,33,6.932531
4.9553475,29,6.982678
51.267864,39,6.982711
-69.90839,22,7.007179
52.03875,11,7.021413
-26.5794,12,7.025143
12.9365425,48,7.032762
106.49667,29,7.03766
27.962776,8,7.037697
171.5421,37,7.037702
166.01328,33,7.044835
1.982072,8,7.05582
-9.0598955,19,7.107
39.98166,19,7.107034
-10.879379,20,7.110635
374.26447,101,7.153108
68.037964,35,7.153142
55.806667,13,7.160019
0.73772717,15,7.163616
-4.367341,10,7.189042
49.091118,10,7.189074
122.599144,45,7.219547
75.70219,16,7.219581
26.411272,54,7.230591
36.055363,17,7.248775
210.20714,44,7.267088
115.89552,31,7.270357
44.961975,16,7.277982
18.067795,10,7.284869
134.05255,28,7.288062
30.32107,9,7.298908
40.28216,11,7.316131
-3.4689476,16,7.341169
30.017647,16,7.345156
1.0016131,21,7.371734
61.033424,45,7.378291
-12.899639,13,7.385453
74.490585,12,7.385488
-94.418945,46,7.393008
124.779884,100,7.403111
45.25155,12,7.413622
-5.2406926,6,7.424713
64.41104,45,7.428131
127.04516,34,7.434592
-35.31493,13,7.47303
-31.17742,16,7.473077
-31.4568,17,7.491804
119.12198,38,7.516662
240.94612,39,7.5292
88.025665,19,7.543648
213.86092,50,7.569367
129.42801,38,7.576226
9.590069,25,7.583148
-3.722701,11,7.583189
64.06055,32,7.589795
6.07313,59,7.607889
130.85533,25,7.617139
33.095562,17,7.640053
-41.56739,20,7.676401
120.03121,34,7.68761
75.332405,15,7.694436
45.94949,25,7.705024
71.13855,40,7.714723
64.02958,39,7.725388
-188.06955,59,7.72542
15.179494,11,7.725425
65.60658,16,7.733422
74.77254,9,7.753194
12.093337,8,7.76027
29.141855,8,7.760302
34.959244,18,7.775351
62.137054,15,7.794001
133.66602,28,7.801649
81.568375,66,7.822902
-48.19651,16,7.859482
26.590084,29,7.866475
145.20758,33,7.881331
240.1948,41,7.881363
83.35684,41,7.920733
-4.524287,12,7.92077
150.79189,31,7.929578
226.68352,46,7.954132
112.948456,27,7.958128
24.77244,8,7.958159
138.39081,19,7.98798
58.488075,28,8.021227
-47.126953,17,8.021274
18.518816,11,8.029632
276.27197,49,8.034448
89.5497,21,8.034492
186.2408,79,8.039013
31.637548,9,8.069236
184.61772,33,8.085802
-43.961113,14,8.089791
44.336,14,8.093809
-1.9365193,9,8.118903
25.60588,14,8.123106
104.84243,27,8.126274
-88.27547,32,8.144547
-65.89883,17,8.158221
48.301933,10,8.161651
69.07162,21,8.168177
85.60766,15,8.174991
89.48822,39,8.178231
52.128784,12,8.199803
80.1288,88,8.203786
-22.48783,18,8.2384
-30.90673,21,8.242265
14.0309,38,8.266723
-59.369625,25,8.270899
138.1339,32,8.278548
220.71118,38,8.285612
51.311966,25,8.296306
15.226992,9,8.300075
-6.5934615,12,8.32065
-11.15121,26,8.340145
-70.613,30,8.350933
51.050686,23,8.382506
220.94786,54,8.39556
-5.0605083,36,8.399686
262.45596,34,8.41664
-10.823022,14,8.429965
157.4222,31,8.448894
106.61807,47,8.452489
186.69685,32,8.463791
45.171844,42,8.471493
14.767159,11,8.471524
89.51613,24,8.504114
61.248665,30,8.504148
-21.322374,15,8.525021
30.747637,11,8.564764
-19.921095,19,8.572443
-44.992737,30,8.580074
-85.64464,37,8.583872
92.66596,23,8.588012
-26.931725,10,8.60981
75.51769,44,8.624221
7.991556,13,8.630941
128.16841,71,8.656971
6.6690483,13,8.671604
21.77327,12,8.675668
78.12254,18,8.675697
123.34061,32,8.682299
87.548904,27,8.685658
233.63261,69,8.701859
-20.005386,9,8.705508
54.709282,12,8.715523
25.875406,12,8.725284
43.330273,15,8.757591
50.534096,13,8.761481
164.945,30,8.784836
-35.527935,20,8.795555
55.577263,62,8.799195
-23.551487,8,8.813925
27.073414,17,8.818132
53.455086,36,8.828321
227.87036,47,8.835855
0.041801203,12,8.843296
51.24554,24,8.846832
82.28089,18,8.860558
33.935936,15,8.868375
-36.66125,10,8.879631
100.91299,25,8.906729
141.38292,74,8.917648
100.034874,26,8.921706
8.875772,22,8.940358
-19.346457,29,8.940392
-5.3134675,10,8.958807
36.320663,16,8.978087
90.10835,27,8.97812
34.01937,32,8.98515
49.307423,15,8.995205
-2.9215064,19,9.009515
48.810123,32,9.022687
25.042988,17,9.037678
30.993126,16,9.066575
116.62238,31,9.070062
50.06543,32,9.091222
99.47033,21,9.113276
23.531252,77,9.123512
171.25159,40,9.127307
-4.3685436,12,9.133826
79.874794,21,9.144112
84.14384,15,9.165231
56.224056,12,9.169432
117.79323,19,9.188895
293.06033,61,9.209994
-41.281483,25,9.221754
62.078873,16,9.247694
164.08467,51,9.247727
65.50936,36,9.272859
36.972767,18,9.276903
124.339096,31,9.280498
90.77517,76,9.294796
17.638668,14,9.298186
-5.8025427,10,9.332066
-42.7351,18,9.339664
-45.363197,18,9.343598
-115.60129,36,9.350126
363.16083,55,9.363162
109.352875,38,9.385474
27.099533,26,9.389478
110.34981,14,9.404773
61.626984,19,9.404807
3.5168781,16,9.42237
-89.425415,24,9.429098
58.609856,27,9.442821
234.66295,48,9.445817
-3.2203107,21,9.463564
-6.654935,22,9.4636
-38.745857,14,9.478219
25.397814,15,9.519467
159.71547,35,9.530601
-36.923244,18,9.530632
33.36342,38,9.54057
34.047924,35,9.547514
60.87315,30,9.585748
33.73823,20,9.589561
64.75796,16,9.596477
78.93354,21,9.604659
240.53288,45,9.608321
18.659508,12,9.631211
80.99936,24,9.631243
116.579575,35,9.654148
-47.386963,17,9.658322
-49.609104,23,9.691045
-70.78392,25,9.694777
-7.5162187,11,9.694812
51.03802,31,9.69898
82.22751,23,9.721009
46.952965,21,9.739576
11.285821,30,9.749091
98.85341,20,9.783184
59.122395,15,9.78835
-28.579205,17,9.814965
141.41554,27,9.814998
167.09445,100,9.823577
63.397373,31,9.827253
50.36944,12,9.86014
-35.070316,17,9.887352
92.81103,21,9.906107
29.460348,36,9.920299
116.90787,58,9.923892
89.939285,45,9.927129
58.54193,31,9.93036
42.062496,9,9.937499
46.487988,13,9.974374
-4.9054894,26,9.983551
84.4935,23,10.01598
98.229675,26,10.016024
81.00546,62,10.019687
149.74113,28,10.026345
34.760883,16,10.033546
62.33394,19,10.085114
35.877365,14,10.085149
179.09464,41,10.089068
-60.624092,21,10.092272
58.59666,20,10.099447
0.86817354,7,10.110736
44.689106,10,10.135409
15.502293,8,10.138685
2.2827432,15,10.142516
8.700329,18,10.160221
-34.14242,22,10.166903
371.53253,95,10.209568
264.84448,57,10.224581
94.005066,25,10.227868
93.782394,22,10.242158
79.77093,37,10.266059
502.78284,80,10.270264
-30.966032,24,10.294978
185.48819,39,10.298375
53.26662,45,10.305086
63.28085,10,10.308848
14.413318,24,10.316785
51.89197,11,10.346797
42.068947,22,10.346828
60.090252,20,10.364627
79.88868,25,10.378744
210.06062,46,10.386106
33.38648,15,10.396495
-4.524124,16,10.400852
-23.502155,10,10.400886
29.630375,15,10.448082
42.48873,41,10.455862
100.67585,27,10.472073
85.96026,24,10.484514
-59.10987,26,10.493274
-299.00912,73,10.50108
120.97179,34,10.508085
1.2411189,6,10.520398
-116.241776,64,10.526564
18.741573,11,10.529764
-7.6987977,16,10.529799
-47.819363,24,10.532893
52.69952,16,10.539593
27.654535,10,10.553283
-10.63219,32,10.567706
-19.255617,8,10.567739
46.921352,14,10.579206
-0.09578293,6,10.591106
34.28427,11,10.61875
3.918042,19,10.622687
-101.045525,28,10.630398
50.803715,12,10.66161
169.94818,46,10.668909
-41.141926,12,10.673594
90.51594,18,10.688684
23.395247,11,10.703913
124.75306,33,10.710315
46.359913,12,10.716989
-25.584852,9,10.720299
57.673904,14,10.720338
70.16666,14,10.765104
-53.821644,18,10.76514
208.32831,57,10.772988
5.109141,15,10.773051
-236.22136,77,10.8074
46.798904,21,10.845093
165.55243,89,10.855017
34.483128,16,10.861738
165.85822,44,10.868731
27.79763,9,10.876096
227.18271,29,10.881947
19.60781,11,10.913952
83.5937,17,10.920461
49.14543,42,10.924454
153.1055,43,10.936251
141.49568,61,10.947024
55.335033,22,10.947056
46.34755,12,10.957053
-55.221375,20,10.957086
144.2506,27,10.980645
19.079336,10,10.995192
-4.383717,13,10.995234
95.4919,22,11.003128
33.602,19,11.007096
-68.95435,23,11.011233
44.339115,8,11.025985
-27.914948,14,11.03345
19.347643,11,11.049823
77.96642,15,11.056243
55.209793,33,11.066743
173.30875,39,11.100472
38.469776,23,11.132493
130.35292,31,11.136012
47.030308,20,11.139917
104.86357,31,11.143592
-57.29332,26,11.150438
72.35842,18,11.167961
182.93869,48,11.172264
-3.8461082,9,11.176528
34.909515,12,11.180132
24.997557,13,11.202914
72.680084,19,11.213083
24.59829,14,11.233636
28.335121,7,11.260346
0.36222196,16,11.264532
37.65182,16,11.272091
15.375697,29,11.282551
149.0632,38,11.29153
169.51607,77,11.295789
2.1025703,11,11.307266
1.6383488,16,11.320733
18.26093,9,11.324536
82.43388,45,11.33886
111.30863,44,11.342765
29.673084,14,11.346011
5.755764,12,11.349789
19.678682,11,11.359109
128.40088,31,11.382525
71.34875,32,11.398566
84.64695,22,11.424833
50.942154,24,11.428794
80.3027,23,11.436658
9.347818,30,11.436693
-22.454494,10,11.440419
-15.733437,30,11.456561
-44.71033,12,11.468104
88.2264,27,11.484946
27.154413,14,11.484979
92.43148,17,11.499147
33.97398,10,11.503527
50.338177,21,11.503584
-150.89706,41,11.510058
38.49688,10,11.534446
18.428051,10,11.538904
35.517715,14,11.553632
8.540949,30,11.56383
42.866875,37,11.567118
5.661641,12,11.609277
3.2306826,19,11.620107
174.6887,43,11.637063
134.91847,45,11.644054
-51.02868,25,11.651402
-9.897979,9,11.651435
267.04483,45,11.669085
84.60634,39,11.676727
15.579203,43,11.688087
182.86192,22,11.733864
-0.80358374,15,11.745133
-53.548874,33,11.76715
143.09708,43,11.76719
53.22056,27,11.778693
-82.3299,20,11.812939
-7.7152114,22,11.83196
-37.829624,14,11.835253
28.28408,8,11.84387
80.421585,21,11.851984
27.814142,14,11.883976
63.777435,13,11.891447
-161.52475,64,11.91463
234.18489,38,11.914666
81.797844,21,11.914672
447.12598,75,11.923246
-51.552128,19,11.92328
-55.81992,13,11.939867
23.499943,10,11.950988
-41.4056,18,11.95102
340.6425,82,11.961105
34.385647,11,11.977325
-68.753395,20,11.990055
41.371544,15,12.002832
48.080936,27,12.018405
81.42953,21,12.025728
-12.895315,11,12.033084
91.52026,21,12.03691
71.45279,41,12.062942
24.419413,11,12.0659
57.34772,25,12.107573
66.79498,57,12.120634
87.66039,40,12.124043
-51.071415,19,12.134395
137.7274,29,12.137589
57.90046,15,12.162443
41.668346,8,12.162476
115.516525,52,12.191252
55.365105,15,12.191299
-4.0701594,10,12.198217
-18.216555,24,12.208327
-1.7262774,6,12.212709
62.561737,16,12.221259
86.42699,17,12.255522
-9.6051855,7,12.278705
70.4512,24,12.297402
193.95932,51,12.305198
35.813423,8,12.309243
130.77061,38,12.334774
35.526276,13,12.341634
123.153786,39,12.352633
20.56861,15,12.360242
42.812523,10,12.370472
15.253196,25,12.392606
48.413292,13,12.419228
137.22607,107,12.423055
232.96873,103,12.433246
255.3334,59,12.433279
-44.48635,25,12.444465
86.893585,25,12.451411
35.50447,16,12.477473
89.509796,24,12.52014
-182.90508,52,12.529708
82.19395,20,12.544767
-122.51956,46,12.555958
62.960762,17,12.578478
181.28236,43,12.586129
315.88858,50,12.60045
14.44888,45,12.603922
176.27475,43,12.603971
22.083319,20,12.631231
-28.983429,16,12.637767
-52.955658,20,12.658473
68.64505,20,12.672721
40.064064,19,12.672753
1.7012386,25,12.693197
109.8202,23,12.717562
180.27382,49,12.721504
-67.265915,30,12.735271
126.460915,61,12.746422
55.815067,22,12.750573
42.06503,11,12.76309
32.770306,12,12.763139
-36.777298,14,12.813337
129.2321,40,12.817739
209.79791,34,12.81779
140.20183,22,12.832004
-160.05222,54,12.853568
109.62776,33,12.857498
-79.603,32,12.864565
5.8009696,15,12.868019
30.793356,8,12.886106
49.82177,20,12.889337
81.30658,22,12.897665
52.985287,9,12.92934
89.57562,22,12.966775
79.261154,39,12.970129
73.34162,35,12.977195
142.53902,61,12.980724
145.51225,33,12.985565
61.361122,14,13.023193
86.63839,45,13.027278
26.948929,21,13.044421
1.4550425,8,13.05507
73.4694,37,13.062083
80.86194,14,13.07249
58.9541,27,13.079112
112.96429,27,13.083181
103.706856,55,13.083214
87.219864,17,13.118178
38.340355,40,13.118214
84.3168,25,13.164865
87.834274,24,13.164897
56.44098,33,13.1681
5.6684203,12,13.20732
191.76419,42,13.220401
37.961567,40,13.224906
138.02625,34,13.243386
-84.80139,22,13.247496
102.70534,67,13.283343
41.62084,20,13.293791
14.221825,26,13.305157
98.850365,23,13.308792
100.7704,55,13.321978
69.96401,11,13.32628
-3.5336998,9,13.330207
86.42285,46,13.339868
41.865585,9,13.352139
-20.821507,11,13.361652
79.30315,35,13.371306
58.832542,14,13.374861
95.73421,24,13.389519
95.68302,20,13.408054
-101.334984,30,13.414677
24.204477,12,13.435429
-85.07095,25,13.466746
-3.3779461,17,13.477211
33.025906,21,13.485674
162.3996,33,13.4936
38.301476,20,13.507901
342.39514,78,13.524576
16.460365,10,13.528579
48.422745,49,13.540058
147.30676,21,13.543563
42.13909,63,13.577899
119.88386,34,13.599112
65.27985,33,13.602686
127.33314,21,13.616039
58.065544,11,13.616071
-67.6973,33,13.623163
0.9582597,9,13.631016
46.698185,11,13.66211
174.33983,43,13.678978
194.9282,45,13.696235
118.86598,26,13.707303
-21.234755,12,13.721725
151.15265,37,13.732671
-190.11359,60,13.736233
-145.90161,31,13.739786
86.63357,41,13.76265
31.568718,9,13.766351
57.23898,16,13.78103
189.78885,33,13.781075
-38.61017,13,13.788499
104.42293,24,13.795251
60.90157,17,13.827072
146.2222,23,13.846418
53.712578,15,13.882384
94.33874,27,13.886817
178.44676,44,13.898626
27.086027,7,13.929341
113.27371,30,13.966511
188.2116,49,13.970686
-1.2762158,12,13.980591
-13.37721,11,14.012454
224.82104,57,14.02031
63.234356,32,14.020343
107.522285,85,14.024752
120.02876,35,14.029428
-67.79856,21,14.056235
-26.957157,12,14.065581
-2.9580116,11,14.09146
122.072426,30,14.091494
126.431755,23,14.094642
50.552704,26,14.110693
25.603424,13,14.140672
43.16268,8,14.140708
185.35706,38,14.15944
38.968372,17,14.201788
84.97912,41,14.209159
151.27525,34,14.212665
-42.532646,14,14.250842
43.390938,30,14.264951
134.72202,37,14.27207
478.15475,135,14.283928
47.49419,23,14.293303
103.13952,13,14.302186
12.327502,8,14.306123
483.7376,80,14.315476
94.1927,28,14.315508
-182.19188,65,14.325652
-4.235298,12,14.32887
-13.487904,18,14.334011
-36.34809,11,14.341138
-38.289032,14,14.345462
34.186226,15,14.369879
34.120834,8,14.373274
60.15706,16,14.382891
79.54511,18,14.397779
118.234955,26,14.397812
90.37295,20,14.401102
13.791783,14,14.417961
49.74237,11,14.421038
159.92677,34,14.435015
40.979256,20,14.442194
85.02868,29,14.442229
70.998436,13,14.465436
63.15424,15,14.478274
41.391735,13,14.494028
144.68552,26,14.497488
144.533,31,14.511344
-89.87261,31,14.51138
35.35416,22,14.524867
63.00188,16,14.524905
-3.0025177,12,14.541321
100.93071,23,14.563533
-8.716693,18,14.578704
76.03518,15,14.582339
99.517395,16,14.58582
176.64975,41,14.589386
17.527086,8,14.593062
4.4749804,29,14.600876
35.058643,7,14.613244
34.12186,8,14.644226
-27.210266,38,14.65599
-68.41778,21,14.660051
-52.409397,19,14.666963
87.56074,20,14.666996
234.63374,38,14.683779
16.235102,8,14.694478
-9.30362,16,14.700875
24.479195,10,14.727067
16.107138,8,14.727114
169.49821,36,14.731619
-43.492325,21,14.741981
50.449158,7,14.756951
85.38235,21,14.761217
112.035164,32,14.771746
138.20618,31,14.771788
-145.39047,59,14.803059
70.93415,19,14.814974
57.22462,17,14.823635
46.3028,13,14.823668
10.50257,26,14.833048
9.581378,24,14.863066
29.358656,8,14.863101
56.977623,28,14.867104
69.56879,18,14.890011
49.183464,11,14.908262
62.347546,12,14.908309
136.5205,27,14.917108
72.121506,10,14.928153
43.353676,34,14.932076
20.382917,8,14.959684
-228.54053,62,14.963145
136.81328,29,14.970486
-47.99355,20,14.980951
198.09468,54,15.021552
107.404366,16,15.029463
-89.728584,32,15.033067
147.37123,35,15.035955
27.802086,20,15.035985
49.806423,35,15.054744
54.478477,11,15.07592
11.83845,14,15.079039
8.837806,29,15.086713
90.57923,22,15.113467
19.592422,12,15.116767
180.51212,45,15.120551
32.217674,10,15.120584
-115.448784,30,15.127379
7.355376,30,15.159968
65.55975,17,15.187919
105.467354,21,15.195253
135.47388,34,15.199692
107.32902,47,15.199726
18.942577,10,15.234592
89.28806,11,15.234625
88.0597,20,15.260396
58.337925,41,15.268458
87.24322,43,15.272146
156.76382,31,15.272184
54.686237,14,15.286094
-9.653168,10,15.304833
78.57101,14,15.322265
65.80583,36,15.329603
91.51878,23,15.344015
61.70766,18,15.351761
91.22349,28,15.372579
358.98444,78,15.398142
85.47541,21,15.402229
161.81027,45,15.402263
-5.804813,17,15.409579
49.07069,23,15.417559
127.54089,31,15.422283
95.12294,19,15.426556
34.61132,8,15.441473
1.8239902,9,15.453975
21.048723,7,15.454015
114.14373,27,15.502718
-99.002075,32,15.525043
54.202377,25,15.548256
70.93214,48,15.55758
60.646214,32,15.561665
132.02513,29,15.561699
32.670383,8,15.591255
-155.88461,47,15.599117
97.2487,21,15.602679
-0.013917963,14,15.609514
25.03074,62,15.636119
79.45354,16,15.651555
136.5816,25,15.655245
141.28217,34,15.674948
70.56584,18,15.679023
3.5387714,13,15.685789
-86.246994,26,15.696411
48.67271,27,15.703047
43.906902,9,15.726815
-10.384358,24,15.737473
64.55683,16,15.761479
101.2234,26,15.772961
-1.4922124,7,15.789726
202.8537,30,15.798146
41.700512,44,15.82058
10.282694,27,15.832605
39.019165,10,15.836489
347.2129,48,15.855109
152.7248,34,15.871836
30.390015,15,15.894125
125.56181,31,15.894161
126.34354,29,15.900882
-80.678925,28,15.961179
33.741974,24,15.983182
112.92479,44,15.987031
20.064964,10,16.000363
-474.21866,140,16.030772
134.8905,36,16.030821
73.84161,58,16.058382
33.229458,8,16.07306
85.402275,20,16.081787
346.86493,65,16.161464
1.3377048,25,16.168164
144.59937,39,16.175554
236.4895,61,16.175588
85.38754,23,16.18249
82.606606,21,16.186033
170.85194,45,16.213619
14.4563875,11,16.217206
84.61334,19,16.232261
22.945017,13,16.236715
154.12305,37,16.244071
79.36234,12,16.290425
-56.176857,28,16.29048
72.234825,16,16.299873
75.20603,22,16.30323
-21.044346,10,16.33479
60.12284,16,16.348866
63.028156,51,16.360401
