#{"t_start": 1775209896.6036954, "env_id": "None"}
r,l,t
10.263656,12,1.252099
43.349213,19,1.252134
27.854753,23,1.25447
5.720043,15,1.266021
3.9516044,28,1.270416
32.164078,15,1.270446
21.040516,10,1.275243
27.775864,22,1.290318
3.8148968,8,1.290352
8.197112,15,1.290358
5.4090786,14,1.299539
3.4316633,19,1.321877
12.238865,18,1.333243
56.61303,26,1.333281
46.016888,36,1.339109
24.171177,67,1.346425
0.9794332,19,1.346459
3.0645533,25,1.351196
3.804232,10,1.357391
43.646122,22,1.381317
22.644657,15,1.381362
6.746642,8,1.385553
24.787271,14,1.389866
9.707437,14,1.389893
8.780515,9,1.41554
9.754293,24,1.434304
0.0,16,1.446049
36.775936,35,1.450108
14.852268,7,1.471081
9.150181,24,1.473329
5.577715,16,1.481236
37.272533,29,1.483608
20.711039,28,1.49736
4.6896496,12,1.497389
20.071714,12,1.500129
1.7204282,10,1.506355
14.124203,6,1.510412
6.636856,32,1.526373
2.1430354,11,1.537662
38.59566,25,1.540042
26.061895,18,1.549684
19.134537,21,1.54971
0.7019882,8,1.567095
56.156967,102,1.567122
5.479297,13,1.567128
31.32645,69,1.572949
4.9523764,11,1.575457
0.8177823,8,1.587433
52.4693,38,1.587455
30.674513,23,1.595375
16.4031,10,1.599807
69.614914,34,1.606042
6.7025843,11,1.612071
16.802683,17,1.612095
0.01568596,11,1.617091
11.44468,12,1.622234
22.607521,25,1.622257
1.2057923,12,1.627571
17.662504,10,1.629364
6.6711907,7,1.634485
11.740228,17,1.642078
45.748226,28,1.642104
7.8965163,12,1.643998
4.8207173,8,1.64402
65.71632,40,1.649451
46.823963,26,1.663311
21.679142,13,1.665057
4.7345552,13,1.666947
29.811922,13,1.666967
1.6124337,8,1.679606
9.890158,38,1.699454
47.352604,21,1.706256
17.681337,17,1.715302
46.950584,26,1.718835
15.040533,41,1.721177
68.157974,41,1.730402
23.961458,49,1.730428
38.253666,17,1.735471
14.159981,9,1.735495
5.94355,42,1.753456
0.8513539,12,1.755411
0.18439534,13,1.761159
36.512527,23,1.767622
54.841263,26,1.784454
34.174942,13,1.788368
2.7136278,28,1.792911
44.84239,23,1.800041
10.162994,15,1.817271
42.09846,17,1.817299
56.42002,50,1.823907
6.3870287,13,1.826307
18.89252,29,1.826327
72.30313,38,1.833789
10.562108,9,1.837348
17.81857,8,1.842381
0.0,24,1.842404
9.756477,11,1.842408
18.44317,10,1.848335
101.728386,73,1.855573
12.872858,10,1.857467
44.943497,23,1.872674
18.801472,13,1.880943
29.378542,13,1.88324
10.827122,26,1.894125
52.465946,36,1.913855
35.22422,17,1.915972
5.45811,38,1.918311
0.0,23,1.920195
16.717367,47,1.928024
0.974869,6,1.928051
22.577553,24,1.931576
10.245449,19,1.931598
1.8328894,9,1.935861
15.194231,45,1.938719
8.248918,11,1.950484
9.059803,9,1.950516
9.032763,11,1.954592
39.47705,17,1.963094
25.633194,14,1.966829
1.763523,7,1.97586
63.31761,28,1.975889
40.573433,14,1.982791
38.238026,17,1.985414
16.377295,19,1.990634
11.270379,8,2.000949
2.4956412,12,2.009556
6.4974294,20,2.016184
16.596483,46,2.016216
24.077456,38,2.023667
14.3212385,10,2.0237
19.442194,14,2.047848
3.0297575,14,2.05458
0.0,37,2.074645
28.385323,16,2.083041
2.6916125,41,2.087387
9.653185,42,2.104961
37.685444,41,2.110061
2.60595,15,2.110094
40.00783,29,2.121988
7.1025476,15,2.125769
12.019404,10,2.135226
6.683186,50,2.139993
38.071674,16,2.144313
2.1935859,9,2.144345
16.716055,6,2.1571
1.79,11,2.163757
11.637214,18,2.16618
21.152605,11,2.189385
27.729298,88,2.205129
9.077953,37,2.212425
3.247504,14,2.212454
3.8312473,25,2.220139
24.587603,15,2.220162
45.09832,56,2.240135
14.434775,7,2.243069
20.099752,19,2.253923
12.066415,14,2.258013
4.657624,19,2.268326
31.533731,48,2.273053
8.460269,12,2.273077
57.434864,25,2.277011
2.0961914,25,2.284272
9.532059,10,2.296115
3.04526,20,2.311745
4.115823,24,2.318657
9.669598,27,2.320475
0.09742152,33,2.320495
20.129171,36,2.327849
28.662777,29,2.337952
26.65445,15,2.337977
0.0,11,2.348702
109.09109,54,2.351382
17.805426,8,2.356367
40.5792,34,2.363507
0.0,27,2.377467
0.3979088,10,2.379904
20.843473,10,2.387392
10.582469,18,2.39204
6.9743853,42,2.409655
24.304754,33,2.413833
46.75964,17,2.418395
14.592444,16,2.428319
38.08399,41,2.446017
35.75353,16,2.446055
33.381382,31,2.448546
18.20107,14,2.450812
5.1743627,60,2.453176
5.8399906,13,2.457897
18.581333,21,2.462863
35.04187,12,2.473438
0.09578365,44,2.487462
0.63708544,17,2.489593
6.87528,24,2.500019
6.0238853,21,2.500056
17.093718,10,2.510345
8.768416,17,2.512941
12.712359,26,2.518035
7.1979346,21,2.53945
67.57033,37,2.549586
18.468578,14,2.551747
20.83413,16,2.551771
25.535389,22,2.554014
9.551433,7,2.556285
59.702793,27,2.566633
5.8814945,5,2.569405
11.642107,10,2.576115
0.26641953,30,2.583994
18.505669,12,2.584029
6.940545,12,2.597594
27.89582,12,2.604691
13.394038,10,2.609034
55.88985,26,2.613745
0.37676516,27,2.618348
3.8108785,24,2.625021
10.3240595,6,2.627244
44.07499,81,2.675198
7.717585,25,2.677119
7.027286,11,2.682459
8.101441,11,2.684357
29.846197,21,2.686358
36.02608,19,2.691715
35.07391,15,2.702126
47.146534,37,2.721163
1.6507261,15,2.723691
0.0,6,2.735844
17.44147,25,2.740319
0.7045771,32,2.744927
0.43014705,33,2.754152
146.98193,59,2.762759
26.030785,10,2.762792
0.0,11,2.770153
5.062741,7,2.770185
51.016438,40,2.773035
51.481163,21,2.785423
4.67041,26,2.785458
24.81136,13,2.795615
4.390265,11,2.800016
13.423766,8,2.80484
42.215828,18,2.815445
70.757706,52,2.828181
23.39305,14,2.840236
3.5923555,28,2.840273
7.841003,23,2.853587
1.522704,8,2.861529
8.957075,43,2.874881
1.7759578,35,2.878627
0.23614402,9,2.887063
34.50116,17,2.887089
49.383293,35,2.905524
51.558098,22,2.909766
20.436651,53,2.932388
10.388395,12,2.936687
1.8223498,23,2.938796
0.90941554,28,2.938817
25.186298,49,2.948033
9.517197,6,2.952307
1.8470923,8,2.956571
10.721427,12,2.959145
39.051804,20,2.983427
11.580754,35,2.985388
20.461466,17,2.987257
22.833668,17,2.992229
25.890303,15,2.994488
15.132072,8,3.002132
96.22446,51,3.004397
0.4162131,12,3.01632
16.802223,26,3.018905
98.970955,62,3.021069
7.351379,12,3.049726
27.771637,21,3.054247
0.93844205,22,3.05427
0.07279605,27,3.059358
12.225984,18,3.059381
14.162434,25,3.076649
0.58362985,12,3.081076
28.640974,39,3.083405
2.826593,8,3.094435
36.084156,17,3.09652
19.730595,8,3.106525
15.700949,23,3.111793
34.95278,25,3.111816
0.96570426,13,3.137504
17.274984,17,3.137534
13.214915,26,3.154582
16.760735,25,3.156576
32.633007,28,3.166929
24.572515,10,3.174335
51.20988,55,3.177964
10.50352,24,3.183275
8.550268,5,3.186893
19.67652,9,3.190378
10.055149,14,3.192194
44.200264,22,3.194091
27.980402,16,3.21121
7.38053,15,3.218088
1.0295154,19,3.22311
56.789898,24,3.22852
40.85825,76,3.234296
23.165936,10,3.236128
19.240248,9,3.241851
7.7061024,5,3.248903
19.42536,23,3.257646
52.655876,19,3.268575
11.672208,40,3.270671
4.8427715,26,3.289905
20.250963,9,3.289932
19.453428,21,3.291975
53.213017,28,3.299279
154.63153,86,3.30377
13.678593,8,3.306166
5.1084485,154,3.310553
1.2589631,26,3.310574
37.290646,22,3.314984
0.8885242,18,3.32847
29.16877,13,3.330191
62.356636,26,3.343201
47.339058,25,3.351632
2.0022185,12,3.355098
15.618473,7,3.357418
0.034965176,24,3.359383
2.8858984,30,3.369924
1.5878345,7,3.36995
17.658506,33,3.37885
34.210674,13,3.378875
18.017603,8,3.384546
0.9422498,15,3.411057
0.0,22,3.418885
7.7510633,37,3.418911
68.03997,51,3.424073
70.358574,37,3.425968
4.2608123,7,3.431677
7.5243855,18,3.444779
30.769543,13,3.448276
3.8822002,13,3.453228
35.657856,13,3.459518
76.91676,45,3.467875
7.71847,10,3.474661
139.3416,86,3.477003
0.0,14,3.4792
0.0,12,3.481633
20.240532,8,3.486244
33.35768,34,3.493689
9.504932,8,3.498625
16.342125,10,3.50128
16.927534,14,3.515792
22.57612,14,3.520411
15.499736,26,3.522828
51.173267,78,3.534768
16.668278,8,3.534805
2.320926,26,3.5375
0.32816473,10,3.546506
8.083008,13,3.550922
0.19985068,8,3.55533
30.73065,25,3.560959
32.1536,12,3.563908
5.011037,28,3.566361
22.268461,10,3.57157
19.70515,9,3.579888
9.912753,11,3.601767
68.00343,44,3.606245
7.594649,9,3.606276
16.715338,15,3.610006
29.613197,34,3.629076
4.762657,30,3.646945
29.61014,18,3.65096
7.845902,18,3.652905
34.04175,14,3.65984
12.377573,41,3.659863
15.173503,7,3.669622
20.627138,26,3.672369
20.161894,14,3.679239
0.0,46,3.68157
0.0,11,3.685885
8.211248,9,3.694297
42.25549,41,3.710835
22.091753,17,3.710864
20.60282,22,3.713227
24.458954,14,3.715723
4.3104563,16,3.718011
0.21090077,6,3.724881
3.870978,13,3.724908
1.9510374,9,3.732454
2.2417824,36,3.737155
3.7609487,7,3.741641
5.1624255,12,3.753259
12.879486,16,3.776091
5.7174187,39,3.791108
8.02242,26,3.791136
12.25394,29,3.7957
3.6147296,36,3.809668
16.2503,9,3.812376
7.7316284,22,3.8325
92.57036,38,3.837321
9.7756815,19,3.86098
6.1126347,26,3.861025
43.160366,24,3.873289
94.992546,53,3.888218
1.5323557,21,3.894184
0.69859654,19,3.89422
0.5974091,9,3.899979
8.627459,44,3.907994
26.900461,19,3.916893
58.945538,58,3.916933
10.858935,9,3.919762
10.925625,11,3.924846
1.3561257,17,3.937839
24.860239,16,3.972442
11.754568,21,4.01429
38.721672,19,4.03569
8.9295225,26,4.05535
6.731957,18,4.069661
3.6538253,24,4.110232
23.855772,8,4.121262
21.656744,17,4.147948
2.3356228,22,4.154842
134.5106,59,4.160002
2.2923605,9,4.176643
1.4970927,16,4.186697
49.769176,31,4.196164
6.7729816,38,4.201579
0.63090795,19,4.201603
2.3018143,8,4.201609
10.621548,13,4.203422
1.7247539,12,4.220538
48.370705,49,4.223316
0.0,17,4.239118
0.41483483,13,4.250778
3.4128222,54,4.250813
61.39768,75,4.253716
52.99584,24,4.256129
6.3984947,13,4.269934
0.0,8,4.272095
26.025227,14,4.284141
12.093191,38,4.291557
31.409113,18,4.293925
19.470152,31,4.296748
24.424297,12,4.30165
11.105966,16,4.308089
46.996292,24,4.312375
32.983116,48,4.312408
0.5293043,13,4.315219
14.959126,10,4.323888
49.195045,16,4.330293
13.496906,8,4.330321
15.798385,9,4.332585
23.28499,15,4.349667
46.104683,19,4.352046
10.111938,9,4.352071
15.049838,11,4.356592
15.242402,15,4.358763
3.4788406,6,4.364964
22.18952,9,4.382322
11.093326,12,4.382356
18.562832,8,4.387458
0.29763234,23,4.38989
8.115723,44,4.398202
14.150075,25,4.41362
20.790987,11,4.415739
5.649742,12,4.420967
33.68391,17,4.425629
7.772317,9,4.434691
47.201214,23,4.439732
5.313169,33,4.439762
0.0,6,4.454384
27.9836,25,4.458762
34.74779,19,4.465908
6.9327903,71,4.468211
3.9968476,20,4.472833
5.360376,20,4.482095
0.076778635,11,4.491523
27.906761,15,4.493633
7.230382,11,4.499059
30.772291,26,4.517118
4.8060794,11,4.519342
28.562874,34,4.521892
2.5603924,8,4.537496
27.393263,10,4.544156
1.7942343,54,4.546318
1.2361203,21,4.550497
18.014742,38,4.558977
63.61374,33,4.561433
9.36905,29,4.563679
30.78391,10,4.568265
8.617694,12,4.579078
10.061672,6,4.579101
6.6941266,16,4.581301
11.2958765,25,4.581322
1.4075551,23,4.590447
16.418262,8,4.597169
29.417408,15,4.597194
19.786171,20,4.605376
2.2659726,12,4.607332
0.82788205,24,4.627447
0.41671407,16,4.627476
32.015965,14,4.633377
24.798817,26,4.633404
1.6221315,24,4.638116
16.644161,18,4.640694
2.417677,10,4.648628
0.67397237,7,4.653795
18.947708,13,4.65382
10.590422,9,4.65575
0.77343524,35,4.664639
16.680117,52,4.673755
57.18047,26,4.682237
10.095358,18,4.686872
24.20894,30,4.692183
40.91314,25,4.704089
1.9022454,12,4.707486
9.038679,18,4.709202
9.816413,13,4.712783
68.30829,43,4.728677
23.534943,15,4.730449
36.6208,21,4.73047
17.953712,16,4.736229
24.95606,13,4.736253
16.859612,8,4.74551
5.222008,12,4.752614
2.5884454,11,4.756521
13.072337,6,4.756545
29.896633,14,4.761935
29.189308,19,4.764045
26.579332,60,4.765913
0.0,9,4.78061
106.48022,62,4.780635
1.3623706,14,4.782402
47.325256,22,4.793932
28.133638,17,4.797346
2.7997322,23,4.799115
2.7601743,7,4.806137
4.1575456,18,4.813634
41.484756,19,4.817947
3.0908656,16,4.829675
0.2407635,33,4.842821
20.22441,24,4.842849
4.636994,16,4.844944
33.87864,76,4.850519
0.8795652,53,4.861738
37.732895,26,4.867225
41.41995,27,4.880598
32.036907,11,4.882435
71.915016,43,4.888919
59.992718,22,4.892314
27.016611,30,4.899488
0.660568,14,4.90699
21.183563,13,4.91246
1.6280152,38,4.916827
32.348732,19,4.934949
13.719705,20,4.944098
15.979231,55,4.946186
3.0075476,8,4.959054
4.8958135,11,4.967432
16.917404,17,4.967468
66.48494,55,4.971552
72.74542,47,4.971584
2.131296,30,4.974063
41.23764,34,4.978913
18.191956,8,4.985564
33.70741,14,4.990783
0.68454,12,5.00663
5.128772,21,5.016678
1.0403339,14,5.024809
9.427838,21,5.024843
24.020199,68,5.034178
27.836645,31,5.045151
0.86939883,26,5.047207
17.730257,25,5.065058
5.8712254,17,5.072328
11.986286,18,5.087607
106.03783,53,5.094935
2.820545,32,5.097902
55.277504,23,5.09793
5.0218363,39,5.108486
11.069113,12,5.117875
37.715305,22,5.124588
36.246048,14,5.129375
0.59494627,18,5.14166
21.01967,11,5.144254
33.247955,44,5.170934
24.65043,34,5.180252
9.116109,5,5.182187
17.038174,33,5.186184
9.961774,27,5.193606
2.4132538,7,5.198313
44.32984,25,5.202561
16.530613,12,5.206955
14.302993,40,5.216615
5.8972225,13,5.220766
1.9560728,10,5.223255
5.418893,91,5.233661
22.426455,15,5.238089
2.6146681,23,5.270929
11.525682,18,5.273024
2.3620892,22,5.286558
12.763293,33,5.288844
16.301249,31,5.291365
7.413671,48,5.291384
28.188951,13,5.300492
34.104298,74,5.3063
20.43771,9,5.306323
126.71024,50,5.306328
45.06804,17,5.310832
0.8176048,11,5.312699
10.821048,12,5.316119
18.770231,10,5.335103
13.891688,16,5.335138
31.102148,16,5.346809
11.863451,26,5.348896
12.272723,22,5.355724
49.66554,29,5.371167
39.032837,19,5.378547
66.7115,33,5.381306
12.232193,6,5.386424
41.27956,19,5.393253
5.7374363,28,5.401009
23.915337,24,5.412134
9.740224,12,5.422268
48.420914,19,5.424679
14.213604,19,5.427186
16.612036,7,5.429254
0.1892523,23,5.440197
8.96764,19,5.444203
9.080934,10,5.448682
70.057785,57,5.448713
19.501238,47,5.455812
19.396397,17,5.471527
0.0,17,5.480163
26.31802,21,5.485409
14.964952,14,5.490066
0.41118875,11,5.495651
1.1457525,18,5.507194
53.465847,24,5.511657
15.0394535,13,5.514529
4.545509,7,5.531109
11.284286,24,5.533746
59.549377,23,5.542258
21.262701,22,5.544417
78.43135,35,5.546808
25.95041,22,5.549316
16.464293,10,5.553648
29.233923,10,5.566332
5.994839,28,5.577719
26.685093,19,5.577766
15.434909,13,5.586149
54.48828,38,5.600495
59.5847,23,5.607448
2.9893413,13,5.616156
1.9308106,15,5.622105
6.3882937,27,5.622126
8.826981,24,5.630578
9.1980095,35,5.635162
2.3764842,13,5.635185
25.725407,14,5.64941
9.054166,12,5.649436
13.367397,27,5.658456
4.7126307,12,5.661199
3.6840434,10,5.681363
17.343498,8,5.68552
6.8215847,13,5.692731
15.847443,26,5.696318
4.7268934,20,5.696348
70.90786,27,5.793314
27.140278,38,5.793354
0.34279865,9,5.798666
2.6908977,8,5.813843
26.705278,19,5.817266
16.30282,25,5.828829
8.1412,12,5.828864
13.0983095,10,5.840655
12.420754,26,5.840692
29.953545,36,5.840697
0.6581218,6,5.843135
32.5875,21,5.845424
41.208298,16,5.85268
2.057145,15,5.87789
11.433174,22,5.880665
1.9212873,20,5.888942
17.376904,22,5.893433
16.562874,17,5.89347
0.0,5,5.906718
15.305813,10,5.928666
12.967953,38,5.9311
28.364649,68,5.939156
10.899413,24,5.939183
85.349205,46,5.954435
16.64301,8,5.956744
0.66773397,8,5.975229
10.731717,41,5.975255
39.922672,36,5.977468
47.98089,21,5.979488
32.88215,41,5.983395
10.315322,14,5.985255
27.418446,24,5.990335
6.033793,6,5.993592
4.888658,11,5.995345
0.78824794,12,5.998799
17.613703,19,6.011533
14.008611,9,6.013839
25.494226,15,6.019928
0.48525906,16,6.033976
15.222694,15,6.042725
13.778705,12,6.045249
0.0,17,6.049266
5.474381,61,6.057155
6.092747,8,6.061725
67.8559,40,6.066097
9.249218,21,6.075984
17.169546,11,6.088378
2.2719934,54,6.088404
3.9438992,29,6.108696
10.970236,11,6.110695
62.441574,31,6.119263
3.9898953,19,6.124333
12.012474,67,6.1281
20.272846,12,6.131696
11.087031,6,6.143577
36.000706,15,6.156743
33.338844,18,6.158956
0.940677,22,6.160978
26.242964,61,6.163059
20.046614,20,6.182609
28.940722,11,6.182638
7.515882,70,6.200778
0.535095,20,6.200807
14.5192795,32,6.226104
28.119278,21,6.230124
76.16952,68,6.255202
5.1117835,9,6.291684
65.41779,39,6.406254
31.231623,96,6.411547
29.052195,52,6.413826
48.56761,39,6.424901
13.982168,11,6.430926
33.532326,24,6.437584
17.059076,15,6.444849
1.0816332,14,6.444879
24.27369,26,6.444885
4.8535833,38,6.447514
6.1705675,11,6.456882
0.8521499,10,6.470047
3.954771,21,6.486158
43.818314,21,6.493774
28.312859,20,6.502822
4.8053756,26,6.50593
1.9733667,76,6.512882
16.475128,13,6.52588
18.412594,8,6.53791
17.091272,27,6.542115
37.99439,42,6.551341
7.3715606,7,6.558603
8.621701,11,6.563099
5.597087,27,6.565206
3.7479825,23,6.56747
4.6451707,12,6.579451
7.3559937,25,6.583856
11.795094,10,6.608106
19.782051,25,6.619411
32.366352,48,6.626396
17.515945,12,6.639224
14.660967,32,6.641845
20.12262,30,6.65436
9.032344,8,6.661002
100.932274,39,6.66348
5.569671,21,6.67837
24.974686,48,6.683657
2.493006,18,6.683695
16.805061,9,6.686304
7.7801485,11,6.689045
28.938438,29,6.691787
13.416278,9,6.707517
1.8242413,23,6.710034
24.48917,14,6.717647
13.587092,17,6.729267
4.26742,22,6.7318
25.209658,13,6.741612
2.3204172,9,6.754856
6.9297304,18,6.756988
247.4463,135,6.758903
25.707678,33,6.779271
0.0,6,6.779318
9.390408,18,6.786767
7.0019407,24,6.786802
0.5625287,14,6.80191
10.538013,20,6.806099
3.5971243,7,6.813997
2.734727,12,6.83368
7.480742,17,6.845499
22.4509,13,6.859574
4.7561255,17,6.863571
87.28488,65,6.87465
36.281494,17,6.878178
0.0,32,6.880096
47.49597,30,6.886472
43.280453,22,6.902377
0.17808728,52,6.904491
19.73281,14,6.906811
6.0257277,9,6.926194
24.640446,20,6.929921
0.11477597,13,6.936419
36.392075,35,6.936442
7.247091,33,6.945689
15.977901,8,6.945714
12.942482,27,6.958043
27.796686,42,6.958069
6.321233,20,6.963465
13.985498,12,6.96748
109.715805,66,6.97997
32.92969,17,6.991391
9.218945,32,6.99785
0.0,20,6.997881
27.818073,33,7.000012
2.8006637,19,7.002494
4.469005,10,7.014857
8.944631,10,7.024285
15.532609,37,7.02432
6.201227,9,7.02672
0.0,7,7.033626
47.044167,31,7.038032
2.2428503,31,7.054443
3.8105931,25,7.061882
18.522648,11,7.063984
10.112899,18,7.068653
25.532007,23,7.077395
46.13321,34,7.080141
30.209263,25,7.082491
2.8456326,12,7.089812
2.2728765,27,7.096427
2.1111417,19,7.099178
0.0,14,7.115578
0.0,15,7.115615
22.20117,10,7.124073
9.757905,15,7.126586
0.7246786,12,7.126616
15.380068,8,7.136077
0.44026884,31,7.138699
30.661802,29,7.138727
22.573755,31,7.155454
25.178234,16,7.166659
29.956085,16,7.166693
3.6898954,13,7.171331
21.388971,27,7.183777
7.6168957,12,7.198798
12.995296,8,7.200863
58.659912,34,7.205756
3.4643369,29,7.20578
1.3621181,6,7.22047
0.0,6,7.220496
51.940464,35,7.222647
20.122282,14,7.234182
8.4809475,30,7.236626
19.214352,9,7.241318
14.562015,9,7.243731
12.780376,8,7.2528
14.612947,12,7.267685
6.371035,18,7.275021
17.232481,14,7.280989
57.788208,37,7.281016
20.539528,57,7.282777
22.127844,10,7.286217
6.2350144,39,7.302011
13.163624,21,7.314705
4.9102244,18,7.316744
1.779322,22,7.324303
2.7480826,14,7.329926
0.055237897,30,7.341533
7.9828806,51,7.347593
18.297451,13,7.351087
1.4871442,21,7.361766
17.004877,26,7.36994
167.46346,100,7.378614
12.208699,14,7.395875
47.748455,36,7.401502
19.154259,26,7.410671
5.6644945,17,7.410697
7.7042985,12,7.417664
71.04009,38,7.4205
82.0579,39,7.42555
16.287285,10,7.429393
111.89807,76,7.435891
87.66537,49,7.435915
13.943448,20,7.440566
11.909436,12,7.445731
2.9638228,10,7.447422
7.4946384,20,7.452399
2.7685418,10,7.458175
18.10334,12,7.466311
2.3406727,6,7.477687
5.3434377,15,7.477714
63.706993,24,7.480266
27.135263,15,7.489042
10.621809,9,7.49841
50.810867,31,7.502917
14.795609,10,7.502941
26.122673,11,7.513136
52.11733,30,7.515123
2.2819123,7,7.517244
6.074459,55,7.534099
5.315518,19,7.538962
51.789757,35,7.553874
13.963294,54,7.560761
13.987532,16,7.571892
56.492493,35,7.575358
33.11071,31,7.577203
0.0,30,7.579139
9.022194,15,7.582983
5.1332397,25,7.584995
46.081463,19,7.597038
38.867615,15,7.601498
4.2052937,17,7.618723
29.623535,23,7.629096
0.9357898,26,7.631009
6.048768,17,7.635106
18.044884,11,7.64141
12.328041,34,7.645316
0.0,7,7.654502
3.6364617,15,7.660292
20.48645,36,7.667456
0.4280189,50,7.673449
19.954268,12,7.678291
4.444188,13,7.687173
1.1572753,30,7.696143
182.75458,90,7.698963
59.8514,37,7.706155
6.699792,18,7.712627
20.87396,9,7.716432
10.392816,10,7.716456
0.0,43,7.735505
33.83188,22,7.735541
1.2840263,8,7.735548
2.5544307,28,7.740331
14.179851,13,7.747675
45.724247,20,7.750739
9.039528,8,7.755498
17.151375,9,7.757938
13.913069,6,7.770714
10.987978,13,7.770747
15.889963,26,7.773474
44.80474,50,7.780427
0.043582845,8,7.789623
16.692535,20,7.794741
26.464336,15,7.810264
19.33588,32,7.812674
7.4520845,26,7.812703
8.3758335,10,7.815052
0.5455541,30,7.843165
3.2842376,14,7.845427
18.562363,20,7.858703
18.49803,52,7.880168
73.99808,37,7.904394
15.965807,19,7.904433
75.22802,50,7.916883
48.033047,58,7.92224
5.5548887,7,7.922267
38.87307,46,7.924532
1.3755997,12,7.945295
55.732605,42,7.94766
39.560543,15,7.956047
26.558723,33,7.958284
21.865217,19,7.965067
50.43482,30,7.972017
20.676634,15,7.979994
3.2717638,59,7.982684
28.840622,28,7.98739
22.804071,15,7.989821
3.006586,22,7.995532
10.767007,6,7.997754
11.240659,7,8.006165
52.100193,26,8.017694
6.5814104,11,8.022598
52.32216,31,8.043738
10.905416,29,8.048271
18.69145,27,8.050782
15.166878,13,8.058959
19.08226,20,8.07232
3.3449526,26,8.075229
1.8070475,7,8.07738
24.87719,15,8.079584
36.19479,13,8.081847
38.582577,36,8.086953
25.521814,40,8.089226
0.6190292,7,8.102391
25.302994,10,8.104567
13.154837,18,8.29265
23.605492,17,8.328616
0.0,9,8.367792
23.570736,27,8.383692
4.6203303,23,8.386343
0.42930856,14,8.394346
82.16434,35,8.400269
9.18356,20,8.416661
17.55947,8,8.419763
8.464611,9,8.431127
3.4511974,13,8.459223
39.38,40,8.459265
92.772224,65,8.466209
50.6647,26,8.466247
36.919025,33,8.469236
40.448174,27,8.472332
36.65869,17,8.475409
8.194515,12,8.50385
27.997412,22,8.52895
20.668722,12,8.538433
3.4040756,32,8.553611
29.04671,28,8.557299
5.8212714,14,8.580252
0.51980245,45,8.595993
9.586786,16,8.599354
13.062887,50,8.604631
2.0686321,13,8.615477
18.936594,9,8.620339
21.158012,25,8.626131
7.099665,21,8.661111
108.65812,49,8.672184
22.062849,21,8.678117
0.0,7,8.680917
21.3895,23,8.689081
59.95095,90,8.694892
133.19936,78,8.69768
29.331507,33,8.700945
0.7603315,11,8.703866
7.5248547,14,8.72234
14.597491,7,8.725398
37.322533,43,8.754579
1.7657378,13,8.757184
10.894268,20,8.774521
47.172207,38,8.783917
12.65923,31,8.786098
23.723577,34,8.786124
13.071435,14,8.786131
4.5626497,15,8.790962
32.196774,15,8.808584
6.71913,8,8.808617
28.14607,12,8.813099
4.0322742,14,8.815253
3.964219,15,8.819779
0.0,21,8.832349
1.1641902,11,8.83238
0.12817319,21,8.861495
20.166569,19,8.863801
17.341667,15,8.86808
