#{"t_start": 1775281305.7374666, "env_id": "None"}
r,l,t
-14.377538,17,3.623726
62.475266,25,3.637749
11.947303,10,3.696589
126.52167,34,3.715358
168.06425,41,3.733888
71.5604,43,3.733937
160.19951,34,3.757521
-6.058583,29,3.817798
196.41693,46,3.831148
24.988573,11,3.850532
70.04876,22,3.857624
91.27238,20,3.863976
45.745285,19,3.872394
97.15994,20,3.876895
50.80127,12,3.903489
-26.56545,9,3.9135
57.090122,16,3.934675
53.980927,22,3.934707
25.026232,11,3.990886
46.950275,14,3.999646
25.20822,25,3.999697
9.633429,9,4.005953
77.4977,33,4.026137
18.421158,6,4.039038
-105.44197,74,4.077643
36.499954,8,4.100039
53.33206,16,4.161389
-22.570742,24,4.181466
132.19707,47,4.197771
-25.789225,24,4.197824
25.153172,7,4.225776
17.095581,13,4.229256
140.5566,40,4.254975
48.858425,21,4.274394
71.40247,20,4.28026
-40.229633,14,4.283328
64.06762,20,4.305306
35.53755,12,4.316944
35.738995,13,4.317087
142.97281,46,4.321009
22.678356,8,4.334073
172.38667,49,4.340289
63.989437,19,4.347018
121.80144,28,4.359999
46.3288,16,4.377244
35.49584,8,4.393197
52.982143,17,4.422704
51.742775,31,4.490313
-68.03236,100,4.52012
98.40491,41,4.562523
-22.9642,26,4.562587
128.47916,38,4.580108
49.06543,11,4.580148
0.7238931,15,4.580163
135.29906,29,4.623987
63.577835,15,4.661609
93.23977,20,4.719076
102.58356,49,4.73263
80.41708,24,4.741718
2.4024525,24,4.741773
56.71461,21,4.766748
-111.25589,69,4.766773
12.232442,7,4.798125
27.750223,6,4.821097
51.91464,14,4.846073
77.51359,17,4.855764
88.982254,41,4.855815
-15.597164,17,4.87595
30.069645,14,4.938772
48.668655,16,4.962073
-21.35208,20,4.992657
127.07517,27,5.032499
69.004074,29,5.032554
211.52994,52,5.050722
17.002083,10,5.07257
62.69038,15,5.09554
46.7241,14,5.148846
46.72078,16,5.203873
-1.9764721,21,5.220815
185.15616,46,5.275332
150.1416,61,5.283941
91.559555,37,5.28404
40.851112,19,5.333971
60.662716,28,5.341554
-3.4497101,6,5.341632
33.223186,7,5.350531
78.835175,19,5.380271
1.7113526,14,5.410323
61.108887,22,5.42864
-42.13549,39,5.458041
41.16533,15,5.462783
-19.168135,15,5.472226
35.8878,12,5.472282
18.11583,17,5.478156
49.657925,16,5.541426
55.729103,15,5.573757
30.642351,12,5.573804
122.61313,23,5.589095
13.3270235,10,5.623874
-11.710372,19,5.623937
41.688686,9,5.637279
60.413597,23,5.662178
43.42808,8,5.682726
34.74704,15,5.700801
36.621456,10,5.735883
21.771904,18,5.765527
128.01782,56,5.788977
133.84068,29,5.799375
136.75824,43,5.799441
118.12963,24,5.833559
10.97901,11,5.880385
26.454391,11,5.928785
55.992836,22,5.928885
40.804485,8,5.953325
116.15781,33,5.974654
110.24973,26,5.982091
27.129215,11,6.0002
167.19118,40,6.000243
146.07114,33,6.031286
-26.665361,17,6.043682
116.94596,35,6.043743
83.51513,20,6.079763
11.455696,10,6.084595
60.56537,19,6.100523
2.73965,24,6.100598
6.0837073,7,6.140022
71.63764,19,6.188206
131.74501,43,6.225958
65.06104,15,6.246751
52.11228,18,6.276614
85.190056,28,6.276716
-7.722089,21,6.287463
83.0319,38,6.287556
37.558056,8,6.304399
54.27603,12,6.366836
27.1724,11,6.413123
91.97451,30,6.423743
40.938152,18,6.435268
26.003183,10,6.521263
128.45305,37,6.521304
68.06696,16,6.535188
148.79283,34,6.57936
43.546864,25,6.623554
84.22244,47,6.683314
140.18015,41,6.713106
33.015102,5,6.737715
111.66546,53,6.757427
85.12255,35,6.804904
110.01724,31,6.814463
13.799271,13,6.81792
88.43515,38,6.821833
12.15162,19,6.827507
-22.807266,33,6.883755
13.742169,11,6.883829
101.66649,24,6.901253
5.7982316,10,6.901291
37.751328,11,6.916463
34.209602,7,6.928623
32.311863,6,6.98896
37.499786,10,7.008803
88.729675,22,7.06983
59.467514,28,7.075418
-29.260372,22,7.086073
52.21244,34,7.114558
65.31722,12,7.114625
25.673111,6,7.135226
127.90008,29,7.142609
20.027332,8,7.142678
229.31294,80,7.164941
44.013813,21,7.165093
58.131245,15,7.205979
53.853607,10,7.214498
39.838047,16,7.236904
47.497345,14,7.248909
70.76124,21,7.275411
36.083916,10,7.283873
9.775904,7,7.300254
81.79869,27,7.333503
-25.82473,31,7.33356
23.81892,13,7.385393
39.445427,17,7.393684
66.0315,14,7.400709
36.86327,8,7.400772
153.59615,48,7.440279
67.566765,30,7.48144
13.709471,10,7.481525
-9.768952,21,7.492136
34.745113,12,7.519651
36.91985,14,7.527443
-23.13765,14,7.534848
25.47434,8,7.54485
45.9985,13,7.547823
20.200113,16,7.576558
10.829761,7,7.576591
62.403492,16,7.592693
73.627594,38,7.605155
47.67383,19,7.634193
76.51289,22,7.63975
52.45773,13,7.679383
45.035755,19,7.700754
109.51268,36,7.744099
-17.68435,19,7.744135
36.194138,11,7.760658
58.9857,29,7.76913
9.777741,12,7.782125
189.44762,47,7.787352
10.105939,7,7.807638
35.020733,27,7.814728
31.950197,14,7.818706
8.546146,9,7.82369
6.9344716,7,7.843693
85.32575,33,7.854472
64.02857,21,7.862341
29.847952,10,7.881991
50.89323,14,7.944654
38.457264,17,7.976787
47.82685,20,8.001293
-28.403952,40,8.00868
108.294235,29,8.013195
46.815166,31,8.018176
122.48219,39,8.025581
63.77177,26,8.051308
60.491146,13,8.057035
37.493336,9,8.071292
14.720582,12,8.082268
59.15938,15,8.091176
-2.856697,6,8.126071
59.07385,17,8.135401
60.32545,20,8.144386
102.369835,34,8.149194
53.971863,12,8.162475
19.07662,11,8.207787
39.73946,16,8.277534
139.79874,35,8.295182
52.370068,12,8.295205
-15.547663,17,8.307691
135.31479,37,8.343344
70.316826,29,8.355256
44.419487,10,8.372881
120.9125,34,8.401076
-6.333983,9,8.439135
-4.3350024,13,8.439181
-42.901585,54,8.446901
74.270195,22,8.458978
88.52356,26,8.486741
20.217703,12,8.486797
48.922974,19,8.486812
24.261818,9,8.510623
9.30582,10,8.584495
48.06927,12,8.601205
90.43678,28,8.668681
-11.790158,21,8.680892
32.531788,10,8.689935
67.77277,30,8.725815
-64.78734,33,8.725894
186.65236,56,8.742238
34.89714,12,8.784286
117.6355,35,8.828511
65.98447,15,8.856369
14.081051,16,8.871527
133.62994,31,8.871551
7.6733475,6,8.920823
44.074787,17,8.940093
8.96462,15,8.972014
97.18187,37,8.987258
54.711163,17,9.017304
18.49513,8,9.037257
89.22697,41,9.040683
37.119278,16,9.061958
-17.834131,9,9.062009
122.65328,31,9.062018
197.00764,56,9.08374
36.817894,8,9.083789
65.42098,41,9.103206
34.55863,7,9.11125
32.34395,10,9.143428
39.070267,14,9.16946
119.902954,39,9.186714
16.821682,7,9.186744
25.965878,11,9.190904
31.812143,12,9.190931
13.834558,6,9.228011
32.71795,9,9.315294
74.20591,33,9.359289
-15.647749,21,9.367206
61.50751,24,9.381748
85.12015,26,9.401488
203.67043,56,9.458406
29.157051,11,9.467252
-10.793424,15,9.475628
216.75064,53,9.510087
167.707,43,9.510134
31.592577,15,9.521338
93.77202,22,9.646709
134.9129,43,9.652493
82.25065,31,9.671616
116.88495,51,9.677651
66.55501,33,9.722117
7.793249,15,9.734365
-29.500168,16,9.765871
92.137886,21,9.79833
139.15123,55,9.821316
48.849297,12,9.874641
125.586205,55,9.874718
29.294104,20,9.874753
-41.340416,62,9.901074
94.01562,40,9.954186
52.852512,11,9.976257
-48.608253,30,9.985513
57.955864,12,9.985591
81.393326,23,10.012765
22.270618,15,10.034414
-3.3402302,10,10.034474
38.529686,16,10.116865
35.52342,15,10.127649
70.692154,31,10.134156
103.71456,42,10.17715
14.780706,5,10.177226
101.2918,31,10.238534
58.83327,24,10.23861
33.009556,15,10.246192
64.27358,12,10.287058
37.232197,10,10.325754
51.205635,23,10.325809
78.971504,19,10.390091
106.01403,44,10.396392
40.679134,16,10.412164
145.38199,59,10.457843
32.43408,12,10.477129
101.406624,22,10.485455
58.245872,17,10.507714
60.65804,18,10.539112
93.110916,43,10.565701
-16.10425,13,10.582602
26.610304,10,10.619469
142.61496,40,10.631732
46.202805,11,10.654339
39.70241,9,10.687354
107.25655,66,10.694578
87.025085,33,10.70625
-64.875465,37,10.755208
41.262615,8,10.755244
47.945465,22,10.780329
70.0115,19,10.796206
121.86217,35,10.800208
28.701841,11,10.804557
32.02458,13,10.812265
80.71568,36,10.834719
11.52419,11,10.863425
-16.39337,10,10.872274
10.736569,11,10.900054
55.642773,19,10.939142
-56.49884,63,10.939222
78.92263,43,10.9661
100.50815,28,10.98105
40.468426,16,11.012831
41.23517,13,11.043948
54.61522,28,11.06513
-11.946828,21,11.088756
66.83608,26,11.095607
53.951653,14,11.100362
27.91281,23,11.130228
2.4261503,37,11.140289
-25.68266,28,11.148189
21.082308,13,11.180297
48.35856,19,11.191986
52.253025,15,11.222915
175.34439,55,11.241839
26.898483,10,11.28802
28.077686,13,11.307553
43.00547,26,11.33785
41.56463,12,11.357326
57.400677,10,11.388309
89.95773,15,11.446759
66.87036,26,11.472635
12.807993,6,11.534872
107.11385,46,11.573178
43.01019,15,11.594308
-0.08476441,7,11.594378
-28.20722,26,11.604995
128.57774,50,11.616567
34.443016,7,11.623767
138.5571,33,11.635437
191.58688,55,11.641071
40.739582,9,11.687757
28.366648,10,11.702386
-52.05465,47,11.782022
79.44597,22,11.782096
57.951855,22,11.790737
99.94023,28,11.809841
-15.166,30,11.841665
53.83843,33,11.852829
89.58572,19,11.856459
41.828262,9,11.856491
-9.915967,10,11.882192
50.15572,12,11.882235
40.988235,11,11.89956
24.14557,11,11.917571
55.117214,19,11.950568
110.52769,28,11.961291
37.86141,16,11.971743
47.749702,23,12.000828
