#{"t_start": 1775283387.7014844, "env_id": "None"}
r,l,t
22.649029,41,1.597003
32.82174,13,1.597013
167.94958,79,1.597021
12.17633,34,1.60351
71.29719,55,1.617767
69.64672,87,1.629893
21.410465,29,1.635499
45.204937,20,1.653306
3.9373982,22,1.658979
5.4355583,11,1.664651
15.741251,10,1.678072
-30.15236,49,1.685371
12.964029,25,1.691864
-3.0947576,24,1.691904
9.905669,18,1.691914
-45.95854,21,1.697317
98.456474,43,1.697351
12.468428,35,1.703403
11.7498045,23,1.709639
-23.65561,12,1.709679
18.281065,19,1.715343
91.957565,19,1.715378
38.813744,16,1.727375
11.898261,10,1.737181
80.64158,68,1.737226
83.82983,38,1.743214
4.0543385,9,1.761665
87.45476,32,1.761711
26.87526,72,1.761723
20.544615,55,1.761731
-26.199251,13,1.769781
-18.262217,10,1.769826
65.335014,30,1.775788
61.46077,30,1.775828
8.58634,14,1.775839
5.3547792,43,1.781585
7.79339,14,1.781624
8.869015,30,1.787243
-33.207424,14,1.787281
3.896539,15,1.787292
39.760147,11,1.805158
-8.699601,4,1.805204
32.043026,26,1.812691
-6.376552,13,1.818884
-6.618025,9,1.818924
9.297364,17,1.818934
-161.73749,39,1.824596
12.544759,8,1.82463
-67.67571,24,1.830211
91.00704,68,1.830244
77.36323,55,1.842181
-49.42852,16,1.842226
17.00103,11,1.847891
-13.150112,10,1.847933
-100.913086,33,1.865346
-2.8629363,24,1.871791
79.43647,35,1.903172
9.736596,31,1.903219
20.976324,20,1.908783
18.972416,11,1.908822
25.076012,11,1.915789
28.957499,24,1.915826
31.959429,24,1.923331
-18.184227,19,1.923372
-17.021437,18,1.930856
48.688972,17,1.930896
33.77488,28,1.937396
51.301678,28,1.937435
40.832447,24,1.937445
-18.47175,30,1.953161
26.754993,14,1.959513
36.606903,21,1.965678
-94.33031,22,1.969506
186.86917,71,1.982138
-3.4000943,8,1.987644
12.169718,25,2.00558
21.78216,11,2.005626
-12.409041,12,2.005636
6.4386,14,2.011348
110.32299,56,2.011383
13.501604,14,2.016447
-10.042217,33,2.016483
30.811646,17,2.016488
22.559053,31,2.016493
10.661715,19,2.031134
40.763687,41,2.031179
25.646893,26,2.044808
-47.766396,17,2.050871
-106.6993,31,2.050915
24.000477,14,2.050925
-14.007611,22,2.056498
-9.77201,11,2.056537
34.073864,8,2.056547
-55.391464,17,2.064044
22.376541,46,2.07
-20.396103,9,2.070038
35.130516,12,2.082701
-30.511347,11,2.090177
8.255323,8,2.097178
17.84656,10,2.097218
-9.267928,13,2.10417
-11.834523,26,2.110703
31.61299,15,2.117612
-13.456076,27,2.117655
6.500377,16,2.117665
28.075798,45,2.123526
17.150835,25,2.129952
125.92586,49,2.135571
10.766881,8,2.142626
1.8336325,14,2.148989
34.065567,13,2.154674
7.4343753,16,2.159113
-27.4878,17,2.159148
-7.5548334,23,2.164024
-4.368085,11,2.164057
21.464249,55,2.164071
-83.74244,20,2.176128
5.024616,10,2.17617
39.366165,25,2.188897
6.8300657,17,2.188943
-4.179187,10,2.188959
-10.698327,21,2.195148
9.531818,16,2.195189
3.9595845,10,2.195199
20.801699,10,2.207575
112.94993,99,2.22192
5.3059106,16,2.221972
72.68115,48,2.227605
-15.851577,11,2.234859
4.631651,10,2.240375
3.9992447,9,2.245716
55.82793,32,2.251751
29.446068,45,2.251792
33.397957,24,2.251804
42.92008,15,2.257764
-152.35936,40,2.257802
27.07768,11,2.265134
27.878529,14,2.265173
-13.138147,14,2.276682
39.352234,26,2.276902
-35.328186,13,2.278219
65.662125,36,2.285581
23.865673,21,2.292075
27.1703,14,2.299647
4.6256084,7,2.299686
12.152217,23,2.313486
-30.581068,39,2.319285
41.86646,64,2.324866
4.2945895,14,2.331366
28.191349,13,2.33685
43.243633,14,2.33689
-28.214027,9,2.336901
55.005577,29,2.34373
34.73151,13,2.343769
49.269375,17,2.343779
-99.09061,25,2.349628
19.994154,10,2.362051
16.210167,11,2.362095
26.988846,16,2.369387
6.2904205,14,2.369429
66.05715,35,2.374664
-65.78053,25,2.386975
2.9844766,17,2.392533
22.069727,14,2.399958
22.233852,66,2.4
-30.880545,16,2.40001
26.49428,14,2.414687
7.866413,8,2.422204
0.5189439,14,2.429212
-79.34555,23,2.429252
141.89998,51,2.435618
2.338955,11,2.447645
40.274166,17,2.454042
18.312601,29,2.454073
30.886965,30,2.454077
107.98576,54,2.459652
40.85953,15,2.459706
11.862811,20,2.47198
27.77955,11,2.472025
-157.0993,39,2.472036
-20.22153,46,2.492044
-7.961658,15,2.49877
17.54163,7,2.498811
47.941677,27,2.50578
10.6393795,23,2.51143
57.415264,18,2.511465
8.666968,15,2.516304
49.287937,29,2.521129
27.969831,12,2.525383
-2.0169318,29,2.530069
-44.744232,13,2.53011
77.113396,18,2.535616
8.621121,7,2.535656
18.766191,8,2.54183
-32.20339,33,2.547742
73.0179,21,2.559459
-122.4347,28,2.559498
26.31902,9,2.565073
43.40885,55,2.565117
3.8373365,13,2.565128
117.55237,38,2.572908
26.654987,69,2.572962
18.347984,8,2.572974
17.603886,29,2.579654
23.165476,10,2.579693
7.912869,18,2.579703
9.228164,12,2.57971
-42.826214,12,2.579718
0.68848884,23,2.587297
76.90368,44,2.593204
79.564125,55,2.59997
17.842827,12,2.612772
-7.8362103,6,2.619093
28.314949,9,2.619134
-31.014692,13,2.624588
11.679905,8,2.630224
2.3137445,10,2.630265
79.89268,34,2.63571
21.017735,29,2.635746
-26.587938,11,2.641604
46.159485,17,2.641636
-31.700611,24,2.648587
22.421019,10,2.662218
5.2527227,7,2.662264
19.26013,16,2.668592
6.5577273,14,2.674706
-50.06534,15,2.674744
5.4630895,8,2.68031
33.562828,25,2.690865
-9.711858,22,2.690901
-9.411277,9,2.690911
5.2449064,8,2.696883
-59.006042,16,2.696922
15.394716,20,2.708467
20.664421,40,2.708513
48.55088,24,2.713927
8.737019,31,2.7284
-38.822586,11,2.7352
-8.430165,9,2.735241
11.576238,9,2.745353
-11.194809,7,2.757625
9.577657,30,2.76468
22.230417,13,2.764724
28.247534,16,2.77083
18.43048,58,2.77694
18.250286,13,2.776985
19.990803,7,2.776996
-6.474671,23,2.783548
64.5064,35,2.805672
-87.30479,26,2.805718
5.7378955,37,2.805728
114.03474,53,2.805736
22.228645,25,2.812413
5.9894495,8,2.812455
11.044986,19,2.812465
15.357599,13,2.818856
82.48415,38,2.818897
10.290237,22,2.818907
32.496258,20,2.818915
4.817299,8,2.831306
9.978388,10,2.831352
34.561962,58,2.838464
-12.934802,22,2.850641
18.90717,76,2.850686
37.87442,13,2.850696
7.6295633,20,2.857232
-24.392578,24,2.863701
30.630747,9,2.876445
34.12654,11,2.876491
26.537876,18,2.896051
-2.9578714,7,2.896096
13.081081,9,2.909301
-42.850616,16,2.909345
-25.177856,34,2.915017
40.15445,27,2.922887
38.707172,23,2.922928
27.64873,42,2.936243
-3.0535285,4,2.936291
35.88359,24,2.936301
-11.646015,15,2.94911
-171.0061,51,2.949156
3.8102317,21,2.955702
-85.9858,26,2.955745
2.6736217,9,2.955755
15.602959,49,2.962072
-10.123069,16,2.967748
-68.03063,21,2.967782
-54.900517,23,2.967787
-71.181175,26,2.97399
-20.581003,26,2.974029
-11.337434,23,2.979744
5.64233,10,2.979779
27.323868,9,2.992505
-88.97815,25,2.998977
17.086779,23,3.005858
36.71369,15,3.005899
20.980457,9,3.005908
26.704664,62,3.0116
-97.59177,31,3.011635
55.260468,32,3.024288
-29.26335,9,3.024332
20.30761,8,3.029886
-12.770537,34,3.029926
-14.206607,14,3.037304
-5.1771936,25,3.037345
-44.628166,14,3.044186
-12.803996,12,3.044225
-14.733692,5,3.044235
0.9201006,14,3.044244
-61.553703,24,3.051381
35.0772,14,3.065074
80.89606,29,3.06512
26.533257,22,3.06513
10.346962,14,3.070973
102.09958,42,3.082555
47.26901,22,3.099208
4.0000825,9,3.1053
-13.3934145,15,3.105339
52.301395,21,3.111799
10.4164295,16,3.111838
-11.62515,13,3.118177
-4.6759977,12,3.118216
4.736456,8,3.118226
33.738945,11,3.118234
-23.687971,15,3.124891
14.058322,11,3.124928
-51.59572,15,3.130374
-423.39026,81,3.147634
-0.7058707,29,3.147681
17.729565,34,3.154766
-3.3852162,23,3.154809
39.476562,35,3.161584
4.4700246,19,3.169054
-9.961419,10,3.176672
77.176125,25,3.176715
27.243162,17,3.176725
-9.514149,33,3.184853
3.1908529,8,3.184896
30.76493,10,3.184907
-10.776619,10,3.192293
63.447296,26,3.200731
-10.995717,9,3.21345
8.588182,34,3.219524
-72.94562,18,3.226199
33.22942,21,3.22624
-11.849801,10,3.22625
-33.368954,9,3.226258
-59.3938,17,3.23163
56.46558,25,3.23167
64.24515,49,3.244044
12.453628,12,3.256678
10.502856,11,3.256725
8.557415,11,3.268186
9.135234,9,3.273672
-75.17675,25,3.281065
9.823415,26,3.281107
56.00943,16,3.286607
-2.7782881,29,3.286646
41.233837,22,3.293614
4.737812,39,3.302475
-57.79939,22,3.302518
-4.7380886,11,3.302529
26.109758,48,3.316454
27.488562,22,3.321908
9.674998,21,3.321956
63.84382,30,3.321968
4.596815,7,3.334029
90.35986,43,3.351347
-51.6821,16,3.357445
37.119606,30,3.363349
-137.373,38,3.363391
25.109499,22,3.370633
-28.544952,13,3.370673
94.91308,33,3.391139
-1.8713161,4,3.398217
66.85852,24,3.398261
25.178118,19,3.398271
34.377262,12,3.398279
23.647888,10,3.398287
90.83701,33,3.404981
103.38927,57,3.410683
49.83898,24,3.410725
-174.55627,48,3.418845
8.180077,20,3.426411
23.705183,11,3.432892
31.549213,9,3.432934
2.564207,27,3.44476
45.577953,23,3.449936
-31.152582,35,3.449974
10.406257,9,3.456159
5.3404617,10,3.46182
-20.585276,29,3.468835
-14.384313,18,3.468878
0.4858716,29,3.486667
-4.5041385,43,3.500691
-9.252053,15,3.509159
16.800976,14,3.509206
10.507195,14,3.51652
78.48812,24,3.523699
-25.469473,50,3.534855
22.09574,12,3.542018
19.539793,22,3.542059
15.502029,35,3.54793
-66.738625,23,3.547987
-165.93373,50,3.548003
-0.33331135,16,3.55587
13.21401,13,3.555912
17.353312,28,3.574333
-13.109437,14,3.579922
91.11505,40,3.579968
-16.66108,48,3.594961
9.511739,7,3.602749
24.419258,20,3.602795
-18.836184,14,3.617067
125.29629,38,3.617114
-80.38771,24,3.617124
61.60284,47,3.623694
-7.841785,12,3.623736
-26.1922,11,3.623746
125.92258,50,3.629758
36.54532,18,3.63633
-31.847303,9,3.643076
-125.50379,35,3.643116
31.349573,14,3.643126
52.776714,19,3.659785
18.126753,34,3.665372
62.34768,24,3.66541
76.3892,36,3.665416
-12.485403,11,3.66542
42.349266,34,3.670524
6.1694016,9,3.67663
60.820885,21,3.683048
116.89982,72,3.690413
61.524754,45,3.696422
5.502622,15,3.696461
50.399933,23,3.7018
-137.89401,43,3.708926
2.558457,15,3.708971
-20.382387,8,3.716598
3.2812402,12,3.71664
4.5460315,10,3.728673
-7.7460947,16,3.728717
-129.87608,30,3.734882
-11.501258,11,3.742103
-14.680179,20,3.742146
33.634647,19,3.753954
32.7801,29,3.760245
39.80036,25,3.773344
-99.88507,30,3.773391
58.857075,22,3.781995
5.9172654,14,3.789288
8.516733,11,3.806942
14.8236065,23,3.806993
28.567165,20,3.822221
45.004574,22,3.822266
30.44224,12,3.822276
-12.292102,11,3.82932
40.61259,36,3.836187
32.39001,51,3.836228
17.227629,23,3.836238
26.482763,20,3.836246
-96.23093,31,3.84242
37.62984,17,3.842461
68.22287,53,3.854529
-32.33235,37,3.859905
-19.499218,23,3.85995
86.06882,38,3.868016
-21.756123,11,3.880563
28.05046,9,3.880609
69.4724,35,3.894202
-17.33905,11,3.894249
40.669147,24,3.900086
18.308054,78,3.9064
-7.720855,12,3.911952
7.7117715,11,3.911986
37.98633,17,3.918831
-3.4579704,10,3.924608
-21.349705,12,3.931546
27.855053,16,3.93898
-22.8656,26,3.951297
19.415636,17,3.951343
3.5302315,21,3.956898
71.92675,26,3.95694
114.5818,29,3.963428
-54.27937,15,3.963469
34.978603,23,3.984049
6.015645,11,3.992208
-35.09071,15,3.992254
5.8366933,10,3.999457
-17.671928,34,3.999498
-16.32299,12,4.006594
2.38112,6,4.006634
43.59255,15,4.013831
14.824534,9,4.013873
63.959587,47,4.028695
96.78159,50,4.028742
5.7052317,8,4.041772
98.80807,24,4.04182
37.56573,25,4.049205
21.809048,15,4.059789
-22.122377,9,4.059836
-16.387634,23,4.065592
-8.160547,10,4.065629
-57.782272,20,4.073057
27.75587,56,4.078789
-8.247843,10,4.078822
40.102776,14,4.084632
19.032015,7,4.110155
19.515394,13,4.110203
13.42386,31,4.110214
-12.220317,5,4.110223
-210.16316,59,4.116775
-154.69186,54,4.116816
25.665075,63,4.131114
-13.109474,16,4.131161
6.524843,16,4.145528
16.614014,11,4.145586
27.006567,21,4.151791
113.779884,30,4.151831
-54.445484,18,4.158726
-15.419951,24,4.165173
2.0047002,8,4.165212
-38.501087,32,4.171377
38.25207,26,4.177815
22.274385,53,4.177856
-64.29401,18,4.184249
74.077995,45,4.190238
33.482014,16,4.19028
-0.6140531,7,4.196702
1.9185041,11,4.204339
-24.41119,52,4.20438
19.10949,36,4.20439
37.76253,14,4.204398
6.847288,14,4.204405
33.50947,11,4.217553
-10.924854,8,4.217597
60.531223,27,4.223223
6.5667515,23,4.230248
13.204019,36,4.230287
7.3128877,14,4.236656
25.41596,10,4.242502
11.072957,9,4.248734
1.7324249,14,4.248774
4.9015307,7,4.248786
30.949953,16,4.254166
-10.994096,26,4.281996
34.718166,24,4.28925
17.276358,10,4.294793
48.20568,28,4.301954
27.855377,22,4.308053
-29.657291,11,4.308091
36.34447,10,4.313328
45.06143,21,4.326909
42.22954,20,4.332737
57.583084,43,4.339928
5.973054,9,4.346165
125.64817,104,4.346206
211.55428,68,4.346216
63.46894,28,4.353628
-75.864746,26,4.365202
66.01971,18,4.373243
49.811512,20,4.373286
26.644018,20,4.380501
-14.376963,24,4.380542
64.40842,40,4.380553
-135.43172,31,4.380561
64.696495,26,4.387537
3.720656,12,4.387577
-12.64096,10,4.394219
-48.95773,17,4.415271
43.0593,35,4.415318
16.468863,7,4.435652
-39.837845,19,4.441792
51.8175,38,4.454412
44.11463,32,4.459796
53.515102,96,4.466973
-51.86002,18,4.467014
12.391805,13,4.467025
21.408436,41,4.473518
5.4187164,15,4.480226
38.32941,26,4.480269
34.37932,10,4.480279
156.85721,64,4.480287
10.433686,20,4.487026
21.89282,14,4.503015
6.961243,17,4.503061
-51.552917,42,4.503072
-26.704622,33,4.509761
66.81572,47,4.509803
-117.24298,27,4.509813
4.779313,11,4.509822
5.5730066,26,4.535148
-12.355765,11,4.539701
74.90451,31,4.54451
11.98334,15,4.550044
14.564045,12,4.55009
19.556078,9,4.557755
36.319927,13,4.557797
-28.540005,35,4.572144
30.006414,17,4.585083
5.808038,12,4.585131
-100.07207,34,4.591719
41.293144,20,4.591759
35.01752,34,4.597461
219.6847,49,4.597502
-66.58452,21,4.610463
-15.570203,21,4.617611
23.87137,12,4.617655
-35.005276,36,4.617665
12.165018,10,4.625065
3.5710692,7,4.632362
88.34548,31,4.6324
40.946392,27,4.639903
20.103195,7,4.639941
17.803438,20,4.639958
-63.342865,22,4.651602
8.061683,17,4.6653
-11.154535,33,4.665344
-28.736362,26,4.670542
75.77488,72,4.684377
-23.648993,28,4.684426
-97.015755,24,4.690006
4.731796,8,4.690047
-62.519276,17,4.697304
29.625238,23,4.697345
50.29374,50,4.697356
45.074543,12,4.704957
19.709383,13,4.704996
11.184841,24,4.71162
133.78947,58,4.717911
-44.394688,17,4.72801
78.900764,42,4.735001
4.1494718,10,4.735041
39.612892,19,4.735052
18.11496,5,4.741799
20.112612,23,4.747778
-11.9244585,17,4.74782
-32.45205,8,4.74783
-103.04533,28,4.75616
-5.246928,15,4.779433
7.2796507,15,4.791817
23.929094,9,4.791862
51.115788,20,4.791873
-63.31623,15,4.79862
8.866783,15,4.798661
-17.150827,16,4.798672
12.45245,27,4.804733
7.6949954,20,4.811092
6.5781,13,4.816905
78.82379,37,4.82911
-14.124037,12,4.829154
23.165367,24,4.842462
23.384392,34,4.848076
-169.74199,39,4.848121
26.144293,19,4.848132
11.924213,9,4.857391
20.59415,13,4.882108
121.58072,57,4.882156
52.607162,21,4.888326
5.5568776,5,4.888367
7.6490874,15,4.89412
-23.216232,7,4.90128
-62.967564,25,4.901321
9.681344,6,4.901331
-32.67184,15,4.90134
-38.22891,16,4.908051
93.49783,45,4.933289
90.05829,85,4.933337
-206.94019,48,4.933348
9.580045,6,4.940681
75.61757,44,4.940717
6.0806837,30,4.946839
27.099436,9,4.96136
39.91038,23,4.968953
26.570057,14,4.975708
-22.57863,23,4.97575
23.97429,19,4.97576
-40.467762,13,4.975768
4.673598,13,4.983034
-229.48067,48,4.983075
-4.8971076,8,4.989455
25.319822,20,4.989495
21.907406,37,4.995236
94.45949,43,5.00096
179.09103,68,5.00836
34.560936,26,5.008399
20.166037,16,5.00841
-41.72157,10,5.01392
5.688271,12,5.013962
4.202512,7,5.021516
-5.914019,6,5.032833
-70.24495,24,5.038866
17.203537,13,5.04882
8.227334,11,5.048862
22.046198,7,5.056834
53.766666,23,5.056877
14.987306,11,5.056887
26.21982,19,5.065224
24.450989,56,5.065264
-28.986433,15,5.078518
9.311562,37,5.086195
-61.260002,17,5.08624
-0.4910571,11,5.092076
-3.2349916,12,5.092118
14.197604,47,5.098592
43.058178,24,5.104276
19.339432,47,5.110619
0.53655314,26,5.117781
44.006668,17,5.117821
-5.5850625,7,5.132654
41.857597,16,5.132697
-26.194162,22,5.132708
3.5559947,13,5.132716
-12.616786,9,5.140173
-4.9929147,8,5.140216
26.58039,50,5.146963
106.02058,60,5.147002
6.1214104,12,5.147014
45.798775,14,5.147023
9.1590605,16,5.164492
96.89882,27,5.16982
-5.2776394,6,5.176184
5.712889,18,5.176225
18.592285,7,5.176236
7.4901094,6,5.182855
21.39174,44,5.182893
64.81807,21,5.188474
26.284708,23,5.188508
54.859234,20,5.188514
7.1517935,12,5.188518
-25.252993,10,5.195257
17.824926,16,5.195298
17.627394,9,5.195307
23.395681,44,5.200729
3.8044403,12,5.205801
-36.351,34,5.2123
68.69811,31,5.212338
-20.936731,25,5.225016
-24.365488,8,5.231735
16.775642,16,5.24482
-9.43616,10,5.256703
4.3575234,12,5.262883
30.947432,12,5.268847
-143.3076,40,5.27529
46.265625,12,5.282603
-9.470578,24,5.282643
-5.4299927,9,5.282653
-15.148715,11,5.282661
65.13909,26,5.282669
11.308057,25,5.298439
0.5322239,31,5.298478
-29.35086,21,5.304322
-15.769142,7,5.311037
151.67615,54,5.323968
18.638443,26,5.324015
56.777225,33,5.324026
51.632103,38,5.329703
25.790314,20,5.334873
8.7341385,27,5.334917
-5.6839976,23,5.334928
22.699015,25,5.342773
-41.024033,13,5.342816
17.834112,27,5.349907
6.9422956,12,5.349939
25.614315,18,5.368326
-11.328377,14,5.36837
-30.673405,10,5.373642
-15.941116,7,5.380463
15.684834,6,5.386458
9.993903,17,5.386499
65.32009,32,5.38651
8.710405,18,5.394155
42.24851,14,5.413615
9.218475,5,5.413659
6.42635,21,5.43335
29.367392,16,5.433394
4.87095,15,5.433405
17.878225,7,5.433413
57.15732,42,5.438911
12.840216,38,5.438956
13.056303,19,5.444853
-71.70232,23,5.444893
7.935423,33,5.452643
-12.082615,28,5.459322
24.259272,59,5.471882
-14.392272,23,5.483935
-12.038834,13,5.497502
-2.7835772,56,5.497549
-26.51487,9,5.503838
23.75496,12,5.510168
113.49424,51,5.51021
21.781199,30,5.516907
11.250848,11,5.52393
1.7602754,11,5.530211
-124.36259,39,5.530252
-17.190882,19,5.535677
100.7997,57,5.535711
-145.62498,31,5.540286
74.201035,27,5.545778
-30.805952,28,5.545812
41.465557,9,5.554586
-9.507483,8,5.561148
33.2665,30,5.56119
35.835503,20,5.5612
100.69771,41,5.567507
58.070663,53,5.567546
27.596539,12,5.578303
9.838488,15,5.578347
6.1260953,22,5.578357
32.4953,30,5.578365
1.9247981,10,5.591562
-93.89008,38,5.591607
29.429314,8,5.591617
8.199343,15,5.604521
-8.1197195,13,5.604565
13.2517,34,5.612032
-86.96011,29,5.618901
-12.221576,12,5.626388
45.456806,22,5.64007
1.7069917,5,5.640115
3.351136,8,5.646013
107.1718,47,5.646055
-6.8031125,5,5.653719
6.4800396,36,5.665264
1.0596844,17,5.677929
-29.918295,19,5.684324
10.973875,18,5.6962
25.725042,41,5.701212
33.923344,12,5.701245
25.046804,18,5.706216
9.731506,51,5.711349
54.763695,26,5.711383
68.88862,29,5.711389
28.573128,18,5.717471
39.26706,14,5.72539
86.55385,26,5.725434
23.561287,23,5.725443
18.58448,6,5.730907
-48.169178,27,5.747969
31.415197,9,5.756527
61.235107,18,5.756569
9.644328,31,5.763844
-15.580578,10,5.763887
-6.590999,10,5.772338
-52.696575,19,5.772378
36.422745,47,5.772389
54.74342,34,5.772397
-123.57459,37,5.772405
3.6695237,10,5.779774
110.80628,52,5.779816
-22.03619,15,5.779827
17.622814,11,5.786324
21.957405,9,5.786364
63.49935,28,5.793921
7.5629406,12,5.793967
117.50644,43,5.81277
27.865631,12,5.812816
21.06426,8,5.812827
5.4285574,14,5.818265
23.743628,10,5.824594
29.747187,10,5.836489
10.856551,8,5.836529
-116.18255,31,5.836534
-39.0934,10,5.836538
14.961606,10,5.836542
8.009892,42,5.848559
22.74107,27,5.848608
-12.152519,12,5.857018
19.69503,12,5.864743
-1.949043,13,5.864783
-31.980223,17,5.877218
32.119343,11,5.882521
-51.67949,11,5.882556
-3.6525912,8,5.887695
2.0086136,8,5.887727
-109.70719,27,5.892706
-3.5866878,7,5.892738
15.508756,10,5.897452
-149.61642,48,5.897493
41.875126,16,5.910477
39.597504,12,5.910524
18.901472,9,5.917985
100.86003,24,5.93163
113.328285,59,5.939265
-185.07259,47,5.944967
145.55568,68,5.952295
-6.541191,6,5.952333
-4.363005,5,5.952344
-18.267448,26,5.958197
-86.944855,29,5.958366
34.105114,18,5.964916
30.395336,8,5.964958
-43.599236,18,5.970834
-15.434594,13,5.978037
-52.23906,18,5.978076
63.92054,41,5.990474
13.596937,16,6.003531
-13.311945,6,6.003572
-26.072527,19,6.011097
-8.968665,6,6.01114
43.84846,30,6.01115
4.722125,20,6.011158
6.6021547,13,6.016956
40.929688,18,6.016997
-21.178217,13,6.035468
13.226408,11,6.035516
65.93454,23,6.035527
21.375355,11,6.047447
70.68416,44,6.047487
45.179546,17,6.047493
12.41317,27,6.054795
110.14956,47,6.054835
-121.304474,41,6.054846
-109.29937,36,6.067495
-14.289456,12,6.067528
