step,r_linvel,r_yaw,r_gait,r_posture,r_body_height,r_stillness,r_jump_phase,r_orientation,r_torque,r_smooth,r_joint_limit,r_lin_vel_z,r_dof_vel,survival_mult,r_total
160320,0.45416903203988174,0.12418609238668936,0.3639060620643845,0.6878218986646294,-0.7717971008769764,0.030466621659729003,0.15235229728714061,-0.15665546976497582,-0.04684489618224823,-0.14068560510107672,-0.001937583250484524,-0.07635025347690898,-0.37399411064605914,1.1576818165963993,0.2670526669964129
170340,0.4593504504349744,0.12675280384471954,0.3874179158118852,0.7190909366372794,-0.701696552314618,0.02874867736903376,0.15839302997772112,-0.15488061610865417,-0.04678670863835756,-0.139207702908512,-0.0021363238074260825,-0.07575991543756141,-0.37364198724830044,1.1648022222286363,0.430405923591584
180360,0.42962147023089003,0.13430734122276952,0.3860469593226371,0.7362709247544127,-0.6548118287251357,0.029335212402153473,0.15996774282573997,-0.15679127079576613,-0.0467845981682581,-0.1339728017610251,-0.002105285026383248,-0.07641954056230943,-0.37444838274057757,1.1628143411986889,0.47949975318211585
190380,0.43528673642299265,0.13337351724799817,0.4126987849115746,0.7401999923834836,-0.6029940701099202,0.026694920579002416,0.1658454825529642,-0.15651896909127397,-0.046723591647560736,-0.1354398722181091,-0.001966896210141726,-0.07500636446324864,-0.3733043488138577,1.1631483315195197,0.5899258464406387
200400,0.43336542132473443,0.1337196737785018,0.42486464239179395,0.7257024537513124,-0.573433666936386,0.02612142078063359,0.1569636331046957,-0.15741627294818403,-0.0468129283866684,-0.12873293618395823,-0.0019319159677427603,-0.07201985422742228,-0.37471203515953816,1.1609388146210526,0.6183866565683286
210420,0.4591981301376279,0.13059078012577519,0.4054685799899018,0.8184666216248998,-0.5823371133668546,0.032820649800588644,0.1277508371722793,-0.15107136298590843,-0.04672168615717668,-0.13608878610795336,-0.0020029441833310352,-0.07569186916709347,-0.3748881311781761,1.1639540315725856,0.6847578027342959
220440,0.46763927722339227,0.12154793266641505,0.3513207823373983,0.7965695042720231,-0.7234675188984248,0.03596709670525017,0.13276617071294292,-0.15031513158947124,-0.046796937594867874,-0.14157277104476484,-0.002103769647432961,-0.07723064134673455,-0.3754341132812015,1.1684882824985197,0.4299486682609562
230460,0.46715804372743785,0.12036985263469754,0.3621977548519786,0.7723383627866323,-0.6487002024874217,0.034196520869457916,0.1489264781000104,-0.14999662268551492,-0.04670200588369001,-0.13844653459412068,-0.002030750378333542,-0.07443881538930514,-0.3729147560670436,1.1605436324293055,0.5365138304021877
240480,0.48143273786092733,0.11824892517389146,0.34647930523246456,0.7675201835622325,-0.7106259358102804,0.03590547096684051,0.15285893340008955,-0.15384418818264597,-0.04680143957862532,-0.13925698933073885,-0.00202771780537012,-0.07124784358638281,-0.3737357831645457,1.1596780051141575,0.4543410948886488
250500,0.48085448574459755,0.12497289001804604,0.367729936452181,0.8239301260727291,-0.6577468300759696,0.03621448938242473,0.13108107471977623,-0.15504503672384837,-0.046868346578514936,-0.14063239143338202,-0.0020945200080841066,-0.07302899439102471,-0.3736897764184464,1.163630783653613,0.5826131646984964
260520,0.46435963000366015,0.12272379131495725,0.3674174264359574,0.8152680953327924,-0.673667609357219,0.03657667515228946,0.10519828247185775,-0.15490934078789023,-0.04682059744949888,-0.13595357637676103,-0.0018771425852455602,-0.07947821965399421,-0.3727662993552863,1.1650670045438762,0.5023927582448205
270540,0.49831806820405017,0.12591693056611183,0.3563339975126618,0.8188825646600645,-0.7028142710328114,0.0386686270764217,0.1347984621769724,-0.1533677888104369,-0.0467232970560795,-0.14185828226726546,-0.0018918609795492366,-0.07342766579078833,-0.3734014987306926,1.1624794304299302,0.5308676160598406
280560,0.4954666448526793,0.11925507791597803,0.3557642629088905,0.8284742645422809,-0.6379102532714621,0.0343838821442761,0.17115556837594822,-0.15433012064150026,-0.04685999746740153,-0.1457510946347355,-0.001948338444935169,-0.06929471584184976,-0.3735653208844138,1.1646255008656181,0.6574849628251298
290580,0.4677610863201386,0.11954846655290143,0.3512522357628904,0.7981783151828653,-0.6603749662436702,0.034297558665963485,0.1785162997448314,-0.15361755586864217,-0.046920148223456186,-0.14139553440355448,-0.0020978559536648984,-0.0724006330694949,-0.37306804540641414,1.1681115948274399,0.5736456791609933
300600,0.47842660973407924,0.12134118398611914,0.33674078685160735,0.811356392465057,-0.6375842129712643,0.03293752303781523,0.20235066707946306,-0.15571190084274722,-0.04680800300266803,-0.14289657544001733,-0.00198437216233376,-0.06902698994570973,-0.37348148688252764,1.1635442771856057,0.6298282523505502
310620,0.48312541190991565,0.12692971673238593,0.38582791696162466,0.8084552863982912,-0.6151604979439855,0.032723854274645366,0.13890674961890082,-0.15542691158136887,-0.046781353519373646,-0.1354170937196316,-0.0020812904638176834,-0.07618752515785308,-0.3731412913666602,1.1613728385143904,0.646009804229839
320640,0.4906063147152065,0.12488665323061114,0.37126896147316013,0.811258347034021,-0.6426511664234734,0.03495617837746313,0.14285022857016566,-0.1526352371232069,-0.04686328529360213,-0.1369691711985211,-0.002136543461970304,-0.07667754770872966,-0.374163929737921,1.1638455116734128,0.6136404399074902
330660,0.46337163333129894,0.13135247505812145,0.3882935577013219,0.7696646810279545,-0.6539299548965188,0.03227509904458255,0.14714265721776246,-0.1526647823030258,-0.04698025644212292,-0.13936871719681823,-0.0019498557921025113,-0.07375593551317346,-0.37531720320241846,1.1611959055686143,0.5428779485088316
340680,0.4637206330199415,0.1319572442411895,0.39139430323395663,0.7794610948844423,-0.6315813544780551,0.03253205627407169,0.15622864627757413,-0.1550844450847393,-0.04687946919606829,-0.14206284968690905,-0.001911092169148676,-0.07401841864876929,-0.3725619218747449,1.1619741880066636,0.6076270668065039
350700,0.47698898381312294,0.13265388632138267,0.39604632419845653,0.7681541753086065,-0.5946303543656397,0.029799386241113536,0.15081928697821947,-0.15452902394848436,-0.04681896393458761,-0.13603882244180937,-0.0017556643837819377,-0.07291887460041502,-0.3724843292543886,1.1606005377237114,0.654440084233359
360720,0.45751244884779657,0.1295588316960825,0.38633065625891977,0.7794783016314171,-0.6269890116254596,0.03202592354770085,0.15320742663186207,-0.1546158821393253,-0.04688095515581607,-0.13499430540457963,-0.001962381960583625,-0.07678159039053609,-0.3759147821796565,1.1632082293575365,0.5929577708032514
370740,0.5082410778856654,0.13184827911612862,0.39327900683888606,0.7962821122190065,-0.5972582623691227,0.032234673591883686,0.16392377752285534,-0.1524290401138183,-0.04691938800275136,-0.13921426068150794,-0.0019221303024943095,-0.07276330107093433,-0.3740553980924278,1.1617840408336573,0.7310454987398824
380760,0.47430475385028276,0.13122310432132084,0.4011856278123698,0.7841129184966498,-0.6026382734585759,0.03015769958757835,0.13282214618946064,-0.1538956374264123,-0.04684950131634826,-0.14036203520034335,-0.0017966496208151178,-0.07482764973658527,-0.37106506423119856,1.1627946599204422,0.6405947741059128
390780,0.5001413693013439,0.12568529744438847,0.39719238406471696,0.7750696654044325,-0.6132096645266351,0.029912580022273042,0.12404468788568752,-0.15115194358128967,-0.04684952429172288,-0.14070691976926927,-0.0017274685633807533,-0.07532479210634575,-0.37221156384240467,1.165907336774944,0.6330856317982587
400800,0.5315590481189973,0.12306541283159655,0.40387225681898015,0.7695273322196095,-0.6043411120683515,0.02992051095716892,0.14714897402636112,-0.15424916827730342,-0.04692026403709889,-0.14007937166574602,-0.001972489206612017,-0.07252110418320529,-0.3730208820756785,1.1672405148058467,0.7102469252218465
410820,0.5146595685186712,0.12784326484716252,0.4075817342722718,0.7316212092927041,-0.6257366637581545,0.029302514117504334,0.1495689032297167,-0.152294520773201,-0.04681691631597507,-0.1360388114935348,-0.002091376602977845,-0.0736693107523328,-0.37259699656093076,1.168059059392037,0.6287564506970003
420840,0.5094410006464386,0.12794370261969149,0.4098866163319153,0.8351530183912935,-0.590273490077076,0.03212011596156256,0.1263058130249297,-0.15168113680132667,-0.04689293169675423,-0.1444902123489905,-0.0018589168083992097,-0.07886064358733025,-0.3735433634191747,1.16820680840432,0.7425239234947312
430860,0.5062898505834413,0.13240844309903016,0.4226250057564311,0.8225069205550679,-0.5382004808769202,0.029387436378788264,0.12955066413213584,-0.15442350760982448,-0.04682764199660182,-0.14217948058685861,-0.0019665339024081503,-0.07459112672480228,-0.3737565205512757,1.1695250052977395,0.8162092283878069
440880,0.46069257380157524,0.12815029139875247,0.35708499138505995,0.7973064909139983,-0.6274767032536451,0.03420724451588696,0.1708251499900001,-0.1528356422900414,-0.046847685935095106,-0.14023025329808791,-0.001974756428066732,-0.07145884153083934,-0.37244300993898843,1.1662282298937732,0.6031211127865217
450900,0.4902168997369252,0.12640182139008171,0.381911998185394,0.7436657126483981,-0.6846066159803512,0.032283503117671426,0.16969823410544452,-0.15318637517527664,-0.04682950843664071,-0.14219386435106401,-0.001778112397428887,-0.07649520440091749,-0.373495539373901,1.1728223281365553,0.5289607075649357
460920,0.5014061602597927,0.12309645447349289,0.3986895789527348,0.6953846797511747,-0.6662842968358562,0.02736035190153465,0.1471979866354865,-0.15802950981939973,-0.04701004001907249,-0.1395202292351881,-0.0020104964463694935,-0.07304677032944586,-0.3762915591325318,1.1650239573611294,0.4936100248396847
470940,0.47941852680099356,0.1285579728888089,0.4096488174704087,0.7886311659811476,-0.5361883698219034,0.02794487327280928,0.1661959116400968,-0.15552571128647655,-0.04693959438715498,-0.14043277752508332,-0.002023542579507914,-0.06840890972760988,-0.37351978884650683,1.1640108133212848,0.7709504338736243
480960,0.49100993625091516,0.13020444397101733,0.3972502571389664,0.8124364476575976,-0.5506302462534683,0.03079527296938355,0.1717487231343567,-0.1513722174122142,-0.04691497188629727,-0.13887957823384792,-0.0019021981432904194,-0.07185829724596003,-0.373460807718013,1.167030860962499,0.7964859581436083
490980,0.49054867610981984,0.12675008310580282,0.38297570162469885,0.8052465814485841,-0.6177467049264674,0.031589234148929564,0.1568885159939249,-0.15347471650086453,-0.04696855738603941,-0.14386169953611713,-0.001960280287031293,-0.07542762682335998,-0.3739365118927344,1.1677996836687425,0.6570772914527816
501000,0.5070827225778443,0.13555126749676694,0.416769799286257,0.8009125481689772,-0.5510457793206167,0.029281430617836734,0.13079357392905605,-0.15085086356219263,-0.04689141479385275,-0.13958247777072788,-0.002003381910443502,-0.0762394336749075,-0.37357179613261454,1.1690829781306333,0.7840998343795286
511020,0.5121871777294803,0.1328193175943488,0.3942844842369001,0.8074939244066184,-0.5426954931439703,0.030174899025801456,0.1512812260204278,-0.15243559269041979,-0.04688235028032464,-0.13842190815964936,-0.0019780675210256528,-0.0680346690285474,-0.3720947359255778,1.169912057385337,0.8152502536497698
521040,0.5186852479134157,0.13197926570951557,0.37322727378767023,0.8403973314436161,-0.6013390667686471,0.03389240878038639,0.15087198803511398,-0.15317584536116155,-0.04688333299246219,-0.1388556544036806,-0.00195470547354379,-0.0767669446879845,-0.37446302907893614,1.1662714926153794,0.7460865538387126
531060,0.498417590254093,0.12473346084976653,0.37624108204800394,0.8263799714707989,-0.5946991778779336,0.033600203850733874,0.17515642902201842,-0.14929918944307025,-0.04689165583637998,-0.14408211125573533,-0.0020445975986653916,-0.07388374425186442,-0.37499402127402726,1.1752036475301562,0.7431924207473827
541080,0.4727108204868216,0.12711083251701497,0.3962313680931381,0.8274134907637211,-0.5411791407617527,0.029545852075273236,0.18211374479688708,-0.14633673192007124,-0.04688464483148529,-0.14394249412479,-0.0018591956374672143,-0.07043132168572663,-0.37377516466018323,1.1773044316562202,0.8274107569830712
551100,0.49267946037873156,0.1334450931731374,0.42654493163711915,0.8088758172965009,-0.5318895775668975,0.0302345972786704,0.14980480808234958,-0.14978925943155902,-0.04689190384649361,-0.1381781066307287,-0.0019673466500291534,-0.07283187120504611,-0.37126315758202566,1.172992087273922,0.842324862649698
561120,0.4659960168779195,0.1217907970444435,0.36557030456048784,0.7430639063854583,-0.6562926454367468,0.03061053242786226,0.18657743462092158,-0.14687966950206388,-0.04688582641026027,-0.14367163567004798,-0.0018233373464521321,-0.071488040986941,-0.3734118822108782,1.1722331035890559,0.5395496298275441
571140,0.47220475137053286,0.1318233375861428,0.37231817641581944,0.7962377091172871,-0.594434158116744,0.03170359258467964,0.15407751586571009,-0.1501866114859682,-0.0470204594472112,-0.13600407683119375,-0.0019056561803043356,-0.06961956255306932,-0.37247224441083804,1.1704255113706705,0.6709608113908151
581160,0.5068192973991125,0.124479106946013,0.37309619559712137,0.8228328572667684,-0.6233497047998835,0.034762647402310394,0.13122643656390542,-0.15344728944197183,-0.04687360951448686,-0.13861790547482963,-0.001928508353068568,-0.07230031800961231,-0.3715387917843775,1.1693894553039075,0.6694600559910395
591180,0.4727574909940742,0.12365135349342557,0.37707331470343397,0.8261875544963667,-0.5796783135670934,0.033545499154796966,0.14811035844970655,-0.15433674180132348,-0.04690797407412127,-0.13960457908411816,-0.0019434193522367997,-0.07086783515060484,-0.3721908892094829,1.1663225233490655,0.7037506135419076
601200,0.47470502358809336,0.12461595749016419,0.3608077216509739,0.816198261220187,-0.6115927241156934,0.032257248205815346,0.18723062038770594,-0.15385155061428524,-0.04694401220563733,-0.14350880226541168,-0.0019435926539976159,-0.06995255381345719,-0.3734485652354762,1.1637334190193538,0.6778997378823959
611220,0.5185164797512353,0.12885675831963123,0.4112829310971075,0.7754727718556529,-0.585690087079283,0.029282816622097307,0.15548128581237866,-0.15160860328059356,-0.046931763714097074,-0.14214396267821205,-0.001931276886340524,-0.07443958897397644,-0.37294846748358895,1.1684238984091555,0.7377107569203079
621240,0.5181549152037235,0.13665559694419496,0.44221660649186345,0.7805340816696003,-0.48453861912777496,0.02764011565976646,0.1476408386544453,-0.1536247103007215,-0.04699825215101634,-0.1337070286235859,-0.0019831893159860943,-0.07463720145724442,-0.3729858169156238,1.1725608313063225,0.9107371983879428
631260,0.5352629855404643,0.13593867396340126,0.4261184120136129,0.8291163302735844,-0.4809765306062726,0.029405996098145013,0.1593498109873588,-0.14912159126429816,-0.047016800702845155,-0.14054319321052147,-0.0018615484760374735,-0.07058803682732934,-0.3725142186863231,1.1833840874923671,1.0083237021077656
641280,0.4973838247767637,0.13060361637106038,0.39975618680964725,0.8105234483652282,-0.525917330663444,0.028456294607339346,0.14701767404934293,-0.14703372922783783,-0.0469836346139343,-0.1368455746409833,-0.0018365509207944615,-0.06952348605026157,-0.374067961742682,1.177320854274085,0.8310606404541953
651300,0.4801251955261388,0.13023202841922357,0.39238682729978663,0.8579407802711381,-0.5473938427522065,0.033337563350554496,0.12698519977915698,-0.14950682851265443,-0.04711533073081724,-0.14056667804548928,-0.0017344961799223362,-0.0737584745502874,-0.37372551718712677,1.1719599525211133,0.7895021807395741
661320,0.5132671155054643,0.13354703557482242,0.4034229342392307,0.7990533135014852,-0.5954987068515537,0.03185344162639444,0.14829666793508492,-0.1486913573898642,-0.04690671006217034,-0.14161628592254918,-0.0017530766333102832,-0.07299274835426818,-0.3721345520815602,1.175495305021105,0.7548471461793295
671340,0.5168637594795678,0.12909878032474303,0.3903901932850318,0.8691020234045368,-0.5339283725957245,0.032611711770602944,0.16394943948325244,-0.1494531665535525,-0.04696947735264653,-0.14557590516026228,-0.0018131161227795652,-0.06904376083191106,-0.3725926618125056,1.1722821439583337,0.9092548213957881
681360,0.5172363604013589,0.13408793712561984,0.4065196730115713,0.8626681085410078,-0.5242386584267936,0.03170772628710495,0.14719342881816228,-0.1488528264029403,-0.04706251841813709,-0.14612090956721216,-0.002007247644608196,-0.07322024542804403,-0.3725642714112288,1.1788478206591968,0.9221891757042254
691380,0.5247120831198204,0.13476840424418157,0.3982045418827822,0.8691963454259493,-0.5055898737010603,0.03328053857798033,0.14835933132452941,-0.14955134804752593,-0.04693578672170117,-0.14193287429533596,-0.0019063197756735595,-0.07031828234613222,-0.37226678998044355,1.1732730022748696,0.9594014811041706
701400,0.5192269439447329,0.13417429062274816,0.39719777860201366,0.8775311839856103,-0.512122086271618,0.03389497801449043,0.12990733710720742,-0.1476269038097614,-0.046873058997458236,-0.13792414257833369,-0.001739930008217061,-0.07072191497487022,-0.3716178665465891,1.171856950823257,0.931835117049117
711420,0.44392816410350416,0.12847938709656162,0.39276873504818066,0.8149786890403636,-0.5411861824075838,0.03346661471210524,0.12573364727180425,-0.1477006301944077,-0.04698226903320457,-0.13221506262158852,-0.0016959400260804568,-0.07127351581943825,-0.3709035456504117,1.1745843743164357,0.7206694169803312
721440,0.4652845053392199,0.1289496399140158,0.38678656272731904,0.7875882263382986,-0.5933698424406746,0.03323665562052391,0.15302781933143808,-0.14986616030257965,-0.04696032581086491,-0.13810347197065548,-0.0019001735216490057,-0.06888397203060291,-0.37178168233337233,1.1717699311299414,0.6748037465732366
731460,0.5130412500595537,0.12896118940284654,0.4072764941324508,0.8277660169247922,-0.5588994173284819,0.03045018111790704,0.1557713944193756,-0.14976051094729773,-0.047040342132556846,-0.1477372921563386,-0.0019153982431128124,-0.06761496363483914,-0.3723211634818326,1.1719852881310302,0.8377149701077163
741480,0.5319048268655723,0.12530510956070495,0.3799122076672968,0.849261424024841,-0.5629903659333666,0.03282663848527638,0.16086014030255327,-0.1499169317390503,-0.046992498519021444,-0.14494742600601326,-0.0019448947594433077,-0.07164683846421645,-0.3715222730051473,1.1735754187471015,0.8520950154030503
751500,0.5409198513610248,0.12971453004297306,0.4008163543612805,0.8713800249381944,-0.496385240914599,0.0320520583628313,0.14667037620374881,-0.1499370535738119,-0.04700203711963974,-0.1403859038451633,-0.0018916975086742604,-0.07297307236438597,-0.3720624662739353,1.1782276168448673,0.9907655789562063
761520,0.5253382448161718,0.1277130490503225,0.3825311758910341,0.8388252092798145,-0.5142643728777342,0.0316341290299095,0.17541480401875234,-0.14659409589248032,-0.04697473377621254,-0.14152602207636422,-0.0018977415955190638,-0.0663383867260782,-0.370867094645435,1.179951315509501,0.9352837295864923
771540,0.4658851198249256,0.1262684097349714,0.3886302619213553,0.8452263937622913,-0.5022616580417055,0.033030667416187855,0.16223473924542034,-0.1492000180723508,-0.0469158844357627,-0.13852340689947226,-0.0018735445220731336,-0.0689202585997837,-0.37160474044789743,1.1784317663985941,0.869117398771211
781560,0.5194829440423055,0.1251571313069571,0.3913032796772826,0.7387176399098413,-0.6201317918077608,0.030984258471861707,0.17180583706437266,-0.14824430165481647,-0.04697772945012426,-0.1416841677599985,-0.0017119242855526027,-0.07090853633065905,-0.37149191973400375,1.1783841804104627,0.6647375425341306
791580,0.4810723800003445,0.13133781573156375,0.40378187017045153,0.7521265397568179,-0.5664007513387761,0.029161971357194214,0.1835998259154002,-0.14769346045546322,-0.04702529892047325,-0.14333612742530502,-0.0017750685546635053,-0.0721311959104049,-0.37213300998487403,1.180757743229101,0.7344192764118523
801600,0.4857108191065892,0.12933248538272737,0.41155270128756416,0.7927932359680208,-0.535828809820938,0.03046132131234884,0.17618104413615845,-0.1467858746775505,-0.04704482545936107,-0.14300135497603014,-0.0018214150551355399,-0.07285280925495709,-0.3713495129274442,1.1856724333571451,0.8320814795374739
811620,0.5057249902441584,0.12455178360772944,0.3855630924193665,0.8224237398100853,-0.5054127517893877,0.029918710040160907,0.19776502135596127,-0.1453904958426255,-0.04700284428050652,-0.14200869363846988,-0.0018241717611010952,-0.0683331161622098,-0.37055498299353923,1.1845015023044148,0.9160479746899763
821640,0.5668438607269466,0.13133303679715452,0.3797300930693148,0.8411884365278088,-0.5232691869671848,0.032543000274723205,0.21232405472540655,-0.14705558816256048,-0.046884307017514025,-0.1464998130922079,-0.0017391905322152806,-0.06651725267717276,-0.36961883261942907,1.1793337270774191,1.0108991049313127
831660,0.5418029302978148,0.12874245536401732,0.4232297858715774,0.868123829811205,-0.4834161718532038,0.03234125086139517,0.15001070697744673,-0.1478268682318269,-0.04688361820437939,-0.1430853761959315,-0.0018181664602994845,-0.07618728616612855,-0.3712138606989822,1.1852573223601917,1.0302020083701446
841680,0.5679532292052839,0.1348789466553873,0.46746052987890385,0.7922099493302348,-0.5033328000296788,0.028448168721043644,0.1290538537759513,-0.15038873620283175,-0.046910015171977744,-0.14117926969213684,-0.0019040014961710296,-0.07739091570932277,-0.3717505771849258,1.1896476155869742,0.9810757778458343
851700,0.530024448159216,0.13125554648675955,0.4009913046675301,0.8285156470544737,-0.5630471845202171,0.03136823043203407,0.16427052084803465,-0.14962245753631132,-0.047047677900950706,-0.14694187062829925,-0.002041372311027098,-0.07359652740040969,-0.37265336700463125,1.1786631000351697,0.8597154867325483
861720,0.5432227798542519,0.13210751664136647,0.4074373922953719,0.8748713688580441,-0.5199642603391742,0.032491265669422766,0.1382145345606366,-0.14604245646968142,-0.047155953158986214,-0.14634911913764787,-0.00197026610392057,-0.07165818840601904,-0.37263880641098557,1.1742960365017612,0.963711278760896
871740,0.5551985096024104,0.1312325763777725,0.40592105711976356,0.8782782836698485,-0.4944152373650338,0.03212050958235258,0.17059634857663467,-0.1439698636697379,-0.04702767143552416,-0.1432314287204782,-0.0018429437773358108,-0.06880574099378124,-0.3696412758474207,1.1827319007502852,1.0711949404343886
881760,0.5304673154875402,0.13390710311264972,0.4015768303350393,0.8763836592708054,-0.4952770801105903,0.032702607552291776,0.17388034569451852,-0.14613249143742998,-0.046947444688089465,-0.14398653316371243,-0.0016977527773457276,-0.06950941187507412,-0.3707455319625418,1.1817601184238666,1.0265549000543848
891780,0.5103461615726741,0.13805307946113143,0.4355787662830936,0.788874354408409,-0.4904636840334771,0.027378582229740458,0.16955235084248446,-0.145759503944921,-0.04696811087003434,-0.14026732181543997,-0.0017348155619327159,-0.06631686301808876,-0.3712825002004341,1.178974123996367,0.9351711948790907
901800,0.5157333576549379,0.13483116016612515,0.42382068967967146,0.8069190299901557,-0.4728950066067935,0.028303145473589534,0.16783891943289342,-0.14561064740488694,-0.046918575265325155,-0.13714686376338492,-0.0019057138238478485,-0.06702071798707493,-0.37097943242780423,1.180509725724324,0.9691930602918835
911820,0.5293402158791242,0.12514068938694997,0.407911191582916,0.8946229292243771,-0.4571892519357852,0.033520348208065695,0.1679506345252077,-0.14415253905883949,-0.04690154933667748,-0.14198298485060723,-0.0017811539497043533,-0.0706327810043713,-0.37276763162911836,1.185973760614796,1.0899376525329518
921840,0.5538883317698658,0.12432771866980075,0.39103731726012325,0.8736335523646349,-0.5288790218615445,0.033849614528870656,0.1780449490020335,-0.14391344588140254,-0.04690173327200912,-0.1475714988562168,-0.0016462855427612072,-0.06775918805627537,-0.37003148703041966,1.1806815276249636,0.993959744772428
931860,0.5028903891112418,0.11927988981292204,0.357650885634716,0.8396405424082697,-0.5805877453093637,0.03233298130939014,0.18785523469028786,-0.14839982207767827,-0.046939465888686194,-0.14923220016200353,-0.0015726375965406816,-0.06786855491195662,-0.3703505761386183,1.181349809322553,0.7777052964740667
941880,0.5006848514795689,0.1208746910271217,0.35384861949700674,0.8790299064184757,-0.5434449135306728,0.03306647896138672,0.18522619911743496,-0.14554166856702017,-0.04703293668188958,-0.14663543927580408,-0.0017102260980858682,-0.07003348958006507,-0.37060175097758674,1.1877443443207447,0.8783492373341971
951900,0.4772127609649634,0.12705236488817515,0.3608476174836705,0.8987893548273658,-0.5105621704792157,0.03436220453512091,0.16139629232457997,-0.14391027827719458,-0.04709665411153224,-0.13824959834199946,-0.0017893440285233126,-0.0726618825265472,-0.3718516971132604,1.186013822998475,0.9109624290703363
