#{"t_start": 1775292611.8890388, "env_id": "None"}
r,l,t
73.52038,20,5.03226
42.248814,13,5.042305
191.54602,49,5.046944
92.35316,27,5.053161
33.567463,9,5.053196
23.599796,12,5.058858
102.56778,20,5.068432
15.082954,21,5.093171
56.14619,28,5.10518
120.29852,34,5.105221
53.265522,15,5.105232
93.06721,48,5.110913
112.464645,22,5.143952
46.502895,40,5.143999
20.235813,10,5.14921
61.75917,16,5.154379
43.476604,22,5.158051
134.90031,37,5.158086
105.07682,31,5.158097
-268.21973,91,5.168937
42.31153,22,5.174211
24.024794,14,5.17987
36.04132,28,5.203024
128.9875,62,5.208017
20.503149,13,5.212387
25.933647,9,5.223514
49.485073,15,5.223557
35.219204,12,5.230036
27.148605,17,5.246623
-6.700015,10,5.262886
52.617825,19,5.272247
198.78636,45,5.2844
42.609352,17,5.290217
87.304985,27,5.302764
-38.245518,14,5.302807
-113.8215,37,5.302816
-17.06149,8,5.307678
53.73626,14,5.30771
102.802734,30,5.316262
30.905695,9,5.333095
52.03276,12,5.338815
-32.234226,9,5.351231
165.20425,41,5.355458
14.957328,8,5.375696
87.45599,11,5.375741
34.23089,17,5.392454
124.593605,53,5.392499
-8.903809,11,5.397659
486.5902,110,5.402488
-69.97961,24,5.413846
-204.7658,70,5.420777
-92.31442,37,5.420813
76.76836,37,5.442382
-209.90794,58,5.453698
-1.005227,16,5.453734
25.151207,68,5.457871
-6.2423677,14,5.45791
71.57566,50,5.465091
377.636,84,5.470925
26.866604,8,5.480875
-17.447878,19,5.484214
59.89908,30,5.501483
83.152245,23,5.506655
49.116665,11,5.511403
61.293102,13,5.516862
0.25465974,16,5.530401
17.492954,11,5.530444
62.27793,12,5.539555
53.97462,16,5.543745
-73.711845,31,5.547911
537.4078,118,5.547944
48.221764,11,5.56283
53.38785,12,5.570582
56.69618,13,5.589257
64.22825,11,5.589299
118.40873,28,5.589309
15.826541,10,5.594395
181.50243,46,5.594431
175.07468,51,5.602606
15.81901,22,5.602647
-152.91472,43,5.617182
2.4569273,6,5.62318
-243.52263,68,5.634857
276.16434,68,5.634897
182.35933,47,5.646687
80.01349,18,5.653584
45.749798,10,5.659345
-22.241898,10,5.659381
53.6209,18,5.666456
143.68272,29,5.67931
5.524045,28,5.694692
40.319218,21,5.704732
45.728073,10,5.716316
-157.16948,50,5.716361
-190.06409,60,5.721844
39.813843,18,5.721876
-25.239035,15,5.721882
45.906162,12,5.729686
25.306717,15,5.754329
-50.89947,25,5.758694
-93.809395,32,5.758727
86.825645,21,5.769944
61.436516,16,5.77394
6.2108274,48,5.789076
60.499065,14,5.796543
-27.2562,17,5.796577
163.87517,30,5.804054
44.235172,14,5.817158
-225.34166,64,5.821486
77.66893,37,5.821527
69.03761,24,5.830736
136.95905,39,5.841029
-13.626091,10,5.841068
88.29112,15,5.841079
48.656708,50,5.845332
34.500534,11,5.845365
3.681969,18,5.850189
112.92065,29,5.854792
101.25044,22,5.86159
40.625565,35,5.888819
117.627396,14,5.888874
14.845538,9,5.894269
32.93091,11,5.901746
86.90138,23,5.901784
38.32739,16,5.908359
20.674898,11,5.91828
41.06341,10,5.943306
90.300964,19,5.943341
-31.177227,18,5.958754
162.44096,50,5.965438
8.084538,14,5.970898
101.2744,23,5.970931
148.46283,33,5.976024
45.645576,26,5.982314
27.536581,7,5.982346
7.525439,14,5.994304
136.68918,27,6.000715
-127.66882,47,6.000754
35.115353,20,6.012079
279.83612,81,6.012119
-32.23202,10,6.023425
24.942049,22,6.02347
39.829422,11,6.034723
40.172466,10,6.05282
22.14083,18,6.0611
36.4603,10,6.067862
-3.6270561,16,6.067902
-0.22988898,11,6.081089
64.65283,17,6.092296
170.81746,75,6.092329
21.207582,36,6.104314
90.88927,24,6.115792
-12.228566,10,6.121279
-37.26741,21,6.127909
74.59293,19,6.137457
392.76886,165,6.154054
-193.91972,59,6.1541
-65.840034,19,6.154112
12.302207,7,6.176291
22.998043,16,6.199011
81.62241,14,6.199056
157.0139,41,6.203976
39.921722,27,6.209875
99.90306,30,6.221007
109.15569,27,6.2266
100.28936,26,6.23246
176.92894,44,6.237818
115.25361,21,6.257676
92.65867,21,6.257712
-92.92282,27,6.257718
85.291275,20,6.273088
68.78324,36,6.278474
126.85288,60,6.28626
28.708286,15,6.2913
5.8590474,28,6.291335
6.773831,38,6.296466
204.31201,93,6.311819
68.968285,21,6.335852
49.432636,25,6.352902
120.35057,64,6.35824
137.61592,36,6.385049
255.40244,83,6.385093
68.72822,32,6.401295
-42.45308,23,6.421904
62.687305,33,6.432872
-62.90696,16,6.438496
140.67831,34,6.438538
5.849984,15,6.438548
109.389435,29,6.444999
238.84828,45,6.445035
55.830853,49,6.457132
-9.574123,14,6.46188
236.37886,50,6.467487
19.841148,12,6.504058
40.872166,11,6.504106
-56.609894,32,6.509081
-189.81836,46,6.519847
-99.410645,51,6.531062
113.566055,31,6.552928
76.37696,17,6.558545
86.49,52,6.575225
29.209929,26,6.581027
83.690056,54,6.586133
9.331464,24,6.586162
3.9436061,16,6.591221
71.76495,13,6.591252
123.999756,32,6.597288
-29.620295,12,6.59732
630.2939,132,6.59733
70.90463,55,6.614769
2.4140942,22,6.626108
280.95557,64,6.626151
-78.70342,21,6.626161
-4.8849425,9,6.63568
75.63888,32,6.635724
42.268093,9,6.641375
19.560684,12,6.641415
39.13402,20,6.669453
-114.523964,43,6.676136
44.23943,23,6.682243
15.236496,8,6.687791
80.27012,16,6.687828
71.3916,17,6.693487
22.98399,5,6.719121
62.609818,24,6.719159
51.920315,17,6.719164
239.38077,60,6.73024
-21.914394,9,6.730286
50.81435,25,6.730296
0.15092266,14,6.74866
79.35706,12,6.75383
-56.552773,22,6.759301
53.597862,23,6.763115
1.6368358,25,6.778458
0.3139252,11,6.788285
24.92105,14,6.793305
128.53151,32,6.800244
118.637146,40,6.800279
-124.62384,34,6.812849
259.57437,70,6.82902
-6.229567,21,6.835553
-31.214914,14,6.835592
71.4411,20,6.841026
-3.9769025,23,6.846613
-32.957447,21,6.846649
93.543755,24,6.873034
1.6944515,8,6.879284
353.35043,49,6.879324
27.157257,9,6.879334
26.452812,25,6.884902
86.30297,23,6.884935
0.7628375,11,6.890865
77.93006,21,6.901597
55.28773,11,6.901638
59.584698,12,6.90766
49.710808,59,6.918458
4.3372803,22,6.9185
-177.61035,90,6.924077
1.5451645,10,6.93393
28.154884,12,6.944098
-25.549158,13,6.959041
62.72757,18,6.966735
197.07857,54,6.970985
113.91258,21,6.983586
23.138903,37,6.98363
73.99981,21,6.989176
132.07845,37,6.989212
38.043415,11,6.994852
66.09178,35,7.004923
153.11034,38,7.004958
54.835484,15,7.004963
0.39733735,20,7.015286
426.25806,68,7.034139
-1.9527783,15,7.050263
90.294304,26,7.056677
-68.42083,28,7.062169
50.8044,16,7.081006
148.86232,34,7.081049
214.4581,60,7.099079
3.0214074,26,7.107883
-23.222858,13,7.107928
-0.078305155,43,7.114968
25.54517,11,7.115006
112.74391,20,7.120132
31.568636,8,7.126244
-40.947258,15,7.140383
158.2099,46,7.145472
86.58064,17,7.169299
77.50446,20,7.169343
65.106186,32,7.169354
61.660786,11,7.174025
23.744608,14,7.179561
-117.90095,33,7.184979
3.029716,13,7.190086
100.769226,34,7.190118
76.10543,17,7.200498
52.1517,11,7.200538
28.544874,7,7.211744
28.322882,8,7.211781
38.338093,11,7.235389
134.64195,63,7.235438
131.81563,56,7.253703
10.445635,28,7.253747
25.557,14,7.259416
34.475163,9,7.259453
105.78205,32,7.267053
28.168316,14,7.279153
342.98077,55,7.283945
240.7539,55,7.288873
98.56307,34,7.294864
39.7248,12,7.303644
-93.80439,32,7.307654
32.566563,9,7.307684
-1.0887401,6,7.313249
62.61115,27,7.313286
84.37752,24,7.318798
45.75965,22,7.329381
154.9606,32,7.339559
60.432365,16,7.339601
227.26062,63,7.356909
-178.71535,69,7.356947
137.88692,24,7.367216
21.910357,17,7.368519
-2.5513532,11,7.37357
44.293476,23,7.37766
97.72097,21,7.377695
38.36361,12,7.38225
-42.50614,13,7.382278
85.694595,27,7.404223
79.63146,38,7.404269
61.07551,15,7.420914
-14.150544,13,7.44344
11.406059,26,7.448628
69.13513,17,7.456493
233.17761,53,7.475057
5.5000277,22,7.475099
56.75432,11,7.481139
52.92881,28,7.481172
72.52814,21,7.498043
61.828186,31,7.507386
91.32024,41,7.507432
53.291916,30,7.517335
131.4336,16,7.52907
51.432114,13,7.529112
98.88671,28,7.534739
89.462326,13,7.542554
25.995588,20,7.55225
2.4714117,17,7.563431
-26.761154,10,7.569256
-100.13672,40,7.581331
28.338915,15,7.587614
107.317474,35,7.592902
69.72245,21,7.592931
2.7504442,17,7.597518
21.531185,13,7.597555
39.071136,9,7.620718
52.591022,14,7.630603
37.022728,9,7.641722
153.43318,22,7.647273
299.8339,66,7.647309
206.63635,50,7.647319
38.08726,12,7.647327
103.56356,67,7.673756
47.399544,21,7.684251
-10.598269,7,7.691305
125.4828,58,7.697579
97.11369,31,7.707538
-67.68405,31,7.718099
78.501495,23,7.731429
92.27555,23,7.731476
319.76428,81,7.749127
84.577675,13,7.759541
130.26971,48,7.763812
124.78144,31,7.76857
93.66413,26,7.795837
-49.43847,15,7.811372
42.386906,22,7.816901
54.13565,14,7.820786
41.820312,24,7.83602
-37.33897,15,7.845387
66.37762,38,7.851858
97.036736,82,7.851895
78.28993,18,7.857076
-87.94704,34,7.857111
-3.7352195,7,7.857121
210.4667,43,7.889186
-140.59814,49,7.905816
-9.051985,8,7.905855
53.529366,11,7.915544
-20.51842,12,7.915588
293.1335,79,7.915599
-3.0905678,10,7.915607
40.167477,35,7.922616
172.37733,22,7.940236
-132.67015,40,7.940283
47.98305,7,7.946038
31.751974,18,7.957852
46.294025,8,7.963132
42.334747,18,7.963169
274.80203,68,7.968984
38.098915,23,7.969019
208.58228,50,7.969029
52.027626,30,7.979551
130.79037,63,8.000584
159.56036,37,8.000628
21.612103,20,8.013755
84.10549,23,8.0138
-28.895721,15,8.019705
50.768585,13,8.02688
181.19304,52,8.04145
-5.0595007,13,8.046767
-57.587193,20,8.051767
97.13391,19,8.067697
39.845356,28,8.06774
42.246735,13,8.067751
0.32319626,20,8.06776
93.35589,20,8.074058
-59.07801,22,8.085922
66.652794,31,8.085962
51.76832,26,8.10135
39.10795,32,8.111943
12.960958,8,8.111985
24.307821,9,8.11823
43.143044,21,8.130409
92.68834,21,8.168489
-10.092196,26,8.168534
29.47686,47,8.180525
67.35848,20,8.180569
53.432346,31,8.186261
-5.9526443,15,8.186296
31.792843,14,8.192813
49.975643,23,8.198352
107.049965,31,8.215852
-12.833509,25,8.215894
93.732414,108,8.221813
-15.937834,8,8.239896
64.84379,23,8.245426
56.277695,60,8.251322
80.321815,31,8.262227
102.39431,14,8.268459
-34.494034,14,8.268494
6.456486,14,8.296028
35.493965,21,8.300815
-67.22982,25,8.3084
86.980484,18,8.31972
65.90805,31,8.339752
96.200356,31,8.348145
274.97284,61,8.352613
315.7039,66,8.357162
62.95967,13,8.361079
44.188972,22,8.376528
-62.94159,27,8.380726
65.27035,16,8.385646
95.31435,24,8.385675
55.463493,14,8.385681
56.901627,35,8.396935
319.1428,41,8.409788
120.490395,62,8.413891
33.70269,18,8.432243
156.41757,36,8.437997
165.80997,39,8.442867
40.05701,43,8.456366
114.65407,62,8.456407
29.034035,17,8.472797
87.77857,23,8.477948
69.68437,14,8.483616
-3.7033684,25,8.483651
206.24545,83,8.488866
176.85461,24,8.500401
27.05298,12,8.500435
-10.523709,19,8.518707
-291.36533,82,8.559194
9.915534,30,8.55924
316.31482,52,8.566037
36.312782,11,8.566078
21.864775,11,8.566088
55.38816,13,8.566096
34.41828,44,8.572131
41.76904,41,8.572168
27.572351,16,8.578011
83.356064,19,8.58952
126.388214,38,8.58956
39.137383,22,8.599704
82.229454,21,8.604959
-68.29728,30,8.610531
229.36124,41,8.610566
140.28656,28,8.615739
-1.3274683,10,8.620255
49.518837,11,8.624353
-85.038574,35,8.636184
-4.9579763,13,8.64973
19.302795,11,8.659413
48.5333,9,8.65945
38.572224,21,8.664243
88.1917,17,8.669808
-5.893883,15,8.675497
56.60142,24,8.680624
32.249737,15,8.680652
136.50183,22,8.680657
-101.8007,43,8.684453
73.282455,19,8.690618
35.9096,15,8.696585
184.24948,37,8.712756
-35.034554,13,8.727807
46.2757,12,8.745295
60.59339,36,8.754666
143.20738,37,8.754707
68.1928,15,8.765926
93.382835,25,8.784173
104.780846,23,8.791143
3.6062543,29,8.819119
178.77477,40,8.82473
65.16841,49,8.824769
-77.25565,30,8.83357
38.82836,20,8.837362
30.14183,9,8.865039
67.98655,21,8.871457
-34.493626,17,8.876676
79.375244,17,8.881015
155.1209,39,8.884712
45.746685,25,8.890887
115.68851,30,8.907804
142.5278,42,8.90785
22.288515,12,8.945628
-1.6718313,20,8.945675
133.8374,59,8.950949
-75.4234,25,8.956383
389.93784,108,8.962817
190.79903,47,8.968287
62.839703,15,8.968323
221.23178,54,8.9909
128.78964,41,8.990946
-38.042717,10,9.002946
38.469494,11,9.008083
247.99153,61,9.015308
