#{"t_start": 1775296083.1209822, "env_id": "None"}
r,l,t
103.029076,30,1.341212
-1.7797058,11,1.346226
59.792816,36,1.346261
-103.02841,29,1.359848
-5.9265237,14,1.389874
169.30232,36,1.394863
-111.963196,34,1.394903
76.78301,18,1.399681
85.89061,40,1.40995
32.58876,20,1.419948
-15.297682,20,1.438156
135.75601,21,1.446567
-30.700193,17,1.446604
161.42905,49,1.464341
76.102325,25,1.469235
-79.13657,42,1.473993
72.685074,51,1.487772
27.174246,10,1.492298
142.91588,22,1.505635
70.23814,34,1.505679
53.812172,38,1.505691
36.48598,9,1.510816
92.04139,24,1.535976
152.06721,49,1.544883
61.641426,34,1.556335
61.37454,19,1.556374
114.78901,34,1.561185
50.058926,24,1.561225
-27.146992,15,1.56734
-2.4753792,32,1.567374
111.611626,60,1.56738
92.364586,13,1.572983
41.738102,14,1.578048
295.85547,65,1.60112
41.768383,24,1.605691
17.445782,53,1.605729
-6.5029006,15,1.609842
97.03769,29,1.615214
-11.144471,13,1.620871
-54.9022,23,1.620904
212.21184,49,1.635244
89.21176,17,1.644463
-20.088486,16,1.644505
41.17211,10,1.655274
83.21077,20,1.667387
104.482086,32,1.67354
52.335514,27,1.684807
50.7142,25,1.69062
86.518524,22,1.690657
-1.7078323,16,1.706598
197.35217,56,1.721873
-38.929546,16,1.731306
87.73776,22,1.731347
-20.593788,13,1.737866
-7.948501,14,1.760099
-0.9791033,13,1.760147
40.460686,24,1.764549
280.37122,41,1.770195
55.39652,28,1.770232
-77.488,32,1.77024
50.058994,24,1.775951
34.45296,21,1.789318
41.104877,12,1.789362
55.95405,30,1.823325
1.4606651,9,1.82337
-16.791742,10,1.823381
117.61175,17,1.828286
156.93748,42,1.833493
35.27836,10,1.84305
77.90891,20,1.847865
120.05331,26,1.8479
39.22703,8,1.862715
140.3181,57,1.870233
-11.940296,17,1.874424
459.04453,117,1.881418
89.8904,24,1.896301
-30.651066,9,1.908746
104.40034,25,1.908788
79.72178,17,1.908798
49.719185,65,1.908806
25.839252,14,1.919922
59.438156,16,1.925446
178.90231,44,1.925488
60.571537,15,1.925499
6.9817724,31,1.935509
75.49077,15,1.956102
58.797337,27,1.962159
60.415554,18,1.967069
-177.6653,68,1.970931
8.627644,13,1.974386
12.985865,15,1.984758
-23.581482,11,1.989784
-31.16004,14,1.994631
-37.715088,18,2.000219
32.026436,16,2.005392
167.65158,49,2.014607
68.06595,19,2.020942
87.58612,22,2.020978
197.75337,58,2.035793
36.682278,7,2.052307
2.3955808,14,2.052347
122.60812,36,2.060112
77.78962,15,2.087398
555.00616,66,2.092487
-47.403706,25,2.092527
165.08658,37,2.097379
87.8013,23,2.107404
219.9428,57,2.107451
-70.474846,26,2.116089
3.3427203,28,2.121644
55.30019,27,2.131651
92.558586,27,2.14147
44.34039,21,2.152062
-120.83529,40,2.156789
-95.59858,40,2.161782
-73.18495,28,2.166922
47.953316,20,2.194252
295.1373,48,2.194292
45.923344,20,2.20982
25.546522,12,2.219983
348.19287,78,2.220028
-217.56546,67,2.231085
144.86386,40,2.257329
93.1233,29,2.262958
116.65127,33,2.262995
140.39066,32,2.26744
56.406197,21,2.273417
36.353714,13,2.273453
71.67254,16,2.273465
49.551735,49,2.294009
116.55622,30,2.303875
76.40327,43,2.303922
-15.194566,18,2.308519
403.86758,75,2.323778
2.2370958,16,2.338759
24.803383,8,2.343204
81.38947,24,2.347567
-7.998882,11,2.356054
-180.8518,55,2.364931
130.7901,32,2.373974
-11.0556345,46,2.391603
-164.6664,55,2.397251
79.28181,13,2.408588
21.588055,44,2.414201
93.11688,24,2.428388
-5.077275,14,2.428431
38.106262,10,2.428442
43.052345,32,2.433051
48.984695,35,2.437436
20.11653,9,2.444176
-10.051934,36,2.456199
104.15835,65,2.472024
-33.507633,20,2.472066
-1.3860534,12,2.493108
167.94516,44,2.496991
57.519535,13,2.50189
113.60566,74,2.506241
86.07098,43,2.511194
-3.4799914,10,2.518214
106.862045,25,2.518246
38.76817,11,2.522964
34.57175,18,2.527719
-2.6863484,36,2.527751
-145.2925,45,2.547931
-0.61945486,11,2.55293
89.413124,43,2.552961
149.47096,30,2.578115
-64.042175,18,2.595592
70.95498,15,2.600822
104.28604,72,2.627031
199.6764,44,2.632211
95.24944,20,2.632249
157.15323,44,2.63872
39.133217,23,2.649759
54.68606,11,2.655354
118.46919,32,2.678416
92.79314,37,2.684349
-0.79439455,19,2.684384
51.08387,31,2.684394
19.78668,7,2.695124
16.922676,15,2.713057
30.192772,15,2.718018
132.08937,30,2.718054
43.938,56,2.722798
62.04435,32,2.728026
193.20428,54,2.73941
38.5009,10,2.739456
46.881264,11,2.745764
-323.46762,92,2.745809
123.94392,20,2.74582
251.08463,61,2.764885
129.71718,53,2.775466
-10.808321,6,2.775509
43.90911,11,2.775519
127.03446,36,2.796009
26.504208,14,2.800878
-31.872416,12,2.806236
146.61864,39,2.851931
64.859116,32,2.851975
74.48339,63,2.857068
98.67004,22,2.857106
53.291588,17,2.857117
50.038143,31,2.889335
143.52237,33,2.889378
96.02703,29,2.896197
61.865574,17,2.902056
36.296425,19,2.908424
235.12991,48,2.914035
141.46565,67,2.914068
144.49251,45,2.938117
102.96397,50,2.95478
85.288345,10,2.954824
-60.995644,19,2.959846
28.374765,14,2.975044
42.39598,11,2.975085
-59.763382,22,2.975096
177.37997,39,2.989785
29.941164,9,2.989831
66.732376,18,3.003493
81.37027,22,3.008862
-145.06227,44,3.012884
110.8955,29,3.012917
159.33041,46,3.025081
-165.6324,52,3.025122
59.836197,11,3.03049
32.463413,16,3.042351
62.913425,16,3.047739
38.115273,30,3.053287
110.740295,27,3.057935
251.88486,68,3.08534
104.841675,25,3.090458
31.65465,22,3.090495
168.47914,44,3.090505
42.225025,11,3.090514
4.460679,25,3.106765
94.77299,19,3.106801
95.79008,23,3.111201
73.12621,21,3.120997
5.7037644,24,3.138442
45.599903,24,3.138489
36.13858,19,3.1385
133.6937,33,3.160756
62.701096,15,3.160796
27.860851,6,3.172811
48.20928,22,3.172849
-10.273369,29,3.177676
34.315647,11,3.196399
94.208755,21,3.196443
36.359062,17,3.196458
12.517126,9,3.208196
73.900764,33,3.219304
69.700066,37,3.219346
44.505455,20,3.245952
127.20295,28,3.25119
-129.55812,32,3.255778
-16.33625,17,3.259492
50.50751,41,3.264327
160.76465,30,3.276066
50.81682,11,3.276109
35.40935,22,3.276119
354.1119,83,3.292877
85.466606,38,3.297144
-0.9477631,8,3.297184
14.340787,7,3.297194
3.831712,20,3.297203
7.9824634,42,3.302236
21.998009,6,3.302265
43.801826,12,3.309588
30.521595,8,3.316565
18.757204,12,3.3166
104.06083,25,3.327019
423.10892,102,3.337207
39.15783,8,3.342982
36.585056,9,3.34779
21.440294,10,3.34782
-35.560047,13,3.364844
46.912846,14,3.377626
79.559425,29,3.384784
74.88925,17,3.393632
32.375095,10,3.410377
92.03169,64,3.410421
148.59723,21,3.41593
96.27375,27,3.430665
-39.9228,14,3.447509
-87.90038,29,3.447556
259.34824,57,3.462988
48.94478,52,3.467147
-25.248844,17,3.472516
122.07098,35,3.47779
50.127148,13,3.482335
190.12926,53,3.482369
-72.16009,29,3.48238
55.603016,32,3.500667
-212.1463,62,3.506643
268.82407,67,3.506674
-37.74006,11,3.521595
3.6875262,8,3.521632
152.36188,26,3.526374
169.58302,42,3.530291
85.843735,24,3.546702
-38.788876,18,3.546747
-40.359142,19,3.566563
102.98464,48,3.566603
-107.04423,32,3.566608
132.39348,26,3.571698
19.800846,16,3.583046
-8.606412,13,3.593801
5.524044,37,3.59384
59.32614,26,3.599623
18.18328,6,3.614686
330.57642,69,3.614728
19.144108,10,3.619141
-4.4480863,14,3.619177
-0.74826455,11,3.623695
205.0106,57,3.623728
73.62493,16,3.652328
59.792004,15,3.652372
93.55082,28,3.660714
65.6313,36,3.660757
106.93571,29,3.665895
45.71928,23,3.66593
-25.857697,11,3.67719
110.2176,36,3.68263
-0.28848267,18,3.686527
71.532196,37,3.691153
91.22377,15,3.70104
93.264046,21,3.70108
85.039314,19,3.713594
-0.3535583,10,3.719149
70.50217,15,3.73011
21.490473,10,3.744095
127.21423,60,3.747988
112.85888,28,3.758349
62.145847,16,3.785926
21.114456,14,3.785972
-203.42224,61,3.790419
-3.5854807,20,3.790459
-3.0036592,11,3.814883
311.14825,57,3.81492
0.2909226,41,3.828045
29.745827,8,3.82809
122.57852,25,3.842915
177.55318,35,3.849303
-146.57356,47,3.859002
23.672726,16,3.859045
1.3771358,10,3.875356
34.320366,27,3.875398
22.900698,13,3.889524
-109.63661,39,3.89481
24.390047,12,3.899045
-55.01351,22,3.9222
118.57724,52,3.92224
-10.59093,10,3.928096
91.16446,24,3.932904
66.32678,30,3.932931
109.34681,30,3.937174
82.89488,16,3.942879
234.02785,61,3.957523
90.79098,20,3.96286
-18.167181,8,3.97297
231.79004,61,3.989487
270.5831,65,3.989531
-138.32608,56,4.010836
625.1532,83,4.02317
49.649357,26,4.03358
131.64915,26,4.039461
3.320407,18,4.061956
49.950344,26,4.072949
92.79247,23,4.085213
34.43991,14,4.091734
100.5165,31,4.091771
-3.9929082,22,4.097598
183.59943,32,4.11377
-0.5972398,35,4.113818
168.21536,24,4.125591
90.098274,17,4.134457
-220.3774,76,4.141405
-4.836919,15,4.149826
-26.55482,13,4.149869
98.98841,49,4.14988
189.87373,94,4.149888
26.270529,14,4.161853
1.2050626,12,4.19793
-9.719479,20,4.197974
54.6383,34,4.207763
22.974033,28,4.212175
40.8863,12,4.218508
23.293636,4,4.231034
-114.44709,39,4.248264
69.59949,60,4.254938
186.4269,57,4.254976
46.23616,10,4.254986
183.72469,48,4.254993
70.953545,10,4.276188
-51.943172,30,4.276227
125.56454,24,4.276232
34.593185,8,4.276237
47.275265,34,4.307518
145.12337,39,4.307556
-2.2324514,8,4.31912
-1.5701022,13,4.325459
-160.78421,42,4.339917
-16.837978,19,4.356954
41.87898,21,4.36378
138.18784,30,4.363821
15.23995,8,4.368941
35.628555,19,4.378274
104.5943,26,4.416571
99.91179,26,4.416617
64.31541,49,4.423745
353.83734,107,4.431344
27.102016,19,4.448299
129.91747,35,4.448343
-190.19716,54,4.454347
62.636295,16,4.460332
-140.15306,54,4.466246
118.059906,19,4.472261
42.428925,9,4.477677
92.620155,11,4.483008
140.34592,66,4.51566
115.60824,52,4.538102
116.44465,30,4.542675
79.34337,35,4.55456
538.5782,126,4.559475
-12.919077,26,4.559512
-75.462166,39,4.570256
37.059982,19,4.570297
-5.3360004,65,4.570307
96.36789,52,4.59306
143.18324,25,4.598938
-20.627886,11,4.598974
-40.504017,13,4.63103
99.91504,60,4.635845
58.598858,13,4.640651
23.615309,11,4.650047
25.061356,16,4.655493
-2.8445327,12,4.660969
44.897163,63,4.661005
87.015755,22,4.661016
-7.3020535,17,4.661024
178.34853,43,4.678497
81.63854,45,4.687727
98.13421,45,4.692848
10.542592,6,4.692883
34.394264,28,4.705183
21.775913,12,4.72866
194.91524,50,4.728703
52.76208,48,4.735312
-39.159496,14,4.735348
45.805405,12,4.747207
22.680405,7,4.769717
85.46341,38,4.769763
53.451466,32,4.776975
95.454384,22,4.786483
98.49018,30,4.821387
28.723997,14,4.82668
220.16054,64,4.832977
303.08484,73,4.833017
95.13995,23,4.837166
-10.536847,8,4.865868
-46.075687,24,4.865912
7.981836,17,4.870131
60.816036,19,4.87605
251.25536,66,4.881092
45.748856,11,4.886705
56.08685,49,4.901446
27.449636,13,4.905778
279.5972,48,4.905817
-103.61179,38,4.905828
-5.285546,23,4.911811
-7.7729545,7,4.922921
-106.4649,35,4.928469
-4.323158,12,4.934407
162.88417,38,4.944927
42.10007,12,4.970864
42.68912,52,4.977854
28.918688,8,4.988595
-70.275444,21,4.994476
128.31435,65,4.99451
149.95001,31,4.99934
77.39949,21,5.020617
153.41333,29,5.02066
78.94453,48,5.031917
87.69427,20,5.038452
249.91794,38,5.03849
-2.2170424,11,5.055574
58.44143,23,5.059679
70.93564,32,5.088942
53.690975,30,5.088989
318.30554,79,5.100548
-32.440823,16,5.112912
8.006589,17,5.130078
175.5965,49,5.135458
102.15623,31,5.147975
-78.69034,28,5.148019
-29.406221,11,5.153259
40.661842,20,5.171996
76.42641,20,5.177456
-249.89365,88,5.186801
54.611385,26,5.186844
131.5866,40,5.202303
78.49119,60,5.207662
26.796131,31,5.214479
-14.813306,15,5.220465
53.538826,19,5.2205
20.621077,10,5.225931
-5.272298,24,5.225958
46.832184,41,5.225963
39.51168,19,5.236539
36.957756,6,5.247938
-1.6120697,14,5.25437
-70.794846,18,5.254409
21.135717,10,5.277135
101.916725,45,5.277182
99.780624,24,5.28268
36.80746,10,5.28272
-12.744246,17,5.282731
82.116196,24,5.28274
-4.8811736,11,5.289586
21.979942,9,5.302208
-48.88675,19,5.319492
14.807296,8,5.326892
94.586685,27,5.342916
43.703964,12,5.355609
-25.983229,14,5.367838
131.65312,65,5.373279
179.62436,47,5.373314
362.17365,83,5.380739
27.412073,25,5.387558
62.82221,23,5.392922
74.56843,18,5.392956
30.096308,9,5.400005
63.829346,31,5.405894
64.6996,18,5.411525
97.37622,23,5.416871
45.860645,9,5.422755
186.20091,29,5.42853
184.50116,26,5.439681
333.87097,94,5.439723
19.164394,11,5.44993
49.583267,10,5.465531
69.67858,17,5.478137
51.121426,13,5.490924
42.7861,22,5.501969
31.16229,25,5.502013
-49.30202,20,5.507908
-2.4148278,20,5.519679
29.289583,16,5.519721
-124.01432,35,5.52525
101.62294,26,5.525284
33.111645,19,5.529991
99.85483,25,5.534405
51.513515,13,5.539073
84.15218,39,5.549486
136.33046,32,5.572644
40.447098,14,5.572684
201.11517,51,5.576516
39.404465,11,5.588034
-1.799511,18,5.594071
92.35436,30,5.599142
-5.7103353,17,5.609309
83.09969,13,5.61515
37.487106,21,5.615187
72.1334,36,5.631717
-0.7417651,13,5.642071
168.78743,78,5.659466
-8.667004,28,5.667003
103.633316,43,5.672072
-30.516106,17,5.672111
-114.46733,39,5.685484
68.097824,17,5.694852
-92.60091,25,5.699828
-44.55871,21,5.699865
83.99488,27,5.726961
94.09082,44,5.736208
73.88522,21,5.741966
226.32864,45,5.747025
1.5596529,17,5.754308
-165.28891,58,5.775859
-29.250845,16,5.786794
135.98691,32,5.79209
192.97343,55,5.796766
7.570693,14,5.801067
-432.69846,111,5.805719
88.57194,27,5.810752
51.354145,21,5.810785
220.32587,45,5.841507
94.73878,17,5.841547
258.04532,60,5.841553
61.12726,30,5.851131
24.475454,13,5.867499
158.66124,42,5.873493
83.72104,27,5.883584
64.57898,19,5.883627
-21.703707,14,5.883637
113.68282,55,5.889823
-28.395956,11,5.915141
134.53772,34,5.922373
90.7839,22,5.934817
16.639824,8,5.93486
-65.06889,30,5.940023
30.744984,53,5.951438
58.545994,30,5.955059
442.85825,76,5.963476
140.93997,33,5.979096
158.48112,44,5.979141
14.834754,27,5.986027
113.42245,20,5.997235
-163.01558,39,5.997279
22.566181,14,6.010063
127.45129,31,6.010108
-5.782936,10,6.010118
-55.53452,27,6.01677
12.202734,16,6.016808
129.81306,35,6.032108
21.061792,10,6.039315
1.3664634,7,6.048801
16.660627,9,6.05911
-102.49399,26,6.05915
-18.583044,13,6.05916
91.26775,20,6.075473
52.418274,14,6.075517
44.23136,7,6.095293
88.79376,20,6.11047
144.81429,43,6.110509
-71.75926,26,6.114259
-3.6343987,12,6.128287
-1.7916867,23,6.12833
-6.471079,17,6.140073
-131.33276,38,6.145839
46.558285,10,6.159248
-7.8964763,30,6.166407
124.42455,26,6.166453
-47.245197,23,6.17152
-3.3046846,14,6.183843
787.86334,98,6.191046
30.606546,13,6.191087
53.042404,31,6.196517
54.29491,27,6.201588
18.011116,9,6.201614
90.078476,14,6.206335
16.341831,10,6.209988
-122.063385,38,6.214176
9.201743,29,6.227605
-190.8498,68,6.227648
79.304276,21,6.268435
202.17793,29,6.274218
-285.55807,79,6.281361
14.4496565,16,6.293843
101.54022,77,6.309129
174.78313,40,6.313863
82.23866,24,6.322349
16.251503,8,6.32239
143.72543,25,6.334111
34.87434,28,6.338736
7.9096165,24,6.338772
-22.106743,10,6.360774
-18.711914,10,6.366089
178.96786,30,6.377253
71.90906,41,6.401114
167.24103,38,6.406182
65.31271,34,6.418165
134.07803,43,6.425442
63.88166,15,6.425486
251.8304,54,6.431108
130.04274,28,6.431138
23.081081,14,6.447797
116.7397,29,6.453186
-87.195145,35,6.465408
50.972404,26,6.469963
49.14235,26,6.477934
29.89118,15,6.481734
-88.08298,27,6.486049
-33.45829,12,6.490914
451.88525,109,6.495139
28.48956,6,6.495172
98.98429,26,6.499926
142.99384,64,6.506163
112.642105,55,6.529254
33.000156,7,6.53564
33.260582,10,6.541088
133.94499,33,6.558944
45.793476,24,6.55899
-40.284847,14,6.570578
31.666649,18,6.583392
-69.88297,31,6.588707
-4.3531027,20,6.58874
32.48521,10,6.593928
116.45533,36,6.604779
-20.202873,10,6.615249
-37.368042,20,6.615291
-16.760593,19,6.615301
17.430763,11,6.634003
25.921476,12,6.6604
24.099812,30,6.664992
171.89456,39,6.66503
4.846627,42,6.676248
81.81417,39,6.676289
66.39764,14,6.693002
28.289068,16,6.693041
150.84926,28,6.734873
-125.32872,60,6.750977
58.655193,12,6.755563
179.41455,62,6.761014
81.24261,41,6.767017
38.98745,19,6.767051
48.744354,15,6.772046
52.92573,36,6.783059
-87.704605,37,6.789292
24.697557,8,6.806317
148.6283,34,6.814708
-1.2694657,9,6.814752
30.364128,10,6.821194
96.58382,30,6.834737
47.643757,10,6.840986
86.46323,12,6.846076
161.24605,97,6.850868
149.11264,63,6.873362
-5.9134555,14,6.880206
41.827885,13,6.88568
248.03236,63,6.900934
82.82786,27,6.915561
199.89603,56,6.915605
-63.799397,31,6.915615
157.63858,46,6.920987
50.638874,11,6.93392
162.88899,40,6.944226
89.742874,20,6.953649
-9.398128,17,6.958937
51.283073,10,6.964288
851.6577,183,6.964323
123.74152,59,6.970966
-77.06719,33,7.01586
-83.79254,32,7.015907
3.2697525,26,7.021063
84.85204,20,7.027005
14.256049,18,7.031887
-99.14946,41,7.031918
42.09412,23,7.036295
-5.58299,23,7.036328
-35.676693,14,7.043808
60.405136,8,7.051997
30.731133,22,7.073146
181.65927,54,7.094041
195.42102,29,7.098794
-34.24251,17,7.098832
68.67196,18,7.098842
57.803703,15,7.103216
-52.15486,16,7.103249
130.46437,97,7.120247
-227.96275,74,7.13662
55.35361,38,7.153855
106.4216,52,7.163478
15.974819,41,7.175035
119.848274,29,7.194944
-71.217384,33,7.2013
18.768177,20,7.210665
91.38187,24,7.229971
50.075756,17,7.230016
45.217037,10,7.230026
124.01411,28,7.245168
60.42294,111,7.245215
114.95898,30,7.264704
-64.77076,17,7.281101
-121.76754,47,7.297563
45.701824,19,7.297605
56.42617,17,7.297615
242.53375,69,7.302941
22.65896,17,7.318384
20.517773,37,7.318428
90.71634,19,7.327204
74.29274,17,7.33126
-15.571338,14,7.33506
18.346315,10,7.342735
204.50433,49,7.353081
-89.27463,38,7.35888
-33.78476,9,7.358918
90.6255,26,7.358928
77.79905,14,7.363617
172.46008,43,7.374264
44.141838,13,7.37985
106.743164,55,7.388132
-45.669838,14,7.393889
-50.904194,20,7.399708
17.504929,10,7.405241
-159.94121,75,7.405275
-44.287342,22,7.405285
40.47905,18,7.430155
23.736866,6,7.443408
-351.7829,117,7.443456
55.982315,80,7.449014
56.062336,40,7.454402
21.396044,35,7.464711
296.12354,75,7.469654
61.542168,20,7.476623
-54.337276,18,7.476658
75.3445,21,7.476668
67.998924,17,7.492115
92.803856,24,7.492154
30.987978,20,7.502284
144.83711,34,7.513459
50.14458,21,7.52557
28.98101,14,7.525611
-15.908869,7,7.530709
-110.480316,32,7.535815
-2.3727827,8,7.544325
27.490086,12,7.553819
47.957973,17,7.553864
67.0604,16,7.56023
43.036194,30,7.566122
126.30231,34,7.566156
9.62938,18,7.572157
146.69516,32,7.582831
37.493557,12,7.588172
89.52264,22,7.594339
27.956303,8,7.599978
93.80572,50,7.613237
34.84929,19,7.613281
132.66368,32,7.613292
4.497075,21,7.644178
66.8851,12,7.654716
73.567764,20,7.659249
108.3135,29,7.677042
50.535336,23,7.682264
9.856685,47,7.687266
-44.96199,22,7.694977
13.282013,26,7.695012
33.513138,21,7.705947
53.95025,24,7.710794
54.80766,11,7.717037
44.88893,22,7.728504
-17.28971,19,7.745254
28.29551,13,7.750008
69.08324,19,7.754866
238.9135,58,7.77436
-39.788857,14,7.778884
-1.1950011,9,7.787
-1.7388949,16,7.793972
242.86162,67,7.804716
98.8755,47,7.810191
42.79109,24,7.810226
38.299824,13,7.815142
5.145695,12,7.815174
8.120516,18,7.819741
150.05888,74,7.819771
-1.4566689,22,7.831544
2.3182163,11,7.836831
164.55965,44,7.841838
216.28317,58,7.845878
44.69197,8,7.849858
211.37036,55,7.853834
-85.4128,32,7.858887
39.476814,9,7.858919
18.233276,10,7.870311
-5.978287,10,7.870348
22.429205,14,7.876753
43.618,19,7.890741
13.566371,17,7.89678
223.45221,72,7.896815
15.632547,8,7.902114
76.02939,21,7.920467
-1.8938569,7,7.926469
41.85556,20,7.932225
-176.62027,62,7.93226
27.82872,16,7.93227
85.347145,21,7.95427
34.809402,18,7.954316
-3.264587,12,7.959979
10.453246,19,7.971871
79.98828,28,7.981832
-48.265297,21,7.988184
-1.4828019,13,8.003175
74.64351,20,8.009214
135.86224,21,8.00925
-97.63245,32,8.009261
-42.60101,19,8.024332
17.152245,9,8.028337
-42.053482,18,8.028376
25.882517,14,8.028388
-24.427711,13,8.039858
32.602386,15,8.063339
104.491776,21,8.068698
135.27742,41,8.068728
28.548168,27,8.07318
54.534103,10,8.073209
272.66763,74,8.078051
68.341324,16,8.087811
23.639824,30,8.106004
454.46866,81,8.106043
-55.04175,16,8.106048
44.021023,21,8.129115
139.47899,69,8.137439
-83.13394,24,8.142165
52.338013,11,8.157227
397.43372,82,8.184297
57.00551,52,8.184331
38.168926,11,8.187945
-60.217297,27,8.192533
47.23348,26,8.192571
57.396645,34,8.199326
-111.633995,41,8.199361
-114.097694,41,8.205308
26.02868,14,8.210819
155.39319,44,8.222519
90.92743,24,8.222559
62.170235,32,8.227998
3.363292,26,8.231602
-5.0118103,10,8.235228
-1.3554307,9,8.242168
52.71372,23,8.242203
11.389822,8,8.25424
114.34962,37,8.260361
83.28108,41,8.266372
-31.208736,12,8.266407
46.24584,12,8.266418
38.52354,17,8.278672
7.771747,5,8.284075
115.418015,25,8.289521
-6.624155,20,8.301886
-203.79013,86,8.311544
24.452383,14,8.331076
101.78007,24,8.331115
-57.309025,18,8.335054
30.458355,15,8.338727
78.10965,22,8.343079
88.85311,25,8.348733
31.96509,16,8.354049
58.47335,15,8.357744
-64.8602,25,8.366072
-190.9771,62,8.394655
56.442223,13,8.407353
65.93431,15,8.407396
242.68736,68,8.407406
48.560974,25,8.407414
-105.2968,34,8.413532
193.1249,42,8.413567
-101.74521,39,8.42471
46.604454,13,8.440906
70.76398,29,8.459907
153.03177,37,8.459952
18.810844,22,8.465119
29.84298,11,8.471628
97.58593,27,8.476854
90.27076,41,8.482413
174.27525,49,8.4881
82.9631,18,8.507952
86.38922,19,8.519076
58.304348,42,8.519119
59.708927,13,8.541661
-93.451225,40,8.546734
55.971382,26,8.546773
94.1096,20,8.546784
13.795302,17,8.546793
14.496827,20,8.58322
-5.7817626,7,8.583262
92.261375,45,8.589574
41.568962,33,8.589611
43.8324,24,8.59503
119.87036,35,8.595058
178.41849,46,8.600685
54.10556,13,8.615982
207.20096,31,8.626495
100.93116,21,8.626537
57.096706,51,8.631962
39.544357,10,8.646289
-108.08944,36,8.646332
54.02005,13,8.652483
49.206917,13,8.652519
8.789415,20,8.652529
99.31587,22,8.66264
-46.414684,16,8.671245
-6.928257,13,8.683559
65.60112,18,8.683601
1.6723069,12,8.688944
105.091034,50,8.688978
18.383436,9,8.701399
49.68487,10,8.707413
-38.49376,21,8.707453
-24.994194,7,8.71331
185.30377,45,8.723734
59.321514,25,8.733252
62.71278,22,8.744036
26.63927,6,8.755283
73.55472,21,8.764921
-162.06627,49,8.764964
26.444166,16,8.77005
215.34978,50,8.781554
84.15571,32,8.800291
27.191837,7,8.808382
20.798586,11,8.814882
64.89738,19,8.814916
29.245157,52,8.820134
58.57311,29,8.82017
29.16119,13,8.841213
65.860016,29,8.852802
36.200237,9,8.857587
78.84793,18,8.867955
38.77532,10,8.867999
-16.317875,23,8.873085
183.0608,39,8.901303
142.77097,41,8.920137
25.69573,38,8.920182
155.49658,21,8.941882
60.747772,16,8.941927
103.58207,25,8.957442
120.83307,106,8.973863
60.37464,32,9.002213
128.23238,40,9.009291
35.956112,19,9.047727
8.682626,14,9.053189
74.44915,36,9.060062
249.0472,64,9.0601
226.90479,75,9.064988
57.43389,36,9.071282
77.685715,76,9.071313
128.1772,36,9.071323
117.01063,36,9.075955
71.29193,30,9.086804
-113.00213,64,9.090991
10.18064,17,9.095433
44.96642,10,9.101927
12.029373,8,9.101959
-162.10732,52,9.107733
-10.017547,11,9.112957
71.24974,39,9.116896
18.119202,12,9.122021
-8.988678,11,9.129189
