#{"t_start": 1775282634.8532472, "env_id": "None"}
r,l,t
15.873761,11,17.427429
4.2593613,8,17.607264
24.246635,11,17.632445
17.408424,24,17.632487
49.564053,15,17.86354
29.243797,13,17.984245
2.8080442,12,18.175357
21.718433,13,18.175399
21.698061,32,18.299356
16.746922,28,18.299401
13.561825,18,18.467973
29.396702,13,18.536521
-2.5334673,48,18.669912
21.622112,10,18.714666
14.68671,21,18.765311
-34.145947,11,19.037133
1.8225508,22,19.151815
23.832674,17,19.187234
6.857062,13,19.246036
14.211245,25,19.282356
10.569494,18,20.067772
5.7080116,24,20.352628
95.30163,35,20.628994
64.74043,42,20.731856
78.395134,22,21.065862
29.642859,16,21.483912
100.89034,56,21.854388
-238.9729,68,22.025718
14.116344,29,22.116887
14.546188,24,22.29642
251.0604,88,22.463799
7.602606,14,22.510055
-10.272233,14,22.639181
25.481054,11,22.789076
27.42458,30,23.000932
50.381275,79,23.059218
-9.563267,11,23.182776
1.63995,9,23.236039
78.648346,27,23.398172
-44.9635,19,23.398217
2.247418,6,23.508857
51.78638,22,23.615992
-40.0832,13,23.669297
153.42215,69,23.786754
-16.80049,19,24.311032
44.30473,16,24.39032
4.4122276,13,24.390365
-30.87676,9,24.754936
-38.25262,11,24.94551
-13.786871,14,25.090664
63.201836,38,25.090704
-131.88496,46,25.263725
55.864193,38,25.307482
89.070244,40,25.561629
98.66654,48,25.719992
9.618422,16,25.720037
43.288094,22,25.802487
22.112947,14,25.952547
-14.152307,12,26.061544
-13.2912245,10,26.148323
47.8011,24,26.202781
-19.063269,20,26.250576
12.152014,28,26.396963
32.61384,17,26.611132
46.530045,18,26.777104
26.775757,23,27.167419
31.011997,12,27.167457
40.34929,25,27.226269
-19.260878,23,27.226315
0.5007904,10,27.274767
172.94884,39,27.395044
-39.021507,11,27.679937
70.47028,46,27.749791
49.45096,16,27.91397
8.224643,18,27.914018
33.269737,18,27.952065
46.742966,39,27.994337
70.13769,21,28.049067
21.497894,13,28.614585
28.263895,14,28.614622
-94.475555,24,28.690365
37.704067,23,28.951396
-20.294876,10,29.063832
33.416367,11,29.138673
11.963251,32,29.427406
8.392094,15,29.48079
24.913109,10,29.646212
84.9834,37,29.695807
-34.819317,14,29.776829
-12.174598,6,29.992669
-192.10674,59,30.081557
44.264736,18,30.285892
31.522404,12,30.373159
-162.24318,59,30.492846
25.473093,35,30.671856
3.552182,15,30.804664
-10.549916,12,30.919178
9.016496,11,31.187949
-17.240883,20,31.231876
13.502119,39,31.535266
-7.2824054,13,31.919573
36.583412,27,32.195702
0.27850807,45,32.250714
17.643276,9,32.3263
20.212782,38,32.413827
52.399765,31,32.495557
20.93935,7,32.551905
45.657944,29,32.654395
-10.487661,12,32.712603
25.02806,8,32.86133
21.799643,11,33.244154
2.666439,36,33.344321
34.859848,80,33.392468
45.60474,17,33.392503
25.068787,12,33.490064
48.771984,15,33.490102
13.49675,10,33.811284
26.942244,10,33.857101
6.646303,11,33.904013
-11.862936,21,34.258828
33.357323,19,34.394449
22.397123,23,34.57736
47.945274,19,34.707835
22.841953,18,34.753037
47.139442,53,34.840387
3.547096,14,34.890526
-72.564064,25,35.027594
8.359085,15,35.075886
139.69136,61,35.288036
18.12045,10,35.288067
16.879642,10,35.489888
13.735533,11,35.489921
-21.81795,7,35.580487
8.608086,20,35.620909
14.490287,20,35.737619
21.709036,8,35.907483
3.3397734,8,35.950495
-123.37643,33,35.995375
11.390305,31,36.04441
20.124205,7,36.226753
37.96118,21,36.441425
-3.8305297,16,36.501507
47.823895,17,36.819444
16.293943,16,36.887335
17.054167,31,36.984066
56.853344,37,37.035816
8.438852,20,37.328661
10.973711,17,37.416918
6.5954156,11,37.461909
-19.351604,10,37.55226
50.591347,26,37.796377
31.237947,14,38.006818
20.50302,11,38.006851
37.799652,25,38.099544
22.06897,42,38.144502
8.808837,15,38.14453
4.1209025,7,38.439424
-40.938805,13,38.439458
-118.75145,40,38.958707
-0.79683733,30,39.005642
46.02264,21,39.005669
39.38025,22,39.054033
-17.085802,23,39.259151
39.797703,27,39.719909
0.8431343,34,39.765531
36.977173,21,39.956001
-63.753815,23,40.093374
24.513302,31,40.460341
-128.36607,27,40.506573
15.5767975,12,40.506601
32.071,17,40.552164
73.99639,47,40.651399
-41.923023,36,40.747445
0.36691934,23,40.827016
23.387247,11,41.120302
6.076495,11,41.120338
13.288987,15,41.417118
-38.648743,13,41.417162
2.920883,11,41.417174
-30.340816,26,41.465328
-19.108847,15,41.651445
5.782539,14,41.84649
8.033972,11,41.954879
47.621372,31,42.099737
-6.3327684,8,42.259925
-96.00679,25,42.430538
25.034164,19,42.621487
69.61237,28,42.817538
-131.888,33,43.080046
-14.361714,12,43.178739
-13.3307705,8,43.178769
7.2860236,7,43.412587
12.503354,24,43.412621
39.129414,14,43.817204
32.28833,10,43.866814
45.56731,39,43.959549
6.662053,5,44.094864
-30.910406,38,44.186308
18.194298,25,44.317135
14.320656,11,44.317165
113.7321,57,44.661312
13.655236,12,44.661344
35.549793,15,44.661349
160.89775,69,44.709042
27.607374,10,44.803656
5.121678,18,45.24891
7.2697096,23,45.392447
39.1989,14,45.473988
-12.601117,22,45.961514
-42.600418,13,46.050472
56.43998,24,46.050504
76.857346,28,46.284446
23.002909,6,46.33596
8.17604,18,46.378292
13.583485,29,46.420121
101.21295,59,46.420144
1.7176987,10,46.512663
34.895313,14,46.975248
61.18414,34,47.247122
7.474552,17,47.247165
31.335045,25,47.62394
63.765186,36,47.79931
19.41618,10,47.799352
71.13692,28,47.91237
-51.788227,18,47.964262
-17.572357,13,48.392299
-120.60893,36,48.392338
4.84395,22,48.492188
-125.29695,37,48.539071
-16.409342,13,48.539096
-56.99179,16,48.673741
16.796667,25,49.129044
-52.04952,15,49.129079
17.681362,15,49.16922
