#{"t_start": 1775245382.956098, "env_id": "None"}
r,l,t
26.10894,87,4.428576
7.7823515,15,4.435401
48.731594,22,4.435436
0.7518953,9,4.471939
13.76286,35,4.479099
10.058134,16,4.479139
19.593784,11,4.496073
13.785716,51,4.496115
8.324505,63,4.496125
0.8885617,13,4.496133
0.00022701168,26,4.502051
6.781243,18,4.50209
8.700362,55,4.511765
19.411438,23,4.511801
9.472206,37,4.528357
9.471316,20,4.548944
2.2331676,21,4.554305
2.965273,10,4.566199
23.195538,11,4.573164
0.7597398,9,4.579126
0.30947238,16,4.588358
4.0509014,56,4.588396
18.449226,25,4.61872
5.879822,12,4.618767
5.00924,24,4.629931
22.365282,12,4.636066
24.152338,25,4.636103
35.212257,25,4.642039
10.213942,58,4.648015
8.018616,10,4.64805
1.7722762,13,4.653996
2.1277096,29,4.659236
11.386822,8,4.665135
22.052687,17,4.671465
1.0022317,20,4.671499
80.55288,46,4.676347
0.8228905,10,4.692739
0.34686625,19,4.697843
6.3884125,11,4.703691
0.6380458,10,4.703731
96.77411,55,4.70374
24.092422,15,4.71318
4.989352,43,4.713223
7.051281,54,4.7237
8.214807,15,4.736233
6.307762,12,4.741946
3.7803304,15,4.75189
3.74415,20,4.757407
7.344609,17,4.757439
4.2400184,13,4.761642
7.1383724,27,4.767655
10.594639,12,4.767689
1.9075838,10,4.778033
0.63199633,15,4.793795
27.951437,18,4.798171
1.4474641,18,4.798212
6.2546086,30,4.798223
7.2983713,25,4.802954
9.210238,13,4.807721
9.932257,58,4.813663
11.1449795,10,4.818902
59.337784,63,4.824617
11.095848,5,4.824654
5.423687,25,4.845325
3.5779378,10,4.853144
34.230267,30,4.85318
3.118517,20,4.853186
3.970677,14,4.864227
19.359217,9,4.864269
2.1702073,15,4.88005
19.858429,15,4.886998
1.8323926,45,4.89292
0.0,6,4.897798
11.537281,15,4.897828
17.223206,33,4.90168
1.0279773,8,4.905173
14.54039,18,4.905204
23.145071,14,4.909462
5.383141,29,4.909492
3.126929,28,4.913821
22.601795,14,4.92
55.711937,34,4.925241
11.523679,27,4.925276
5.5797544,6,4.925286
30.158632,35,4.938959
1.0334942,8,4.94428
4.024852,6,4.95005
0.0,6,4.961804
23.658865,40,4.961844
4.6816173,32,4.961856
14.700335,13,4.979048
0.0,12,4.979094
19.712427,24,4.979104
24.37602,11,4.983571
1.1922524,10,4.999966
2.017083,18,5.009248
30.606867,17,5.021766
8.213885,24,5.0364
6.150221,29,5.036444
8.826736,143,5.049115
3.0133667,30,5.049159
13.25614,8,5.067738
5.637654,26,5.094728
12.36719,18,5.099913
20.656242,32,5.105423
15.753144,24,5.112625
0.32489255,24,5.112661
1.1410656,12,5.118232
1.17333,40,5.118268
9.376249,25,5.125501
1.640383,30,5.131426
1.0418993,12,5.135933
1.3434638,7,5.141326
47.54755,32,5.141365
4.9789577,29,5.141377
1.7618092,19,5.147523
2.009584,10,5.169071
2.7710187,29,5.169115
6.100624,25,5.17508
8.741317,9,5.188437
5.652539,12,5.198487
0.7292043,17,5.204309
7.9506025,46,5.215852
15.8311205,51,5.220525
32.784393,31,5.220558
4.796513,17,5.228056
3.3876286,9,5.234336
2.8488615,12,5.240445
21.890974,22,5.240479
40.679646,78,5.274151
6.611427,20,5.280079
13.495256,22,5.292005
34.587948,73,5.292047
0.24586421,15,5.298148
37.40989,33,5.310143
5.908994,36,5.315641
0.55955404,13,5.315674
10.842818,32,5.31568
1.4331559,39,5.321235
20.527876,33,5.326535
1.2619952,19,5.342954
1.2499552,9,5.350968
8.4658375,25,5.359743
2.424465,25,5.359785
61.663105,49,5.366287
14.407885,31,5.374715
0.056958165,7,5.379468
6.847591,49,5.379496
20.760826,17,5.383172
22.990215,6,5.387021
18.158724,30,5.390827
13.34844,15,5.390855
9.414611,22,5.394932
1.1214305,8,5.414048
3.1089709,19,5.414092
3.3446712,21,5.42043
3.3517113,42,5.420466
9.68067,23,5.430413
0.64331686,30,5.430454
5.4989324,17,5.454886
3.5960383,41,5.454925
7.5943527,13,5.459795
6.8672776,22,5.470361
0.9439274,10,5.476671
7.7537494,8,5.476706
68.58689,26,5.481813
10.614618,12,5.481838
4.0784097,14,5.489867
42.004482,27,5.49649
42.52935,23,5.507236
49.97388,15,5.507279
19.996115,11,5.513762
5.024746,14,5.533845
5.158304,30,5.53389
0.0,16,5.540685
1.2787204,8,5.540718
8.905481,14,5.548235
7.5154963,32,5.554494
9.319636,47,5.554529
0.44349375,17,5.561922
13.678793,15,5.561959
0.879309,16,5.567181
7.2534595,46,5.567214
56.43171,56,5.589565
20.22183,31,5.589609
19.226501,41,5.595226
6.027939,16,5.601741
18.169466,7,5.601777
2.3741856,13,5.616422
3.3166826,19,5.622495
0.22977522,18,5.639642
34.20047,28,5.645014
24.282026,49,5.656933
0.620354,22,5.661801
2.7689314,11,5.661837
12.163748,20,5.667924
0.2846499,19,5.674104
5.7181673,17,5.715282
10.428697,13,5.721353
14.041669,30,5.72139
3.111216,22,5.7214
32.61395,32,5.728768
3.5993369,16,5.73409
72.99604,44,5.76517
5.6419864,8,5.77101
103.93445,53,5.776669
8.859461,17,5.776703
4.3124957,38,5.780873
0.0,11,5.786777
9.98524,30,5.798644
6.6151295,12,5.798686
13.920017,23,5.803933
0.4026662,5,5.809117
0.9416432,36,5.809152
0.5148682,9,5.819125
10.080683,43,5.836792
18.8095,31,5.843585
5.495323,31,5.843625
10.755754,12,5.843635
5.508576,20,5.849322
5.0137873,11,5.849354
5.0305667,14,5.856426
13.391387,46,5.856462
7.5134954,11,5.861972
4.4044037,56,5.876966
7.5090885,28,5.882242
1.6268387,12,5.88959
22.062496,16,5.900786
30.030996,11,5.906135
0.2934899,11,5.906169
0.0,11,5.910752
11.37262,21,5.915772
22.31913,12,5.921676
0.0,7,5.938509
0.0,19,5.950287
10.212816,8,5.950334
35.21944,33,5.950348
17.255878,13,5.957568
14.345363,21,5.957605
14.277181,19,5.963593
0.92346287,16,5.968889
62.84586,28,5.968924
34.186176,14,5.984995
31.08973,32,5.98504
0.48564544,49,5.9956
33.016876,26,5.995644
1.9589268,10,6.014244
5.006907,9,6.020227
12.380921,29,6.026126
11.474774,68,6.048639
3.4979174,17,6.055934
6.545643,26,6.061087
2.5076215,27,6.069107
19.62802,89,6.076217
10.471405,17,6.082302
1.8231721,23,6.082343
25.225996,16,6.088267
1.5638504,25,6.095317
22.047787,8,6.095357
0.40331185,12,6.095368
21.273895,23,6.101902
1.7656981,4,6.101935
2.6273062,20,6.113685
1.0849892,12,6.131433
1.7538078,30,6.137375
0.0,7,6.143378
10.422888,13,6.164941
8.173591,16,6.180837
3.4034648,13,6.18088
4.3571706,16,6.185796
21.088099,43,6.190478
13.622649,42,6.195395
4.894253,48,6.201874
0.3530147,12,6.201908
9.521053,19,6.20684
0.9404568,27,6.211627
1.5996541,20,6.211657
16.012291,34,6.217233
24.568863,41,6.22279
2.1925802,7,6.228288
31.927975,27,6.228323
3.0484324,9,6.22834
7.732366,21,6.233859
9.743746,15,6.244846
4.045532,28,6.256104
5.4756083,11,6.261232
1.052561,15,6.266202
19.45309,9,6.271235
10.95866,16,6.282097
1.2122833,13,6.288634
0.6989093,17,6.293948
0.16780502,14,6.306161
11.70468,9,6.306204
44.260605,32,6.315791
5.005992,8,6.315829
11.450884,12,6.327271
8.637377,7,6.333115
26.048048,19,6.349512
26.120821,23,6.357114
14.836833,17,6.363556
0.30815524,7,6.370573
0.22491398,35,6.375924
5.343614,26,6.380721
29.064562,87,6.386271
24.642485,15,6.391945
25.56606,19,6.391975
42.62929,22,6.414898
0.107080236,5,6.414943
4.3713317,18,6.419934
2.8375163,10,6.424902
1.4194806,22,6.440181
136.14484,54,6.445131
9.763982,25,6.445164
4.983519,21,6.449722
5.535693,44,6.456238
15.340507,44,6.456275
0.0,18,6.456285
13.839195,19,6.456292
64.16922,46,6.462062
0.0,12,6.475134
117.37665,83,6.479706
1.5184199,12,6.479747
1.8601954,10,6.491702
11.855421,9,6.491738
3.724591,11,6.51146
17.414095,11,6.511504
22.580278,11,6.511515
0.099731624,25,6.522947
22.667295,25,6.544776
67.83576,20,6.550539
4.560496,20,6.555997
5.2598624,16,6.562198
6.9402986,10,6.568734
3.1541939,28,6.573828
30.343046,67,6.597548
78.20362,43,6.597591
3.2892168,19,6.597601
41.021687,39,6.602978
19.414438,14,6.603017
52.789917,41,6.603028
15.202687,9,6.603036
3.4212801,17,6.610273
3.063749,9,6.626056
7.9080544,30,6.626088
6.5822115,47,6.629516
40.757404,25,6.629556
2.0428658,33,6.634304
1.2621316,8,6.637855
18.978748,8,6.642366
12.447898,9,6.646314
12.0921755,11,6.649929
9.509226,19,6.661459
13.970164,15,6.672228
9.382575,8,6.678036
17.287817,26,6.678074
0.17436796,11,6.699636
2.2143607,28,6.699682
0.0,23,6.708493
2.631943,10,6.726219
2.5602467,26,6.731165
61.83913,23,6.737664
16.857933,23,6.743271
54.518875,21,6.743304
1.4528904,27,6.743312
21.391384,51,6.74804
16.023722,23,6.748068
0.15521827,25,6.754896
65.42503,46,6.754933
31.648582,53,6.762736
0.96050245,25,6.784916
3.5045319,11,6.794584
9.492043,10,6.799792
18.571348,22,6.799827
1.1727877,46,6.803594
0.7736094,23,6.803624
9.082542,11,6.807423
3.8310437,10,6.807461
21.34734,20,6.819599
2.21917,24,6.830315
1.6336877,18,6.845886
11.161308,7,6.845931
8.844978,30,6.864135
42.08324,26,6.879544
24.780792,17,6.885282
32.77312,41,6.885324
38.35023,15,6.88534
60.10795,24,6.891218
1.3541466,16,6.891257
10.927527,26,6.897086
47.81351,53,6.902696
13.581612,15,6.914261
32.02313,22,6.920656
8.799912,28,6.933036
1.9089779,39,6.93841
1.113181,24,6.94979
12.647546,39,6.9567
26.516695,13,6.956739
6.039817,15,6.961931
13.30704,14,6.967194
12.30357,11,6.974458
10.3099,5,6.990852
32.568634,26,6.990896
14.28252,20,6.995926
0.7754222,11,6.995959
3.3725626,22,7.010604
0.49413595,27,7.01065
23.585148,11,7.01066
1.0755929,5,7.015869
13.924232,24,7.015908
3.6630528,51,7.021834
11.768291,42,7.02697
15.182991,15,7.038666
7.440838,25,7.0387
56.5088,42,7.038705
4.037521,13,7.04261
10.843434,8,7.053527
19.097172,19,7.058456
35.681652,24,7.069362
4.0419445,35,7.085307
0.0033450075,10,7.090844
7.1188035,10,7.090882
7.756441,6,7.090893
64.43982,46,7.096388
13.942072,12,7.101471
21.91133,16,7.108615
0.5082026,23,7.113956
5.079537,22,7.1385
11.037644,10,7.144378
3.9067225,13,7.144414
4.97417,32,7.144425
1.3553416,10,7.149726
17.899868,26,7.156523
33.11138,25,7.156559
3.9215198,27,7.179665
32.78061,34,7.185598
22.288261,16,7.185637
11.3422785,13,7.185647
2.0903082,8,7.191321
17.67664,17,7.198269
10.512766,15,7.203629
5.4158354,27,7.210052
7.011999,36,7.215909
1.4683766,22,7.220696
0.0,8,7.226688
3.1391466,15,7.232316
3.5931163,43,7.237713
11.826989,24,7.244498
5.016234,21,7.260768
27.31125,19,7.264814
3.841839,14,7.264855
5.11879,15,7.28311
43.388294,43,7.289608
10.180935,15,7.296216
9.92293,5,7.296257
6.855116,17,7.30321
0.10676313,12,7.313838
13.890209,28,7.319275
7.3213696,30,7.325264
5.195175,10,7.325297
1.7197096,24,7.330449
3.505535,26,7.337152
2.348153,8,7.337187
1.419142,10,7.344263
2.4523337,15,7.349889
1.0815339,27,7.374231
15.309058,15,7.38398
2.0580995,27,7.394585
15.814387,13,7.405721
42.106083,16,7.416588
14.167273,33,7.416631
32.455036,12,7.416641
125.50077,89,7.421897
56.790848,36,7.427682
9.960214,10,7.437638
0.25871503,7,7.443428
0.02444479,16,7.458724
8.289128,24,7.469481
2.9581993,26,7.48172
7.937026,29,7.489566
3.6579423,30,7.489605
13.348009,9,7.489615
22.22301,55,7.500809
10.6817,47,7.500845
1.1149094,16,7.506745
0.0,6,7.525142
13.305131,42,7.536158
0.6481203,18,7.543633
0.94329816,24,7.547567
5.164482,38,7.551545
44.26488,26,7.556692
15.549981,46,7.55673
75.15671,45,7.56312
7.424998,26,7.563155
4.1513433,12,7.563165
29.001328,15,7.569518
21.607246,19,7.576339
28.78901,10,7.608176
1.4290491,23,7.613882
4.1738553,8,7.61392
0.0782192,14,7.624658
2.0463674,41,7.624702
0.0,25,7.629688
0.94317573,24,7.641044
0.589847,26,7.647616
5.0472713,40,7.653491
19.024933,21,7.653527
6.116052,5,7.653538
1.1935395,17,7.658922
10.127158,17,7.664
1.7252904,8,7.670708
