step,r_linvel,r_yaw,r_gait,r_posture,r_body_height,r_stillness,r_jump_phase,r_orientation,r_torque,r_smooth,r_joint_limit,r_lin_vel_z,r_dof_vel,survival_mult,r_total
110000,0.48169175582158197,0.15199861811788537,1.0197802281206791,0.9505472535520774,-0.7632399064989566,0.03272188611530896,0.11392582199417352,-0.2655885061689273,-0.04123140741210307,-0.035816947644501926,-0.0010789239214500778,-0.10350283090887116,-0.172698607821771,1.235403316390202,1.652101690691878
120000,0.5542798850611599,0.1227432529095024,0.9155457943244303,1.1811175485074406,-0.6765449357898538,0.03990441482675855,0.1498148338820022,-0.24933626798729575,-0.04119073771433493,-0.03948623329669237,-0.0007441752347455738,-0.08961923564971162,-0.16905650520310672,1.2484494172145861,2.0912589140003632
130000,0.5148051332101885,0.12174331168727592,0.7312153401163815,1.0306419820877635,-0.9585980481821694,0.03943997714454234,0.1763892175867509,-0.26304885495847635,-0.04103193998748912,-0.03898119632527232,-0.0009671144701754399,-0.08007436614897981,-0.17066135153543743,1.2311011261028582,1.2750385634836112
140000,0.48853476972598286,0.14408950780039287,1.0995318935922864,0.7358733715626145,-0.7973825291789216,0.02243247998242333,0.17661184633568688,-0.2747449031564009,-0.04111210571940701,-0.037488386096507315,-0.000994285255460359,-0.09710230354854822,-0.1699832692101247,1.2342597636592585,1.524092930184708
150000,0.5147230762093361,0.12808826981069743,0.9443957210579926,0.9984744261838666,-0.858029482143599,0.032738855295009334,0.19948824642185609,-0.2780755840270435,-0.041232667856970856,-0.04019208063513041,-0.0009807482031104191,-0.08652552523573558,-0.17207788524794726,1.239073453892988,1.6464579604194238
160000,0.6471745494287369,0.12309541275586762,0.7999228360574463,0.9930200548277749,-0.95006952921264,0.0402708440503962,0.18675985356974112,-0.2669946111282966,-0.041197251456447335,-0.04046948278576136,-0.0009370260815388337,-0.08878603134945695,-0.1696564609298798,1.2357965654810088,1.4692130577106415
170000,0.623745530879297,0.1510785516998645,1.0546297889288008,1.0366581953758784,-0.8331210206661969,0.03912037590062011,0.07776483843110335,-0.2852858796505234,-0.0412940477385482,-0.03677492312982678,-0.001042918907013475,-0.1059601932328006,-0.1712354232487074,1.232246740513268,1.8265437276070504
180000,0.5973493218535304,0.11011053275871624,0.8442918654273376,1.0886891113132795,-0.6883709626616795,0.03234708044502825,0.26286189903934337,-0.27204889621772715,-0.04121506238120107,-0.039078114320039756,-0.0008841803722940153,-0.07840341883840501,-0.16899296004643094,1.248484402647316,2.0332663533686555
190000,0.51654257596617,0.13571430946866844,0.8978856718100964,0.8670637532067733,-0.9916104757133934,0.04105335963582311,0.09889281884946786,-0.283334695337524,-0.04155992128346577,-0.037086429940760134,-0.0009800048603924249,-0.11060755616765733,-0.17239997599907209,1.2347778580602775,1.1174191509259752
200000,0.6493731025567889,0.14216478916510641,1.0740526627579592,1.0394277032598596,-0.721569467393592,0.03424707765591065,0.1625287014826497,-0.27317682823787526,-0.04141678328644295,-0.03937561184853315,-0.0008497041582645604,-0.09885685630514862,-0.16826528976237104,1.237694323430434,2.124191379179208
210000,0.5572951965985099,0.14356877514460284,1.042121451229126,0.9788757709788679,-0.8038263699333918,0.03714724143200325,0.12487913118380226,-0.27881019879517044,-0.04131076970896657,-0.03975115228310227,-0.0008492720768051555,-0.10090548476393262,-0.16902251817513106,1.234922278869552,1.7547649723382794
220000,0.5717787846049792,0.12395907164107099,0.850137867808756,1.1743497325498888,-0.7131690143379512,0.0456135652911405,0.1406927661659145,-0.269671203221645,-0.041168532909899566,-0.03845268998026848,-0.0006987207752922576,-0.09366669018392111,-0.16919852414367334,1.2331665229967297,1.928963625846297
